  800.798 - KW trigger time, seconds UT.
  806.233 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
16.661 keV	70.358 keV - energy interval of channel G1.
70.358 keV	290.026 keV - energy interval of channel G2.
290.026 keV	1148.097 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -771.436   -768.492     1087.89      373.38      144.76        4.14      -19.66       16.11    19.22    11.26     7.01
 -768.492   -765.548     1081.84      409.25      132.84       -1.91       16.21        4.20    19.17    11.79     6.72
 -765.548   -762.604     1089.23      388.03      121.93        5.48       -5.01       -6.72    19.23    11.48     6.44
 -762.604   -759.660     1092.60      390.05      119.53        8.85       -2.99       -9.11    19.27    11.51     6.37
 -759.660   -756.716     1091.22      382.54      123.96        7.47      -10.50       -4.69    19.25    11.40     6.49
 -756.716   -753.772     1076.55      404.76      127.03       -7.19       11.73       -1.62    19.12    11.73     6.57
 -753.772   -750.828     1096.20      399.36      146.81       12.46        6.32       18.16    19.30    11.65     7.06
 -750.828   -747.884     1056.64      391.44      130.10      -27.10       -1.60        1.45    18.95    11.53     6.65
 -747.884   -744.940     1085.48      378.50      128.75        1.73      -14.54        0.10    19.20    11.34     6.61
 -744.940   -741.996     1087.98      396.62      146.47        4.24        3.58       17.83    19.22    11.61     7.05
 -741.996   -739.052     1085.07      382.54      126.68        1.33      -10.50       -1.96    19.20    11.40     6.56
 -739.052   -736.108     1048.40      394.17      128.74      -35.34        1.13        0.09    18.87    11.57     6.61
 -736.108   -733.164     1085.15      414.31      135.21        1.41       21.27        6.56    19.20    11.86     6.78
 -733.164   -730.220     1094.04      384.62      132.15       10.30       -8.42        3.50    19.28    11.43     6.70
 -730.220   -727.276     1066.64      396.57      130.10      -17.10        3.53        1.46    19.03    11.61     6.65
 -727.276   -724.332     1080.71      391.81      139.99       -3.04       -1.24       11.34    19.16    11.54     6.90
 -724.332   -721.388     1074.20      381.23      125.69       -9.55      -11.81       -2.96    19.10    11.38     6.53
 -721.388   -718.444     1103.29      392.80      126.69       19.54       -0.24       -1.96    19.36    11.55     6.56
 -718.444   -715.500     1080.97      387.70      116.82       -2.77       -5.34      -11.82    19.16    11.48     6.30
 -715.500   -712.556     1102.56      382.22      129.08       18.82      -10.82        0.43    19.35    11.39     6.62
 -712.556   -709.612     1077.24      383.59      132.83       -6.50       -9.45        4.18    19.13    11.41     6.72
 -709.612   -706.668     1124.89      388.37      136.23       41.15       -4.67        7.58    19.55    11.49     6.80
 -706.668   -703.724     1087.27      412.65      139.65        3.52       19.61       11.00    19.22    11.84     6.89
 -703.724   -700.780     1091.92      392.11      120.56        8.18       -0.93       -8.09    19.26    11.54     6.40
 -700.780   -697.836     1051.85      389.74      137.25      -31.89       -3.30        8.60    18.90    11.51     6.83
 -697.836   -694.892     1083.78      380.54      140.33        0.03      -12.50       11.69    19.19    11.37     6.90
 -694.892   -691.948     1114.20      377.79      123.64       30.46      -15.25       -5.01    19.45    11.33     6.48
 -691.948   -689.004     1082.34      386.67      124.99       -1.41       -6.37       -3.66    19.17    11.46     6.52
 -689.004   -686.060     1100.54      387.00      125.67       16.80       -6.04       -2.98    19.34    11.46     6.53
 -686.060   -683.116     1074.12      393.14      120.22       -9.63        0.10       -8.43    19.10    11.56     6.39
 -683.116   -680.172     1076.54      395.87      133.50       -7.20        2.83        4.85    19.12    11.60     6.73
 -680.172   -677.228     1103.35      400.01      138.97       19.61        6.97       10.32    19.36    11.66     6.87
 -677.228   -674.284     1068.66      392.79      128.05      -15.09       -0.25       -0.60    19.05    11.55     6.59
 -674.284   -671.340     1082.08      401.70      122.61       -1.67        8.66       -6.03    19.17    11.68     6.45
 -671.340   -668.396     1063.18      388.73      126.70      -20.56       -4.31       -1.95    19.00    11.49     6.56
 -668.396   -665.452     1076.23      405.45      130.78       -7.51       12.41        2.14    19.12    11.73     6.67
 -665.452   -662.508     1083.37      380.54      130.11       -0.37      -12.50        1.46    19.18    11.37     6.65
 -662.508   -659.564     1069.97      374.04      124.66      -13.77      -19.00       -3.99    19.06    11.27     6.51
 -659.564   -656.620     1090.63      391.46      137.94        6.88       -1.58        9.29    19.25    11.53     6.84
 -656.620   -653.676     1109.51      392.81      122.95       25.77       -0.22       -5.70    19.41    11.55     6.46
 -653.676   -650.732     1067.68      410.23      126.35      -16.06       17.19       -2.29    19.04    11.80     6.55
 -650.732   -647.788     1086.46      392.11      123.97        2.71       -0.93       -4.68    19.21    11.54     6.49
 -647.788   -644.844     1105.70      389.74      133.85       21.95       -3.31        5.20    19.38    11.51     6.74
 -644.844   -641.900     1053.94      385.31      130.11      -29.81       -7.73        1.46    18.92    11.44     6.65
 -641.900   -638.956     1113.01      413.31      117.84       29.26       20.27      -10.80    19.44    11.85     6.33
 -638.956   -636.012     1105.06      396.57      121.59       21.32        3.53       -7.06    19.37    11.61     6.43
 -636.012   -633.068     1073.50      397.27      130.45      -10.24        4.23        1.81    19.10    11.62     6.66
 -633.068   -630.124     1067.37      410.58      127.38      -16.38       17.54       -1.26    19.04    11.81     6.58
 -630.124   -627.180     1074.21      415.36      122.27       -9.53       22.32       -6.38    19.10    11.88     6.45
 -627.180   -624.236     1103.38      404.43      130.45       19.63       11.39        1.80    19.36    11.72     6.66
 -624.236   -621.292     1017.62      394.88      131.81      -66.12        1.84        3.16    18.59    11.58     6.69
 -621.292   -618.348     1108.47      392.14      122.61       24.73       -0.90       -6.04    19.40    11.54     6.45
 -618.348   -615.404     1102.90      395.51      117.83       19.16        2.47      -10.82    19.36    11.59     6.33
 -615.404   -612.460     1084.09      385.29      124.99        0.34       -7.75       -3.66    19.19    11.44     6.52
 -612.460   -609.516     1070.66      382.89      122.94      -13.08      -10.15       -5.70    19.07    11.40     6.46
 -609.516   -606.572     1098.49      405.43      125.67       14.74       12.39       -2.98    19.32    11.73     6.53
 -606.572   -603.628     1077.65      402.07      150.55       -6.09        9.03       21.91    19.13    11.69     7.15
 -603.628   -600.684     1052.84      383.92      134.87      -30.90       -9.12        6.22    18.91    11.42     6.77
 -600.684   -597.740     1105.98      379.14      126.01       22.24      -13.90       -2.64    19.38    11.35     6.54
 -597.740   -594.796     1071.13      406.17      125.34      -12.61       13.13       -3.31    19.07    11.75     6.53
 -594.796   -591.852     1106.73      417.35      113.06       22.99       24.31      -15.59    19.39    11.91     6.20
 -591.852   -588.908     1076.17      376.42      128.06       -7.57      -16.62       -0.59    19.12    11.31     6.59
 -588.908   -585.964     1086.20      401.03      120.57        2.46        7.99       -8.07    19.21    11.67     6.40
 -585.964   -583.020     1091.28      395.54      131.46        7.53        2.50        2.81    19.25    11.59     6.68
 -583.020   -580.076     1083.82      400.68      132.83        0.08        7.64        4.18    19.19    11.67     6.72
 -580.076   -577.132     1072.32      389.03      131.11      -11.42       -4.00        2.46    19.09    11.49     6.67
 -577.132   -574.188     1078.93      387.36      125.68       -4.81       -5.68       -2.97    19.14    11.47     6.53
 -574.188   -571.244     1077.27      403.41      122.95       -6.47       10.37       -5.69    19.13    11.71     6.46
 -571.244   -568.300     1041.89      401.31      126.34      -41.85        8.27       -2.31    18.81    11.68     6.55
 -568.300   -565.356     1052.48      381.87      118.17      -31.26      -11.17      -10.47    18.91    11.39     6.34
 -565.356   -562.412     1098.12      384.62      127.04       14.38       -8.42       -1.61    19.31    11.43     6.57
 -562.412   -559.468     1077.23      401.36      132.15       -6.51        8.31        3.50    19.13    11.68     6.70
 -559.468   -556.524     1068.70      392.15      126.03      -15.04       -0.89       -2.62    19.05    11.54     6.54
 -556.524   -553.580     1076.88      406.12      128.73       -6.86       13.08        0.09    19.13    11.74     6.61
 -553.580   -550.636     1075.50      390.41      123.97       -8.24       -2.63       -4.68    19.11    11.52     6.49
 -550.636   -547.692     1066.59      391.80      128.74      -17.15       -1.24        0.09    19.03    11.54     6.61
 -547.692   -544.748     1060.44      397.93      120.56      -23.31        4.88       -8.09    18.98    11.63     6.40
 -544.748   -541.804     1102.93      365.18      129.09       19.18      -27.86        0.45    19.36    11.14     6.62
 -541.804   -538.860     1103.98      396.23      132.82       20.24        3.19        4.17    19.36    11.60     6.72
 -538.860   -535.916     1090.95      387.01      129.76        7.20       -6.03        1.11    19.25    11.47     6.64
 -535.916   -532.972     1089.66      377.15      131.15        5.91      -15.89        2.50    19.24    11.32     6.67
 -532.972   -530.028     1084.11      407.17      123.64        0.37       14.13       -5.01    19.19    11.76     6.48
 -530.028   -527.084     1126.54      363.80      132.49       42.80      -29.24        3.84    19.56    11.12     6.71
 -527.084   -524.140     1106.32      379.84      131.47       22.58      -13.20        2.82    19.39    11.36     6.68
 -524.140   -521.196     1053.16      395.51      125.32      -30.58        2.47       -3.33    18.91    11.59     6.52
 -521.196   -518.252     1088.19      388.71      133.17        4.45       -4.33        4.52    19.23    11.49     6.73
 -518.252   -515.308     1082.42      376.13      140.68       -1.33      -16.92       12.04    19.18    11.30     6.91
 -515.308   -512.364     1087.06      365.50      126.70        3.32      -27.54       -1.95    19.22    11.14     6.56
 -512.364   -509.420     1101.66      401.04      134.20       17.91        8.00        5.55    19.34    11.67     6.75
 -509.420   -506.476     1101.27      409.20      117.16       17.52       16.16      -11.49    19.34    11.79     6.31
 -506.476   -503.532     1103.73      427.64      134.18       19.99       34.60        5.54    19.36    12.05     6.75
 -503.532   -500.588     1116.05      406.82      127.04       32.31       13.78       -1.61    19.47    11.76     6.57
 -500.588   -497.644     1101.54      390.75      134.18       17.80       -2.29        5.53    19.34    11.52     6.75
 -497.644   -494.700     1086.46      393.50      132.15        2.71        0.47        3.50    19.21    11.56     6.70
 -494.700   -491.756     1076.21      401.34      122.60       -7.53        8.29       -6.04    19.12    11.68     6.45
 -491.756   -488.812     1120.09      390.42      129.76       36.35       -2.62        1.11    19.51    11.52     6.64
 -488.812   -485.868     1092.44      403.78      132.50        8.70       10.74        3.85    19.26    11.71     6.71
 -485.868   -482.924     1115.93      390.75      126.01       32.18       -2.29       -2.64    19.47    11.52     6.54
 -482.924   -479.980     1085.39      370.95      125.67        1.65      -22.09       -2.98    19.20    11.22     6.53
 -479.980   -477.036     1070.35      391.09      125.67      -13.40       -1.95       -2.98    19.07    11.53     6.53
 -477.036   -474.092     1064.86      404.75      130.78      -18.88       11.71        2.13    19.02    11.72     6.67
 -474.092   -471.148     1092.81      404.13      145.11        9.07       11.09       16.46    19.27    11.72     7.02
 -471.148   -468.204     1098.23      395.57      133.53       14.49        2.53        4.88    19.31    11.59     6.74
 -468.204   -465.260     1100.88      397.57      127.36       17.14        4.53       -1.28    19.34    11.62     6.58
 -465.260   -462.316     1093.95      376.76      120.56       10.21      -16.28       -8.08    19.28    11.31     6.40
 -462.316   -459.372     1088.26      406.14      136.92        4.52       13.10        8.27    19.23    11.74     6.82
 -459.372   -456.428     1070.40      388.40      145.10      -13.35       -4.64       16.45    19.07    11.49     7.02
 -456.428   -453.484     1079.26      398.94      121.58       -4.48        5.90       -7.07    19.15    11.64     6.43
 -453.484   -450.540     1097.55      404.80      148.17       13.81       11.76       19.52    19.31    11.73     7.09
 -450.540   -447.596     1061.77      392.44      132.82      -21.98       -0.60        4.17    18.99    11.55     6.72
 -447.596   -444.652     1075.95      402.74      127.05       -7.79        9.70       -1.60    19.12    11.70     6.57
 -444.652   -441.708     1078.31      412.95      143.38       -5.44       19.91       14.73    19.14    11.84     6.98
 -441.708   -438.764     1088.09      374.70      123.62        4.34      -18.34       -5.02    19.23    11.28     6.48
 -438.764   -435.820     1083.81      394.21      136.25        0.07        1.17        7.60    19.19    11.57     6.80
 -435.820   -432.876     1098.52      397.94      125.68       14.78        4.89       -2.97    19.32    11.63     6.53
 -432.876   -429.932     1090.34      403.43      127.05        6.60       10.38       -1.60    19.25    11.71     6.57
 -429.932   -426.988     1088.59      383.27      135.57        4.85       -9.77        6.92    19.23    11.41     6.79
 -426.988   -424.044     1102.96      397.26      127.04       19.21        4.21       -1.61    19.36    11.62     6.57
 -424.044   -421.100     1082.02      387.02      128.06       -1.73       -6.02       -0.58    19.17    11.47     6.59
 -421.100   -418.156     1095.76      396.91      129.76       12.02        3.87        1.11    19.29    11.61     6.64
 -418.156   -415.212     1109.40      386.99      130.43       25.66       -6.05        1.79    19.41    11.46     6.66
 -415.212   -412.268     1057.36      384.65      131.82      -26.39       -8.39        3.17    18.95    11.43     6.69
 -412.268   -409.324     1097.40      401.66      121.92       13.65        8.62       -6.73    19.31    11.68     6.43
