 7566.813 - KW trigger time, seconds UT.
 7571.066 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
16.716 keV	70.590 keV - energy interval of channel G1.
70.590 keV	290.983 keV - energy interval of channel G2.
290.983 keV	1151.884 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -797.724   -794.780     2154.92     1357.14      882.85       -1.07       -8.85        5.96    27.05    21.47    17.32
 -794.780   -791.836     2154.61     1393.51      875.17       -1.39       27.51       -1.72    27.05    21.76    17.24
 -791.836   -788.892     2239.99     1414.62      920.88       84.00       48.62       43.99    27.58    21.92    17.69
 -788.892   -785.948     2201.44     1364.26      898.17       45.45       -1.74       21.28    27.34    21.53    17.47
 -785.948   -783.004     2164.57     1371.29      896.18        8.57        5.30       19.29    27.11    21.58    17.45
 -783.004   -780.060     2139.42     1411.28      874.48      -16.57       45.28       -2.42    26.96    21.89    17.23
 -780.060   -777.116     2210.69     1390.34      885.04       54.69       24.35        8.14    27.40    21.73    17.34
 -777.116   -774.172     2148.75     1366.60      875.65       -7.24        0.60       -1.24    27.02    21.55    17.25
 -774.172   -771.228     2136.95     1346.67      929.67      -19.04      -19.32       52.78    26.94    21.39    17.77
 -771.228   -768.284     2202.59     1373.69      882.69       46.60        7.69        5.80    27.35    21.60    17.32
 -768.284   -765.340     2175.00     1363.59      882.73       19.01       -2.41        5.84    27.18    21.52    17.32
 -765.340   -762.396     2142.27     1356.80      854.93      -13.72       -9.20      -21.96    26.98    21.47    17.04
 -762.396   -759.452     2159.81     1388.29      853.16        3.82       22.30      -23.73    27.09    21.72    17.02
 -759.452   -756.508     2168.55     1370.79      900.57       12.56        4.80       23.68    27.14    21.58    17.49
 -756.508   -753.564     2224.52     1366.06      901.36       68.53        0.06       24.47    27.49    21.54    17.50
 -753.564   -750.620     2169.17     1383.18      855.28       13.18       17.19      -21.61    27.14    21.68    17.05
 -750.620   -747.676     2172.89     1380.33      905.79       16.90       14.33       28.90    27.17    21.65    17.54
 -747.676   -744.732     2220.28     1353.98      863.22       64.29      -12.02      -13.67    27.46    21.45    17.12
 -744.732   -741.788     2176.37     1404.56      882.64       20.38       38.57        5.75    27.19    21.84    17.32
 -741.788   -738.844     2235.77     1386.26      899.01       79.78       20.26       22.12    27.56    21.70    17.48
 -738.844   -735.900     2195.71     1326.20      891.72       39.72      -39.80       14.82    27.31    21.22    17.40
 -735.900   -732.956     2180.55     1367.70      909.85       24.56        1.70       32.96    27.21    21.55    17.58
 -732.956   -730.012     2189.91     1343.42      871.31       33.92      -22.57       -5.58    27.27    21.36    17.20
 -730.012   -727.068     2163.03     1372.68      887.98        7.04        6.69       11.09    27.11    21.59    17.37
 -727.068   -724.124     2129.13     1392.29      871.87      -26.86       26.29       -5.02    26.89    21.75    17.21
 -724.124   -721.180     2132.00     1401.89      882.77      -24.00       35.90        5.88    26.91    21.82    17.32
 -721.180   -718.236     2164.03     1368.23      881.52        8.04        2.23        4.62    27.11    21.56    17.30
 -718.236   -715.292     2188.88     1369.54      904.08       32.89        3.54       27.19    27.27    21.57    17.52
 -715.292   -712.348     2185.61     1375.43      866.23       29.62        9.44      -10.66    27.25    21.61    17.15
 -712.348   -709.404     2159.37     1412.80      904.98        3.38       46.81       28.09    27.08    21.91    17.53
 -709.404   -706.460     2163.00     1370.32      901.22        7.01        4.33       24.32    27.11    21.57    17.50
 -706.460   -703.516     2177.34     1356.54      865.09       21.34       -9.45      -11.80    27.20    21.47    17.14
 -703.516   -700.572     2182.25     1413.96      915.35       26.26       47.96       38.45    27.23    21.91    17.63
 -700.572   -697.628     2199.80     1373.96      916.78       43.81        7.97       39.89    27.34    21.60    17.65
 -697.628   -694.684     2152.84     1387.85      902.32       -3.16       21.86       25.43    27.04    21.71    17.51
 -694.684   -691.740     2159.70     1428.58      898.23        3.70       62.59       21.34    27.09    22.03    17.47
 -691.740   -688.796     2155.09     1377.02      874.36       -0.90       11.02       -2.53    27.06    21.63    17.23
 -688.796   -685.852     2199.72     1380.48      876.73       43.72       14.48       -0.16    27.34    21.65    17.26
 -685.852   -682.908     2185.41     1375.60      883.96       29.42        9.61        7.07    27.25    21.62    17.33
 -682.908   -679.964     2150.56     1356.62      887.84       -5.43       -9.38       10.95    27.03    21.47    17.37
 -679.964   -677.020     2164.37     1336.86      892.03        8.38      -29.14       15.13    27.11    21.31    17.41
 -677.020   -674.076     2167.66     1365.73      868.62       11.67       -0.27       -8.27    27.14    21.54    17.18
 -674.076   -671.132     2172.54     1332.79      874.21       16.55      -33.21       -2.68    27.16    21.28    17.23
