 9152.140 - KW trigger time, seconds UT.
 9157.699 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
18.727 keV	79.083 keV - energy interval of channel G1.
79.083 keV	325.992 keV - energy interval of channel G2.
325.992 keV	1290.473 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -949.066   -946.122     1053.25      321.42      126.69       14.42       -7.55        4.88    18.91    10.45     6.56
 -946.122   -943.178     1051.54      332.68      127.71       12.71        3.71        5.90    18.90    10.63     6.59
 -943.178   -940.234     1070.04      331.32      129.08       31.22        2.35        7.27    19.07    10.61     6.62
 -940.234   -937.290     1054.54      336.07      108.62       15.71        7.09      -13.19    18.93    10.68     6.07
 -937.290   -934.346     1018.98      339.85      126.34      -19.85       10.88        4.54    18.60    10.74     6.55
 -934.346   -931.402     1050.15      334.38      126.34       11.32        5.40        4.54    18.89    10.66     6.55
 -931.402   -928.458     1046.74      331.66      121.24        7.92        2.68       -0.57    18.86    10.61     6.42
 -928.458   -925.514     1037.12      337.11      118.17       -1.71        8.13       -3.64    18.77    10.70     6.34
 -925.514   -922.570     1025.91      341.92      117.16      -12.91       12.95       -4.65    18.67    10.78     6.31
 -922.570   -919.626     1013.30      348.42      120.58      -25.53       19.45       -1.23    18.55    10.88     6.40
 -919.626   -916.682     1041.18      328.24      120.56        2.36       -0.74       -1.25    18.81    10.56     6.40
 -916.682   -913.738     1050.85      332.00      115.79       12.02        3.02       -6.02    18.89    10.62     6.27
 -913.738   -910.794     1065.93      318.02      129.76       27.11      -10.95        7.95    19.03    10.39     6.64
 -910.794   -907.850     1017.64      338.15      122.61      -21.19        9.18        0.80    18.59    10.72     6.45
 -907.850   -904.906     1047.48      325.21      131.82        8.65       -3.77       10.01    18.86    10.51     6.69
 -904.906   -901.962     1056.64      329.25      120.55       17.81        0.28       -1.26    18.95    10.57     6.40
 -901.962   -899.018     1044.31      316.99      115.11        5.49      -11.99       -6.70    18.83    10.38     6.25
 -899.018   -896.074     1004.26      325.18      117.84      -34.57       -3.79       -3.97    18.47    10.51     6.33
 -896.074   -893.130     1069.11      331.70      129.09       30.29        2.73        7.28    19.06    10.62     6.62
 -893.130   -890.186     1047.75      339.82      123.95        8.92       10.85        2.14    18.86    10.74     6.49
 -890.186   -887.242     1034.69      324.48      119.19       -4.13       -4.50       -2.62    18.75    10.50     6.36
 -887.242   -884.298     1053.29      322.46      124.31       14.46       -6.51        2.50    18.91    10.47     6.50
 -884.298   -881.354     1056.65      326.88      121.58       17.82       -2.09       -0.23    18.95    10.54     6.43
 -881.354   -878.410     1039.52      341.20      125.66        0.69       12.22        3.85    18.79    10.77     6.53
 -878.410   -875.466     1060.02      323.10      112.38       21.19       -5.88       -9.44    18.98    10.48     6.18
 -875.466   -872.522     1027.49      334.37      111.02      -11.34        5.39      -10.79    18.68    10.66     6.14
 -872.522   -869.578     1004.65      339.18      134.88      -34.18       10.21       13.06    18.47    10.73     6.77
 -869.578   -866.634     1019.89      320.70      117.47      -18.94       -8.28       -4.34    18.61    10.44     6.32
 -866.634   -863.690     1030.35      316.68      131.14       -8.48      -12.30        9.32    18.71    10.37     6.67
 -863.690   -860.746     1027.21      334.39      135.21      -11.62        5.41       13.40    18.68    10.66     6.78
 -860.746   -857.802     1038.88      326.88      114.09        0.05       -2.09       -7.72    18.79    10.54     6.22
 -857.802   -854.858     1055.66      327.23      132.49       16.83       -1.74       10.68    18.94    10.54     6.71
 -854.858   -851.914     1068.64      324.15      129.41       29.82       -4.83        7.60    19.05    10.49     6.63
 -851.914   -848.970     1013.44      330.26      116.46      -25.39        1.29       -5.35    18.55    10.59     6.29
 -848.970   -846.026     1038.23      330.31      117.17       -0.60        1.34       -4.64    18.78    10.59     6.31
 -846.026   -843.082     1027.78      324.80      123.27      -11.05       -4.17        1.46    18.68    10.50     6.47
 -843.082   -840.138     1036.44      341.89      119.87       -2.39       12.91       -1.94    18.76    10.78     6.38
 -840.138   -837.194     1055.88      314.56      122.93       17.05      -14.41        1.12    18.94    10.34     6.46
 -837.194   -834.250     1045.62      317.31      120.89        6.80      -11.67       -0.92    18.85    10.38     6.41
 -834.250   -831.306     1036.31      313.20      122.59       -2.52      -15.77        0.78    18.76    10.31     6.45
 -831.306   -828.362     1054.60      324.15      125.67       15.78       -4.82        3.86    18.93    10.49     6.53
 -828.362   -825.418     1030.62      317.36      119.55       -8.20      -11.62       -2.26    18.71    10.38     6.37
 -825.418   -822.474     1064.26      335.76      121.58       25.43        6.78       -0.23    19.01    10.68     6.43
