 3681.010 - KW trigger time, seconds UT.
 3686.303 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.389 keV	73.430 keV - energy interval of channel G1.
73.430 keV	304.066 keV - energy interval of channel G2.
304.066 keV	1243.519 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -998.813   -995.869      979.74      353.16      134.83       -6.16        3.65       -3.67    18.24    10.95     6.77
 -995.869   -992.925      993.05      341.20      139.26        7.15       -8.31        0.75    18.37    10.77     6.88
 -992.925   -989.981      986.97      351.12      141.31        1.08        1.61        2.81    18.31    10.92     6.93
 -989.981   -987.037      969.15      353.53      151.53      -16.75        4.01       13.02    18.14    10.96     7.17
 -987.037   -984.093      984.88      360.68      144.03       -1.02       11.16        5.53    18.29    11.07     7.00
 -984.093   -981.149      959.79      342.57      146.06      -26.10       -6.95        7.56    18.06    10.79     7.04
 -981.149   -978.205      979.41      363.74      141.31       -6.48       14.23        2.80    18.24    11.12     6.93
 -978.205   -975.261      999.45      327.89      145.38       13.56      -21.62        6.88    18.43    10.55     7.03
 -975.261   -972.317      983.75      339.49      128.70       -2.14      -10.02       -9.81    18.28    10.74     6.61
 -972.317   -969.373      952.56      337.10      136.87      -33.33      -12.41       -1.64    17.99    10.70     6.82
 -969.373   -966.429      982.48      353.83      131.42       -3.42        4.31       -7.08    18.27    10.96     6.68
 -966.429   -963.485      953.63      338.82      137.21      -32.26      -10.70       -1.29    18.00    10.73     6.83
 -963.485   -960.541      999.60      351.77      132.44       13.71        2.26       -6.06    18.43    10.93     6.71
 -960.541   -957.597      996.14      355.53      127.67       10.24        6.01      -10.83    18.39    10.99     6.58
 -957.597   -954.653     1012.58      357.55      136.85       26.68        8.03       -1.65    18.55    11.02     6.82
 -954.653   -951.709      994.49      354.86      133.81        8.59        5.34       -4.70    18.38    10.98     6.74
 -951.709   -948.765      979.02      338.47      146.75       -6.87      -11.04        8.24    18.24    10.72     7.06
 -948.765   -945.821     1019.90      368.88      149.49       34.01       19.36       10.98    18.61    11.19     7.13
 -945.821   -942.877      991.74      371.56      137.20        5.84       22.05       -1.30    18.35    11.23     6.83
 -942.877   -939.933      982.76      347.33      140.27       -3.13       -2.18        1.76    18.27    10.86     6.90
 -939.933   -936.989     1000.21      351.76      134.48       14.31        2.25       -4.03    18.43    10.93     6.76
 -936.989   -934.045      990.41      375.68      133.47        4.51       26.16       -5.04    18.34    11.30     6.73
 -934.045   -931.101      994.73      343.24      123.92        8.83       -6.28      -14.58    18.38    10.80     6.49
 -931.101   -928.157     1012.27      349.41      140.28       26.38       -0.11        1.78    18.54    10.89     6.90
 -928.157   -925.213     1011.25      341.55      135.85       25.35       -7.96       -2.65    18.53    10.77     6.79
 -925.213   -922.269     1003.41      355.22      148.46       17.51        5.71        9.95    18.46    10.98     7.10
 -922.269   -919.325      996.45      348.36      138.57       10.56       -1.16        0.07    18.40    10.88     6.86
 -919.325   -916.381      988.94      358.93      141.29        3.05        9.42        2.78    18.33    11.04     6.93
 -916.381   -913.437     1010.93      365.12      147.78       25.03       15.61        9.27    18.53    11.14     7.08
 -913.437   -910.493     1011.56      336.09      139.94       25.67      -13.42        1.44    18.54    10.69     6.89
 -910.493   -907.549      989.32      356.90      131.42        3.43        7.39       -7.08    18.33    11.01     6.68
 -907.549   -904.605      991.67      355.51      138.90        5.77        6.00        0.40    18.35    10.99     6.87
 -904.605   -901.661     1001.62      348.70      145.04       15.72       -0.81        6.53    18.45    10.88     7.02
 -901.661   -898.717     1009.51      351.45      136.19       23.61        1.93       -2.31    18.52    10.93     6.80
 -898.717   -895.773     1002.97      329.60      136.53       17.07      -19.92       -1.98    18.46    10.58     6.81
 -895.773   -892.829      988.97      354.86      150.83        3.07        5.35       12.33    18.33    10.98     7.16
