  591.232 - KW trigger time, seconds UT.
  586.439 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.408 keV	73.513 keV - energy interval of channel G1.
73.513 keV	303.035 keV - energy interval of channel G2.
303.035 keV	1199.595 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -999.037   -996.093     1120.23      405.28      147.74        6.89        0.26       -3.98    19.51    11.73     7.08
 -996.093   -993.149     1136.30      411.04      141.93       22.96        6.02       -9.79    19.65    11.82     6.94
 -993.149   -990.205     1106.80      406.64      160.33       -6.54        1.62        8.61    19.39    11.75     7.38
 -990.205   -987.261     1111.26      401.50      147.38       -2.08       -3.53       -4.34    19.43    11.68     7.08
 -987.261   -984.317     1125.73      403.92      152.51       12.39       -1.10        0.79    19.55    11.71     7.20
 -984.317   -981.373     1119.93      424.72      162.37        6.59       19.70       10.65    19.50    12.01     7.43
 -981.373   -978.429     1102.66      409.31      150.77      -10.67        4.29       -0.95    19.35    11.79     7.16
 -978.429   -975.485     1142.13      396.04      152.16       28.80       -8.98        0.43    19.70    11.60     7.19
 -975.485   -972.541     1095.80      403.52      140.91      -17.53       -1.51      -10.81    19.29    11.71     6.92
 -972.541   -969.597     1128.45      397.08      147.05       15.12       -7.94       -4.67    19.58    11.61     7.07
 -969.597   -966.653     1070.73      398.06      143.97      -42.61       -6.97       -7.75    19.07    11.63     6.99
 -966.653   -963.709     1077.52      436.01      156.93      -35.81       30.98        5.21    19.13    12.17     7.30
 -963.709   -960.765     1126.69      382.42      154.89       13.36      -22.61        3.17    19.56    11.40     7.25
 -960.765   -957.821     1121.62      407.33      158.29        8.29        2.30        6.57    19.52    11.76     7.33
 -957.821   -954.877     1102.73      397.77      148.08      -10.61       -7.26       -3.65    19.35    11.62     7.09
 -954.877   -951.933     1113.74      412.10      156.58        0.40        7.07        4.86    19.45    11.83     7.29
 -951.933   -948.989     1098.03      432.28      159.66      -15.30       27.25        7.94    19.31    12.12     7.36
 -948.989   -946.045     1125.04      398.80      156.59       11.71       -6.23        4.87    19.55    11.64     7.29
 -946.045   -943.101     1117.06      405.94      150.45        3.73        0.92       -1.27    19.48    11.74     7.15
 -943.101   -940.157     1112.04      407.66      161.00       -1.29        2.64        9.28    19.43    11.77     7.39
 -940.157   -937.213     1110.26      402.52      151.81       -3.08       -2.50        0.09    19.42    11.69     7.18
 -937.213   -934.269     1088.25      401.13      137.50      -25.08       -3.89      -14.22    19.23    11.67     6.83
 -934.269   -931.325     1108.59      407.31      147.73       -4.75        2.29       -3.99    19.41    11.76     7.08
 -931.325   -928.381     1103.72      396.38      132.07       -9.61       -8.65      -19.65    19.36    11.60     6.70
 -928.381   -925.437     1128.86      408.37      156.94       15.52        3.35        5.22    19.58    11.78     7.30
 -925.437   -922.493     1116.76      385.82      166.12        3.43      -19.21       14.40    19.48    11.45     7.51
 -922.493   -919.549     1148.25      391.26      152.83       34.92      -13.77        1.11    19.75    11.53     7.21
 -919.549   -916.605     1122.30      392.32      160.34        8.96      -12.70        8.62    19.52    11.54     7.38
 -916.605   -913.661     1137.08      411.42      140.25       23.75        6.40      -11.47    19.65    11.82     6.90
 -913.661   -910.717     1112.71      405.95      154.20       -0.62        0.93        2.48    19.44    11.74     7.24
 -910.717   -907.773     1126.11      405.62      153.53       12.78        0.60        1.80    19.56    11.74     7.22
 -907.773   -904.829     1102.01      407.29      149.76      -11.33        2.27       -1.96    19.35    11.76     7.13
 -904.829   -901.885     1120.94      399.49      157.27        7.60       -5.54        5.55    19.51    11.65     7.31
 -901.885   -898.941     1104.42      398.11      156.59       -8.91       -6.92        4.86    19.37    11.63     7.29
 -898.941   -895.997     1109.96      405.59      149.76       -3.37        0.57       -1.96    19.42    11.74     7.13
 -895.997   -893.053     1109.95      409.36      151.13       -3.39        4.33       -0.59    19.42    11.79     7.17
 -893.053   -890.109     1078.37      393.99      149.77      -34.96      -11.03       -1.95    19.14    11.57     7.13
 -890.109   -887.165     1143.57      397.08      156.25       30.23       -7.94        4.52    19.71    11.61     7.29
 -887.165   -884.221     1091.69      390.56      147.38      -21.65      -14.46       -4.34    19.26    11.52     7.08
 -884.221   -881.277     1099.73      418.91      151.48      -13.60       13.89       -0.25    19.33    11.93     7.17
 -881.277   -878.333     1110.71      402.58      162.39       -2.63       -2.45       10.67    19.42    11.69     7.43
 -878.333   -875.389     1063.23      388.88      148.07      -50.11      -16.14       -3.65    19.00    11.49     7.09
 -875.389   -872.445     1137.74      412.09      155.22       24.40        7.07        3.50    19.66    11.83     7.26
 -872.445   -869.501     1100.64      388.20      150.11      -12.70      -16.83       -1.61    19.34    11.48     7.14
 -869.501   -866.557     1116.53      400.16      151.82        3.19       -4.86        0.10    19.47    11.66     7.18
 -866.557   -863.613     1111.69      404.59      134.46       -1.65       -0.43      -17.26    19.43    11.72     6.76
 -863.613   -860.669     1150.76      418.22      143.64       37.42       13.19       -8.08    19.77    11.92     6.99
 -860.669   -857.725     1114.04      397.77      161.36        0.71       -7.25        9.63    19.45    11.62     7.40
 -857.725   -854.781     1126.72      397.76      152.50       13.38       -7.27        0.77    19.56    11.62     7.20
 -854.781   -851.837     1090.00      411.39      147.04      -23.34        6.37       -4.68    19.24    11.82     7.07
 -851.837   -848.893     1107.80      397.72      138.53       -5.53       -7.31      -13.20    19.40    11.62     6.86
 -848.893   -845.949     1132.63      410.39      156.58       19.29        5.37        4.86    19.61    11.81     7.29
 -845.949   -843.005     1117.14      401.86      154.89        3.80       -3.16        3.16    19.48    11.68     7.25
 -843.005   -840.061     1093.86      406.63      140.92      -19.48        1.60      -10.80    19.28    11.75     6.92
 -840.061   -837.117     1079.75      395.73      161.35      -33.59       -9.30        9.63    19.15    11.59     7.40
 -837.117   -834.173     1081.47      395.04      157.61      -31.86       -9.99        5.89    19.17    11.58     7.32
 -834.173   -831.229     1102.72      404.58      157.94      -10.62       -0.44        6.22    19.35    11.72     7.33
 -831.229   -828.285     1144.93      418.24      164.75       31.60       13.22       13.03    19.72    11.92     7.48
 -828.285   -825.341     1102.08      413.80      148.75      -11.25        8.77       -2.97    19.35    11.86     7.11
 -825.341   -822.397     1093.19      399.49      163.75      -20.14       -5.53       12.02    19.27    11.65     7.46
 -822.397   -819.453     1083.12      394.68      156.92      -30.21      -10.35        5.20    19.18    11.58     7.30
 -819.453   -816.509     1071.50      402.53      140.59      -41.83       -2.49      -11.14    19.08    11.69     6.91
 -816.509   -813.565     1084.62      411.09      150.12      -28.72        6.06       -1.60    19.19    11.82     7.14
 -813.565   -810.621     1143.59      402.23      164.09       30.26       -2.79       12.37    19.71    11.69     7.47
 -810.621   -807.677     1133.52      384.44      155.90       20.19      -20.58        4.18    19.62    11.43     7.28
 -807.677   -804.733     1117.82      416.53      150.45        4.48       11.51       -1.27    19.49    11.89     7.15
 -804.733   -801.789     1098.26      387.20      163.74      -15.07      -17.83       12.02    19.32    11.47     7.46
 -801.789   -798.845     1104.09      401.18      150.12       -9.24       -3.84       -1.60    19.37    11.67     7.14
 -798.845   -795.901     1089.45      427.46      146.72      -23.88       22.43       -5.01    19.24    12.05     7.06
 -795.901   -792.957     1106.84      407.66      152.84       -6.50        2.64        1.12    19.39    11.77     7.21
 -792.957   -790.013     1066.34      399.45      152.50      -47.00       -5.58        0.77    19.03    11.65     7.20
 -790.013   -787.069     1108.56      398.11      157.27       -4.77       -6.92        5.54    19.41    11.63     7.31
 -787.069   -784.125     1095.80      395.68      143.98      -17.54       -9.34       -7.75    19.29    11.59     6.99
 -784.125   -781.181     1112.08      419.29      158.29       -1.26       14.26        6.57    19.44    11.93     7.33
 -781.181   -778.237     1115.80      412.41      148.41        2.47        7.39       -3.31    19.47    11.84     7.10
 -778.237   -775.293     1127.48      409.37      151.14       14.14        4.34       -0.58    19.57    11.79     7.17
 -775.293   -772.349     1118.82      413.44      141.94        5.48        8.41       -9.79    19.49    11.85     6.94
 -772.349   -769.405     1119.49      402.52      148.41        6.16       -2.51       -3.32    19.50    11.69     7.10
 -769.405   -766.461     1109.54      398.43      142.63       -3.79       -6.59       -9.10    19.41    11.63     6.96
 -766.461   -763.517     1118.22      415.16      149.77        4.88       10.14       -1.95    19.49    11.88     7.13
 -763.517   -760.573     1129.87      422.68      146.37       16.54       17.66       -5.35    19.59    11.98     7.05
 -760.573   -757.629     1101.92      389.18      150.77      -11.42      -15.85       -0.95    19.35    11.50     7.16
