#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
495,2003-04-21,13:03:07.723 (46987.723),M2.8,12:54,13:07,13:14,http://www.ioffe.ru/LEA/kwsun/2003/20030421_46987.html,https://www.ioffe.ru/LEA/Solar/2SOL20030421T46987.pdf
496,2003-04-23,01:01:21.010 (3681.010),M5.1,00:39,01:06,01:15,http://www.ioffe.ru/LEA/kwsun/2003/20030423_03681.html,https://www.ioffe.ru/LEA/Solar/2SOL20030423T03681.pdf
497,2003-04-25,20:54:01.276 (75241.276),C6.8,20:51,20:58,21:01,http://www.ioffe.ru/LEA/kwsun/2003/20030425_75241.html,https://www.ioffe.ru/LEA/Solar/2SOL20030425T75241.pdf
498,2003-04-26,00:55:01.000 (3301.000),M2.1,00:51,00:58,01:00,http://www.ioffe.ru/LEA/kwsun/2003/20030426_03301.html,https://www.ioffe.ru/LEA/Solar/2SOL20030426T03301.pdf
499,2003-04-26,03:03:25.460 (11005.460),M2.1,03:01,03:06,03:12,http://www.ioffe.ru/LEA/kwsun/2003/20030426_11005.html,https://www.ioffe.ru/LEA/Solar/2SOL20030426T11005.pdf
500,2003-04-26,08:04:34.478 (29074.478),M7.0,08:01,08:07,08:09,http://www.ioffe.ru/LEA/kwsun/2003/20030426_29074.html,https://www.ioffe.ru/LEA/Solar/2SOL20030426T29074.pdf
501,2003-04-26,14:42:28.931 (52948.931),C6.0,14:39,14:46,14:50,http://www.ioffe.ru/LEA/kwsun/2003/20030426_52948.html,https://www.ioffe.ru/LEA/Solar/2SOL20030426T52948.pdf
502,2003-04-27,07:38:36.283 (27516.283),C8.1,07:37,07:40,07:43,http://www.ioffe.ru/LEA/kwsun/2003/20030427_27516.html,https://www.ioffe.ru/LEA/Solar/2SOL20030427T27516.pdf
503,2003-04-27,15:30:15.712 (55815.712),M1.7,15:27,15:32,15:35,http://www.ioffe.ru/LEA/kwsun/2003/20030427_55815.html,https://www.ioffe.ru/LEA/Solar/2SOL20030427T55815.pdf
504,2003-05-27,23:01:10.386 (82870.386),X1.3,22:56,23:07,23:13,http://www.ioffe.ru/LEA/kwsun/2003/20030527_82870.html,https://www.ioffe.ru/LEA/Solar/2SOL20030527T82870.pdf
505,2003-05-28,00:20:54.185 (1254.185),X3.6,00:17,00:27,00:39,http://www.ioffe.ru/LEA/kwsun/2003/20030528_01254.html,https://www.ioffe.ru/LEA/Solar/2SOL20030528T01254.pdf
506,2003-05-29,00:58:55.185 (3535.185),X1.2,00:51,01:05,01:12,http://www.ioffe.ru/LEA/kwsun/2003/20030529_03535.html,https://www.ioffe.ru/LEA/Solar/2SOL20030529T03535.pdf
507,2003-05-29,19:32:59.001 (70379.001),M2.8,19:28,19:37,19:43,http://www.ioffe.ru/LEA/kwsun/2003/20030529_70379.html,https://www.ioffe.ru/LEA/Solar/2SOL20030529T70379.pdf
508,2003-05-31,02:18:57.612 (8337.612),M9.3,02:13,02:24,02:40,http://www.ioffe.ru/LEA/kwsun/2003/20030531_08337.html,https://www.ioffe.ru/LEA/Solar/2SOL20030531T08337.pdf
509,2003-06-01,07:04:27.331 (25467.331),M1.0,07:01,07:11,07:22,http://www.ioffe.ru/LEA/kwsun/2003/20030601_25467.html,https://www.ioffe.ru/LEA/Solar/2SOL20030601T25467.pdf
510,2003-06-02,13:15:35.041 (47735.041),M1.0,13:13,13:17,13:22,http://www.ioffe.ru/LEA/kwsun/2003/20030602_47735.html,https://www.ioffe.ru/LEA/Solar/2SOL20030602T47735.pdf
511,2003-06-07,09:41:49.308 (34909.308),C2.3,09:39,09:42,10:08,http://www.ioffe.ru/LEA/kwsun/2003/20030607_34909.html,https://www.ioffe.ru/LEA/Solar/2SOL20030607T34909.pdf
512,2003-06-08,16:08:26.203 (58106.203),M4.0,16:05,16:11,16:15,http://www.ioffe.ru/LEA/kwsun/2003/20030608_58106.html,https://www.ioffe.ru/LEA/Solar/2SOL20030608T58106.pdf
513,2003-06-09,11:24:09.174 (41049.174),M4.7,11:21,11:28,11:33,http://www.ioffe.ru/LEA/kwsun/2003/20030609_41049.html,https://www.ioffe.ru/LEA/Solar/2SOL20030609T41049.pdf
514,2003-06-09,19:00:49.259 (68449.259),C9.4,18:58,19:01,19:06,http://www.ioffe.ru/LEA/kwsun/2003/20030609_68449.html,https://www.ioffe.ru/LEA/Solar/2SOL20030609T68449.pdf
515,2003-06-09,21:36:24.407 (77784.407),X1.7,21:31,21:39,21:43,http://www.ioffe.ru/LEA/kwsun/2003/20030609_77784.html,https://www.ioffe.ru/LEA/Solar/2SOL20030609T77784.pdf
516,2003-06-10,08:35:26.520 (30926.520),M2.7,08:34,08:37,08:40,http://www.ioffe.ru/LEA/kwsun/2003/20030610_30926.html,https://www.ioffe.ru/LEA/Solar/2SOL20030610T30926.pdf
517,2003-06-10,11:06:17.589 (39977.589),M5.1,10:55,11:12,11:15,http://www.ioffe.ru/LEA/kwsun/2003/20030610_39977.html,https://www.ioffe.ru/LEA/Solar/2SOL20030610T39977.pdf
518,2003-06-10,16:21:08.350 (58868.350),M1.0,16:20,16:24,16:27,http://www.ioffe.ru/LEA/kwsun/2003/20030610_58868.html,https://www.ioffe.ru/LEA/Solar/2SOL20030610T58868.pdf
519,2003-06-11,20:05:08.616 (72308.616),X1.6,20:01,20:14,20:27,http://www.ioffe.ru/LEA/kwsun/2003/20030611_72308.html,https://www.ioffe.ru/LEA/Solar/2SOL20030611T72308.pdf
520,2003-06-12,10:26:59.073 (37619.073),C8.1,10:22,10:27,10:32,http://www.ioffe.ru/LEA/kwsun/2003/20030612_37619.html,https://www.ioffe.ru/LEA/Solar/2SOL20030612T37619.pdf
521,2003-06-12,14:00:33.166 (50433.166),M1.0,13:58,14:03,14:09,http://www.ioffe.ru/LEA/kwsun/2003/20030612_50433.html,https://www.ioffe.ru/LEA/Solar/2SOL20030612T50433.pdf
522,2003-06-12,21:24:18.709 (77058.709),M2.6,21:22,21:27,21:31,--,https://www.ioffe.ru/LEA/Solar/2SOL20030612T77058.pdf
523,2003-06-13,04:34:04.922 (16444.922),M1.7,04:31,04:37,04:43,http://www.ioffe.ru/LEA/kwsun/2003/20030613_16444.html,https://www.ioffe.ru/LEA/Solar/2SOL20030613T16444.pdf
524,2003-06-15,23:42:19.414 (85339.414),X1.3,23:25,23:56,00:25,http://www.ioffe.ru/LEA/kwsun/2003/20030615_85339.html,https://www.ioffe.ru/LEA/Solar/2SOL20030615T85339.pdf
525,2003-06-17,21:49:34.067 (78574.067),C5.2,21:44,21:53,21:58,http://www.ioffe.ru/LEA/kwsun/2003/20030617_78574.html,https://www.ioffe.ru/LEA/Solar/2SOL20030617T78574.pdf
526,2003-06-29,10:58:21.144 (39501.144),C3.9,10:55,11:01,11:08,http://www.ioffe.ru/LEA/kwsun/2003/20030629_39501.html,https://www.ioffe.ru/LEA/Solar/2SOL20030629T39501.pdf
527,2003-07-17,08:19:28.782 (29968.782),C9.8,08:17,08:23,08:29,http://www.ioffe.ru/LEA/kwsun/2003/20030717_29968.html,https://www.ioffe.ru/LEA/Solar/2SOL20030717T29968.pdf
528,2003-07-30,04:09:00.577 (14940.577),M2.5,04:04,04:10,04:12,http://www.ioffe.ru/LEA/kwsun/2003/20030730_14940.html,https://www.ioffe.ru/LEA/Solar/2SOL20030730T14940.pdf
529,2003-08-02,23:50:52.481 (85852.481),M1.3,23:41,23:54,00:02,http://www.ioffe.ru/LEA/kwsun/2003/20030802_85852.html,https://www.ioffe.ru/LEA/Solar/2SOL20030802T85852.pdf
530,2003-08-05,12:47:21.739 (46041.739),M1.7,12:43,12:49,12:51,http://www.ioffe.ru/LEA/kwsun/2003/20030805_46041.html,https://www.ioffe.ru/LEA/Solar/2SOL20030805T46041.pdf
531,2003-08-10,01:26:22.265 (5182.265),C1.8,01:24,01:27,01:29,http://www.ioffe.ru/LEA/kwsun/2003/20030810_05182.html,https://www.ioffe.ru/LEA/Solar/2SOL20030810T05182.pdf
532,2003-08-19,07:55:42.355 (28542.355),M2.0,07:38,07:59,08:01,http://www.ioffe.ru/LEA/kwsun/2003/20030819_28542.html,https://www.ioffe.ru/LEA/Solar/2SOL20030819T28542.pdf
533,2003-08-26,15:52:41.900 (57161.900),C4.6,15:49,15:59,16:06,http://www.ioffe.ru/LEA/kwsun/2003/20030826_57161.html,https://www.ioffe.ru/LEA/Solar/2SOL20030826T57161.pdf
534,2003-09-24,04:34:08.331 (16448.331),C2.1,04:31,04:35,04:38,http://www.ioffe.ru/LEA/kwsun/2003/20030924_16448.html,https://www.ioffe.ru/LEA/Solar/2SOL20030924T16448.pdf
535,2003-10-19,19:24:00.131 (69840.131),M1.0,19:21,19:26,19:30,http://www.ioffe.ru/LEA/kwsun/2003/20031019_69840.html,https://www.ioffe.ru/LEA/Solar/2SOL20031019T69840.pdf
536,2003-10-20,22:00:08.410 (79208.410),C6.2,22:00,23:18,22:13,http://www.ioffe.ru/LEA/kwsun/2003/20031020_79208.html,https://www.ioffe.ru/LEA/Solar/2SOL20031020T79208.pdf
537,2003-10-21,08:23:52.083 (30232.083),M1.0,08:21,08:27,08:31,http://www.ioffe.ru/LEA/kwsun/2003/20031021_30232.html,https://www.ioffe.ru/LEA/Solar/2SOL20031021T30232.pdf
538,2003-10-22,03:28:30.680 (12510.680),M3.7,03:28,03:51,05:21,http://www.ioffe.ru/LEA/kwsun/2003/20031022_12510.html,https://www.ioffe.ru/LEA/Solar/2SOL20031022T12510.pdf
539,2003-10-22,15:59:49.766 (57589.766),M1.2,15:57,16:01,16:04,http://www.ioffe.ru/LEA/kwsun/2003/20031022_57589.html,https://www.ioffe.ru/LEA/Solar/2SOL20031022T57589.pdf
540,2003-10-22,19:52:18.987 (71538.987),M9.9,19:47,20:07,20:28,http://www.ioffe.ru/LEA/kwsun/2003/20031022_71538.html,https://www.ioffe.ru/LEA/Solar/2SOL20031022T71538.pdf
541,2003-10-23,02:38:26.171 (9506.171),M2.4,02:35,02:41,02:44,http://www.ioffe.ru/LEA/kwsun/2003/20031023_09506.html,https://www.ioffe.ru/LEA/Solar/2SOL20031023T09506.pdf
542,2003-10-23,07:05:45.799 (25545.799),M3.2,07:02,07:08,07:10,http://www.ioffe.ru/LEA/kwsun/2003/20031023_25545.html,https://www.ioffe.ru/LEA/Solar/2SOL20031023T25545.pdf
543,2003-10-23,08:22:24.671 (30144.671),X5.4,08:19,08:35,08:49,http://www.ioffe.ru/LEA/kwsun/2003/20031023_30144.html,https://www.ioffe.ru/LEA/Solar/2SOL20031023T30144.pdf
544,2003-10-23,19:54:46.083 (71686.083),X1.1,19:50,20:04,20:14,http://www.ioffe.ru/LEA/kwsun/2003/20031023_71686.html,https://www.ioffe.ru/LEA/Solar/2SOL20031023T71686.pdf
545,2003-10-24,02:44:51.839 (9891.839),M7.6,02:27,02:54,03:14,http://www.ioffe.ru/LEA/kwsun/2003/20031024_09891.html,https://www.ioffe.ru/LEA/Solar/2SOL20031024T09891.pdf
546,2003-10-24,05:06:44.755 (18404.755),M4.2,05:04,05:10,05:16,http://www.ioffe.ru/LEA/kwsun/2003/20031024_18404.html,https://www.ioffe.ru/LEA/Solar/2SOL20031024T18404.pdf
547,2003-10-24,10:34:27.588 (38067.588),C9.1,10:31,10:35,10:37,http://www.ioffe.ru/LEA/kwsun/2003/20031024_38067.html,https://www.ioffe.ru/LEA/Solar/2SOL20031024T38067.pdf
548,2003-10-24,20:23:28.376 (73408.376),C5.3,20:21,20:27,20:30,http://www.ioffe.ru/LEA/kwsun/2003/20031024_73408.html,https://www.ioffe.ru/LEA/Solar/2SOL20031024T73408.pdf
549,2003-10-24,21:38:26.789 (77906.789),M1.0,21:35,21:40,21:45,http://www.ioffe.ru/LEA/kwsun/2003/20031024_77906.html,https://www.ioffe.ru/LEA/Solar/2SOL20031024T77906.pdf
550,2003-10-25,05:46:52.880 (20812.880),M1.7,05:44,05:53,06:26,http://www.ioffe.ru/LEA/kwsun/2003/20031025_20812.html,https://www.ioffe.ru/LEA/Solar/2SOL20031025T20812.pdf
551,2003-10-25,10:29:33.236 (37773.236),M1.5,10:26,10:35,10:45,http://www.ioffe.ru/LEA/kwsun/2003/20031025_37773.html,https://www.ioffe.ru/LEA/Solar/2SOL20031025T37773.pdf
552,2003-10-26,06:11:25.091 (22285.091),X1.2,05:57,06:54,07:33,http://www.ioffe.ru/LEA/kwsun/2003/20031026_22285.html,https://www.ioffe.ru/LEA/Solar/2SOL20031026T22285.pdf
553,2003-10-27,09:22:56.444 (33776.444),M5.0,09:21,09:27,09:32,http://www.ioffe.ru/LEA/kwsun/2003/20031027_33776.html,https://www.ioffe.ru/LEA/Solar/2SOL20031027T33776.pdf
554,2003-10-28,00:58:26.040 (3506.040),C6.7,00:56,00:59,01:02,http://www.ioffe.ru/LEA/kwsun/2003/20031028_03506.html,https://www.ioffe.ru/LEA/Solar/2SOL20031028T03506.pdf
555,2003-10-28,05:10:13.772 (18613.772),C7.7,05:07,05:11,05:14,http://www.ioffe.ru/LEA/kwsun/2003/20031028_18613.html,https://www.ioffe.ru/LEA/Solar/2SOL20031028T18613.pdf
556,2003-10-28,09:54:06.965 (35646.965),X17.2,09:51,11:10,11:24,http://www.ioffe.ru/LEA/kwsun/2003/20031028_35646.html,https://www.ioffe.ru/LEA/Solar/2SOL20031028T35646.pdf
557,2003-10-28,11:01:14.917 (39674.917),X17.2,09:51,11:10,11:24,http://www.ioffe.ru/LEA/kwsun/2003/20031028_39674.html,https://www.ioffe.ru/LEA/Solar/2SOL20031028T39674.pdf
558,2003-11-02,17:15:07.985 (62107.985),X8.3,17:03,17:25,17:39,http://www.ioffe.ru/LEA/kwsun/2003/20031102_62107.html,https://www.ioffe.ru/LEA/Solar/2SOL20031102T62107.pdf
559,2003-11-13,05:00:40.084 (18040.084),M1.6,04:54,05:01,05:06,http://www.ioffe.ru/LEA/kwsun/2003/20031113_18040.html,https://www.ioffe.ru/LEA/Solar/2SOL20031113T18040.pdf
560,2003-11-17,08:58:42.158 (32322.158),M4.2,08:55,09:05,09:19,http://www.ioffe.ru/LEA/kwsun/2003/20031117_32322.html,https://www.ioffe.ru/LEA/Solar/2SOL20031117T32322.pdf
561,2003-11-18,01:35:58.703 (5758.703),M1.8,01:34,01:39,01:42,http://www.ioffe.ru/LEA/kwsun/2003/20031118_05758.html,https://www.ioffe.ru/LEA/Solar/2SOL20031118T05758.pdf
562,2003-11-18,07:41:16.043 (27676.043),M3.2,07:23,07:52,08:06,http://www.ioffe.ru/LEA/kwsun/2003/20031118_27676.html,https://www.ioffe.ru/LEA/Solar/2SOL20031118T27676.pdf
563,2003-11-18,22:17:43.449 (80263.449),C6.1,22:15,22:22,22:37,http://www.ioffe.ru/LEA/kwsun/2003/20031118_80263.html,https://www.ioffe.ru/LEA/Solar/2SOL20031118T80263.pdf
564,2003-11-19,14:15:16.630 (51316.630),C3.9,14:14,14:19,14:28,http://www.ioffe.ru/LEA/kwsun/2003/20031119_51316.html,https://www.ioffe.ru/LEA/Solar/2SOL20031119T51316.pdf
565,2003-11-20,07:26:37.812 (26797.812),C3.8,07:25,07:28,07:30,http://www.ioffe.ru/LEA/kwsun/2003/20031120_26797.html,https://www.ioffe.ru/LEA/Solar/2SOL20031120T26797.pdf
566,2003-11-30,00:09:51.232 (591.232),C4.6,00:06,00:11,00:14,http://www.ioffe.ru/LEA/kwsun/2003/20031130_00591.html,https://www.ioffe.ru/LEA/Solar/2SOL20031130T00591.pdf
567,2003-12-06,15:40:58.996 (56458.996),M2.0,15:39,15:46,15:53,http://www.ioffe.ru/LEA/kwsun/2003/20031206_56458.html,https://www.ioffe.ru/LEA/Solar/2SOL20031206T56458.pdf
568,2003-12-19,16:44:59.030 (60299.030),C5.4,16:37,16:46,16:53,http://www.ioffe.ru/LEA/kwsun/2003/20031219_60299.html,https://www.ioffe.ru/LEA/Solar/2SOL20031219T60299.pdf
569,2003-12-31,18:22:24.545 (66144.545),M1.0,18:21,18:24,18:26,http://www.ioffe.ru/LEA/kwsun/2003/20031231_66144.html,https://www.ioffe.ru/LEA/Solar/2SOL20031231T66144.pdf
