72882.005 - KW trigger time, seconds UT.
72883.207 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
15.045 keV	63.535 keV - energy interval of channel G1.
63.535 keV	261.903 keV - energy interval of channel G2.
261.903 keV	1036.771 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-1798.358  -1795.414     1290.52      724.62      442.59      -28.95      -22.93        3.45    20.94    15.69    12.26
-1795.414  -1792.470     1329.93      740.12      421.43       10.46       -7.42      -17.71    21.25    15.86    11.96
-1792.470  -1789.526     1314.78      768.98      456.64       -4.69       21.43       17.50    21.13    16.16    12.45
-1789.526  -1786.582     1308.14      735.30      447.41      -11.33      -12.24        8.27    21.08    15.80    12.33
-1786.582  -1783.638     1320.90      754.13      436.41        1.43        6.58       -2.73    21.18    16.00    12.18
-1783.638  -1780.694     1351.72      758.01      445.73       32.25       10.46        6.60    21.43    16.05    12.30
-1780.694  -1777.750     1340.53      756.86      425.78       21.06        9.31      -13.36    21.34    16.03    12.03
-1777.750  -1774.806     1365.06      736.01      441.95       45.59      -11.54        2.82    21.53    15.81    12.25
-1774.806  -1771.862     1307.08      754.79      415.88      -12.39        7.25      -23.26    21.07    16.01    11.88
-1771.862  -1768.918     1298.01      796.14      446.72      -21.46       48.59        7.58    21.00    16.45    12.32
-1768.918  -1765.974     1330.94      749.06      443.33       11.47        1.51        4.19    21.26    15.95    12.27
-1765.974  -1763.030     1316.35      766.79      417.92       -3.12       19.25      -21.22    21.14    16.14    11.91
-1763.030  -1760.086     1311.29      750.37      440.52       -8.18        2.83        1.39    21.11    15.96    12.23
-1760.086  -1757.142     1343.75      747.70      456.67       24.28        0.16       17.53    21.36    15.94    12.46
-1757.142  -1754.198     1287.82      738.75      444.69      -31.65       -8.80        5.55    20.91    15.84    12.29
-1754.198  -1751.254     1332.98      749.71      430.27       13.51        2.16       -8.86    21.28    15.96    12.09
-1751.254  -1748.310     1309.02      726.56      409.69      -10.45      -20.98      -29.45    21.09    15.71    11.80
-1748.310  -1745.366     1322.30      733.94      432.03        2.83      -13.61       -7.11    21.19    15.79    12.11
