 1880.956 - KW trigger time, seconds UT.
 1880.463 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
15.870 keV	67.016 keV - energy interval of channel G1.
67.016 keV	276.252 keV - energy interval of channel G2.
276.252 keV	1093.570 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -299.626   -296.682     1967.64      403.30      132.78       98.79      -12.93        2.48    25.85    11.70     6.72
 -296.682   -293.738     1975.42      413.16      119.49      106.58       -3.07      -10.81    25.90    11.85     6.37
 -293.738   -290.794     1967.16      414.54      125.28       98.31       -1.69       -5.03    25.85    11.87     6.52
 -290.794   -287.850     1972.81      425.15      127.33      103.96        8.92       -2.98    25.89    12.02     6.58
 -287.850   -284.906     1949.55      444.31      128.36       80.70       28.08       -1.94    25.73    12.29     6.60
 -284.906   -281.962     1948.06      436.08      132.43       79.22       19.85        2.13    25.72    12.17     6.71
 -281.962   -279.018     1880.38      425.52      129.72       11.54        9.29       -0.59    25.27    12.02     6.64
 -279.018   -276.074     1887.83      424.45      130.04       18.98        8.22       -0.26    25.32    12.01     6.65
 -276.074   -273.130     1900.90      416.28      135.16       32.05        0.05        4.86    25.41    11.89     6.78
 -273.130   -270.186     1932.22      409.77      130.72       63.37       -6.46        0.42    25.62    11.80     6.66
 -270.186   -267.242     1917.36      409.42      135.49       48.52       -6.81        5.19    25.52    11.79     6.78
 -267.242   -264.298     2049.87      420.68      126.97      181.03        4.45       -3.33    26.39    11.95     6.57
 -264.298   -261.354     1902.55      406.71      143.67       33.70       -9.52       13.37    25.42    11.75     6.99
 -261.354   -258.410     1882.63      423.44      128.01       13.79        7.21       -2.29    25.29    11.99     6.59
 -258.410   -255.466     1848.06      398.86      132.09      -20.78      -17.37        1.79    25.05    11.64     6.70
 -255.466   -252.522     1851.90      404.31      134.13      -16.95      -11.92        3.83    25.08    11.72     6.75
 -252.522   -249.578     1878.08      404.31      129.03        9.23      -11.92       -1.27    25.26    11.72     6.62
 -249.578   -246.634     1928.25      400.52      121.86       59.40      -15.71       -8.44    25.59    11.66     6.43
 -246.634   -243.690     1884.65      399.18      127.31       15.80      -17.05       -2.99    25.30    11.64     6.58
 -243.690   -240.746     1856.95      445.29      130.73      -11.89       29.06        0.43    25.11    12.30     6.66
 -240.746   -237.802     1944.36      419.32      130.72       75.51        3.09        0.42    25.70    11.94     6.66
 -237.802   -234.858     1966.32      414.52      125.95       97.48       -1.71       -4.35    25.84    11.87     6.54
 -234.858   -231.914     1897.48      405.35      129.37       28.64      -10.88       -0.93    25.39    11.73     6.63
 -231.914   -228.970     1840.87      424.80      125.96      -27.98        8.57       -4.34    25.01    12.01     6.54
 -228.970   -226.026     1913.37      414.57      145.38       44.53       -1.66       15.07    25.49    11.87     7.03
 -226.026   -223.082     2047.55      410.48      129.03      178.71       -5.75       -1.27    26.37    11.81     6.62
 -223.082   -220.138     2038.92      414.21      133.11      170.07       -2.02        2.81    26.32    11.86     6.72
 -220.138   -217.194     1923.45      423.79      133.46       54.61        7.56        3.15    25.56    12.00     6.73
 -217.194   -214.250     1941.13      435.06      137.54       72.28       18.84        7.24    25.68    12.16     6.83
 -214.250   -211.306     1980.53      415.56      122.20      111.69       -0.67       -8.10    25.94    11.88     6.44
 -211.306   -208.362     1986.20      436.74      121.54      117.35       20.51       -8.77    25.97    12.18     6.42
 -208.362   -205.418     1963.44      428.91      132.44       94.60       12.68        2.13    25.82    12.07     6.71
 -205.418   -202.474     1880.78      411.51      133.80       11.93       -4.72        3.50    25.27    11.82     6.74
 -202.474   -199.530     1826.34      410.82      145.04      -42.50       -5.41       14.74    24.91    11.81     7.02
 -199.530   -196.586     1845.40      443.59      135.50      -23.44       27.36        5.20    25.04    12.28     6.78
 -196.586   -193.642     1905.10      410.13      122.91       36.26       -6.10       -7.40    25.44    11.80     6.46
 -193.642   -190.698     1885.24      406.69      129.70       16.40       -9.54       -0.60    25.30    11.75     6.64
 -190.698   -187.754     1884.44      416.28      134.15       15.60        0.05        3.84    25.30    11.89     6.75
 -187.754   -184.810     1840.62      401.29      136.88      -28.22      -14.94        6.58    25.00    11.68     6.82
 -184.810   -181.866     1923.94      409.43      130.72       55.10       -6.80        0.42    25.56    11.79     6.66
 -181.866   -178.922     1925.03      424.82      128.35       56.19        8.59       -1.95    25.57    12.01     6.60
 -178.922   -175.978     1923.62      408.42      130.39       54.78       -7.81        0.09    25.56    11.78     6.66
 -175.978   -173.034     1922.66      432.29      122.55       53.82       16.06       -7.75    25.55    12.12     6.45
 -173.034   -170.090     1928.36      428.60      139.94       59.51       12.37        9.63    25.59    12.07     6.89
 -170.090   -167.146     1857.18      424.12      132.09      -11.66        7.89        1.79    25.12    12.00     6.70
 -167.146   -164.202     1864.67      439.12      111.66       -4.17       22.89      -18.65    25.17    12.21     6.16
 -164.202   -161.258     1857.88      395.40      127.65      -10.96      -20.82       -2.65    25.12    11.59     6.58
 -161.258   -158.314     1872.45      405.68      121.20        3.61      -10.55       -9.10    25.22    11.74     6.42
 -158.314   -155.370     1841.92      421.04      126.64      -26.92        4.81       -3.66    25.01    11.96     6.56
 -155.370   -152.426     1788.40      414.91      130.39      -80.45       -1.32        0.09    24.65    11.87     6.66
 -152.426   -149.482     1778.98      400.21      129.71      -89.86      -16.02       -0.59    24.58    11.66     6.64
 -149.482   -146.538     1770.85      410.48      139.93      -98.00       -5.75        9.63    24.53    11.81     6.89
 -146.538   -143.594     1736.08      406.40      136.19     -132.76       -9.82        5.89    24.28    11.75     6.80
 -143.594   -140.650     1711.51      408.08      132.44     -157.33       -8.15        2.13    24.11    11.77     6.71
 -140.650   -137.706     1702.92      441.17      123.92     -165.92       24.95       -6.39    24.05    12.24     6.49
 -137.706   -134.762     1788.05      418.68      123.58      -80.80        2.45       -6.71    24.64    11.93     6.48
 -134.762   -131.818     1740.83      412.52      129.71     -128.01       -3.71       -0.59    24.32    11.84     6.64
 -131.818   -128.874     1751.78      411.49      138.22     -117.07       -4.74        7.92    24.39    11.82     6.85
 -128.874   -125.930     1797.64      406.00      125.96      -71.20      -10.22       -4.34    24.71    11.74     6.54
 -125.930   -122.986     1811.48      413.56      138.91      -57.37       -2.67        8.61    24.80    11.85     6.87
