  665.337 - KW trigger time, seconds UT.
  669.547 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
19.397 keV	81.914 keV - energy interval of channel G1.
81.914 keV	337.662 keV - energy interval of channel G2.
337.662 keV	1336.670 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -799.031   -796.087     1096.15      397.27      202.34       11.61        2.63       12.10    19.30    11.62     8.29
 -796.087   -793.143     1101.73      408.92      197.58       17.19       14.28        7.35    19.34    11.79     8.19
 -793.143   -790.199     1073.72      383.26      182.91      -10.82      -11.39       -7.33    19.10    11.41     7.88
 -790.199   -787.255     1065.00      400.69      197.23      -19.55        6.05        6.99    19.02    11.67     8.19
 -787.255   -784.311     1087.45      407.81      171.99        2.90       13.16      -18.24    19.22    11.77     7.64
 -784.311   -781.367     1105.70      396.58      206.75       21.16        1.94       16.52    19.38    11.61     8.38
 -781.367   -778.423     1074.90      402.39      191.78       -9.64        7.75        1.54    19.11    11.69     8.07
 -778.423   -775.479     1090.90      388.74      192.11        6.36       -5.91        1.88    19.25    11.49     8.08
 -775.479   -772.535     1061.84      379.53      194.51      -22.70      -15.12        4.27    18.99    11.35     8.13
 -772.535   -769.591     1103.94      404.06      190.73       19.40        9.42        0.50    19.36    11.71     8.05
 -769.591   -766.647     1073.48      384.98      191.43      -11.06       -9.67        1.20    19.09    11.44     8.06
 -766.647   -763.703     1107.16      396.62      198.61       22.62        1.98        8.37    19.39    11.61     8.21
 -763.703   -760.759     1088.32      393.22      217.36        3.78       -1.42       27.12    19.23    11.56     8.59
 -760.759   -757.815     1090.48      375.39      182.89        5.93      -19.26       -7.34    19.25    11.29     7.88
 -757.815   -754.871     1062.80      391.13      191.43      -21.74       -3.51        1.20    19.00    11.53     8.06
 -754.871   -751.927     1087.18      391.80      183.93        2.64       -2.84       -6.30    19.22    11.54     7.90
 -751.927   -748.983     1098.05      364.49      194.50       13.51      -30.16        4.26    19.31    11.13     8.13
 -748.983   -746.039     1033.65      381.22      195.52      -50.89      -13.42        5.29    18.74    11.38     8.15
 -746.039   -743.095     1092.28      387.34      189.38        7.73       -7.30       -0.86    19.26    11.47     8.02
 -743.095   -740.151     1102.36      397.30      189.74       17.82        2.66       -0.49    19.35    11.62     8.03
 -740.151   -737.207     1096.68      379.14      184.94       12.14      -15.50       -5.30    19.30    11.35     7.93
 -737.207   -734.263     1083.03      384.62      179.84       -1.52      -10.02      -10.39    19.18    11.43     7.82
 -734.263   -731.319     1077.57      407.83      195.84       -6.97       13.19        5.61    19.13    11.77     8.16
 -731.319   -728.375     1061.51      407.53      196.89      -23.03       12.88        6.65    18.99    11.77     8.18
 -728.375   -725.431     1075.25      409.92      195.19       -9.29       15.28        4.95    19.11    11.80     8.14
 -725.431   -722.487     1068.63      391.12      195.52      -15.91       -3.52        5.28    19.05    11.53     8.15
