#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
736,2011-09-25,08:47:27.406 (31647.406),M3.1,08:46,08:49,08:52,http://www.ioffe.ru/LEA/kwsun/2011/20110925_31647.html,https://www.ioffe.ru/LEA/Solar/2SOL20110925T31647.pdf
737,2011-09-26,05:06:13.838 (18373.838),M4.0,05:06,05:08,05:13,http://www.ioffe.ru/LEA/kwsun/2011/20110926_18373.html,https://www.ioffe.ru/LEA/Solar/2SOL20110926T18373.pdf
738,2011-09-28,12:29:02.043 (44942.043),C9.3,12:26,12:32,12:38,http://www.ioffe.ru/LEA/kwsun/2011/20110928_44942.html,https://www.ioffe.ru/LEA/Solar/2SOL20110928T44942.pdf
739,2011-10-02,15:09:59.269 (54599.269),C2.6,15:07,15:11,15:14,http://www.ioffe.ru/LEA/kwsun/2011/20111002_54599.html,https://www.ioffe.ru/LEA/Solar/2SOL20111002T54599.pdf
740,2011-10-02,17:21:26.815 (62486.815),M1.3,17:19,17:23,17:26,http://www.ioffe.ru/LEA/kwsun/2011/20111002_62486.html,https://www.ioffe.ru/LEA/Solar/2SOL20111002T62486.pdf
741,2011-10-19,18:46:55.565 (67615.565),C3.4,18:45,18:49,18:51,http://www.ioffe.ru/LEA/kwsun/2011/20111019_67615.html,https://www.ioffe.ru/LEA/Solar/2SOL20111019T67615.pdf
742,2011-11-03,20:20:24.546 (73224.546),X1.9,20:16,20:27,20:32,http://www.ioffe.ru/LEA/kwsun/2011/20111103_73224.html,https://www.ioffe.ru/LEA/Solar/2SOL20111103T73224.pdf
743,2011-12-05,15:17:01.232 (55021.232),C4.7,15:14,15:18,15:20,http://www.ioffe.ru/LEA/kwsun/2011/20111205_55021.html,https://www.ioffe.ru/LEA/Solar/2SOL20111205T55021.pdf
744,2011-12-25,18:14:19.917 (65659.917),M4.0,18:11,18:16,18:20,http://www.ioffe.ru/LEA/kwsun/2011/20111225_65659.html,https://www.ioffe.ru/LEA/Solar/2SOL20111225T65659.pdf
745,2011-12-25,20:26:50.583 (73610.583),C7.7,20:23,20:29,20:33,http://www.ioffe.ru/LEA/kwsun/2011/20111225_73610.html,https://www.ioffe.ru/LEA/Solar/2SOL20111225T73610.pdf
746,2011-12-27,04:16:00.966 (15360.966),C8.9,04:11,04:22,04:31,http://www.ioffe.ru/LEA/kwsun/2011/20111227_15360.html,https://www.ioffe.ru/LEA/Solar/2SOL20111227T15360.pdf
747,2011-12-31,16:19:43.680 (58783.680),M1.5,16:16,16:26,16:34,--,https://www.ioffe.ru/LEA/Solar/2SOL20111231T58783.pdf
