62486.815 - KW trigger time, seconds UT.
62491.717 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.331 keV	73.189 keV - energy interval of channel G1.
73.189 keV	301.696 keV - energy interval of channel G2.
301.696 keV	1194.294 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -930.808   -927.864     1051.01      380.30      140.72       -4.93        1.57        3.24    18.89    11.37     6.91
 -927.864   -924.920     1031.40      386.74      134.23      -24.53        8.01       -3.25    18.72    11.46     6.75
 -924.920   -921.976     1056.06      374.44      129.80        0.13       -4.29       -7.68    18.94    11.28     6.64
 -921.976   -919.032     1016.38      380.97      135.27      -39.56        2.24       -2.21    18.58    11.38     6.78
 -919.032   -916.088     1054.43      384.06      129.48       -1.50        5.33       -8.00    18.93    11.42     6.63
 -916.088   -913.144     1023.24      381.31      139.02      -32.70        2.58        1.54    18.64    11.38     6.87
 -913.144   -910.200     1057.19      381.65      141.06        1.25        2.92        3.58    18.95    11.39     6.92
 -910.200   -907.256     1090.06      373.44      145.14       34.12       -5.29        7.66    19.24    11.26     7.02
 -907.256   -904.312     1100.97      362.17      140.03       45.03      -16.56        2.55    19.34    11.09     6.90
 -904.312   -901.368     1043.72      365.93      139.35      -12.21      -12.80        1.87    18.83    11.15     6.88
 -901.368   -898.424     1048.66      402.13      144.12       -7.27       23.41        6.64    18.87    11.69     7.00
 -898.424   -895.480     1051.09      391.24      129.83       -4.84       12.51       -7.65    18.89    11.53     6.64
 -895.480   -892.536     1078.77      391.19      136.96       22.83       12.46       -0.52    19.14    11.53     6.82
 -892.536   -889.592     1033.57      392.92      136.97      -22.36       14.19       -0.51    18.74    11.55     6.82
