 7902.595 - KW trigger time, seconds UT.
 7907.148 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
16.947 keV	71.564 keV - energy interval of channel G1.
71.564 keV	295.000 keV - energy interval of channel G2.
295.000 keV	1167.787 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -997.563   -994.619     1066.05      381.96      163.72       -9.43      -24.49        5.57    19.03    11.39     7.46
 -994.619   -991.675     1110.79      408.31      172.60       35.31        1.86       14.45    19.42    11.78     7.66
 -991.675   -988.731     1066.73      406.21      157.22       -8.75       -0.24       -0.93    19.04    11.75     7.31
 -988.731   -985.787     1107.26      402.82      156.55       31.78       -3.63       -1.60    19.39    11.70     7.29
 -985.787   -982.843     1039.06      407.99      164.77      -36.42        1.54        6.61    18.79    11.77     7.48
 -982.843   -979.899     1100.16      430.18      160.99       24.68       23.72        2.83    19.33    12.09     7.39
 -979.899   -976.955     1038.88      408.58      154.48      -36.60        2.13       -3.67    18.79    11.78     7.24
 -976.955   -974.011     1079.80      394.62      149.74        4.32      -11.83       -8.42    19.15    11.58     7.13
 -974.011   -971.067     1074.70      406.59      163.73       -0.77        0.14        5.57    19.11    11.75     7.46
 -971.067   -968.123     1070.13      409.26      155.84       -5.35        2.81       -2.31    19.07    11.79     7.28
 -968.123   -965.179     1070.23      414.78      158.61       -5.25        8.33        0.46    19.07    11.87     7.34
 -965.179   -962.235     1057.59      389.89      166.15      -17.89      -16.56        7.99    18.95    11.51     7.51
 -962.235   -959.291     1081.64      410.73      169.20        6.16        4.27       11.05    19.17    11.81     7.58
 -959.291   -956.347     1086.63      397.68      157.91       11.15       -8.77       -0.24    19.21    11.62     7.32
 -956.347   -953.403     1079.97      435.67      162.70        4.49       29.22        4.55    19.15    12.16     7.43
 -953.403   -950.459     1081.15      401.11      168.49        5.68       -5.35       10.34    19.16    11.67     7.56
 -950.459   -947.515     1070.53      389.82      153.48       -4.95      -16.63       -4.67    19.07    11.51     7.22
 -947.515   -944.571     1110.36      406.58      159.63       34.88        0.13        1.47    19.42    11.75     7.36
 -944.571   -941.627     1062.69      408.97      156.89      -12.79        2.52       -1.26    19.00    11.79     7.30
 -941.627   -938.683     1056.92      418.24      157.25      -18.56       11.79       -0.90    18.95    11.92     7.31
 -938.683   -935.739     1060.49      403.78      149.36      -14.99       -2.67       -8.79    18.98    11.71     7.12
 -935.739   -932.795     1080.47      408.26      153.81        4.99        1.81       -4.34    19.16    11.78     7.23
 -932.795   -929.851     1057.88      398.05      150.42      -17.60       -8.40       -7.73    18.96    11.63     7.15
 -929.851   -926.907     1067.43      396.31      154.50       -8.05      -10.15       -3.65    19.04    11.60     7.24
 -926.907   -923.963     1057.55      414.12      158.95      -17.93        7.66        0.80    18.95    11.86     7.35
 -923.963   -921.019     1117.86      402.80      158.25       42.38       -3.66        0.10    19.49    11.70     7.33
 -921.019   -918.075     1106.16      389.14      168.83       30.68      -17.32       10.68    19.38    11.50     7.57
 -918.075   -915.131     1075.70      419.21      156.55        0.22       12.76       -1.60    19.11    11.93     7.29
 -915.131   -912.187     1073.04      418.22      169.19       -2.44       11.77       11.04    19.09    11.92     7.58
 -912.187   -909.243     1085.59      385.74      153.83       10.11      -20.71       -4.32    19.20    11.45     7.23
 -909.243   -906.299     1073.73      421.30      166.79       -1.75       14.85        8.64    19.10    11.96     7.53
 -906.299   -903.355     1070.16      405.87      160.97       -5.32       -0.58        2.82    19.07    11.74     7.39
 -903.355   -900.411     1082.84      390.85      159.62        7.36      -15.61        1.47    19.18    11.52     7.36
 -900.411   -897.467     1062.30      412.02      165.06      -13.18        5.57        6.91    19.00    11.83     7.49
 -897.467   -894.523     1098.41      418.54      152.46       22.93       12.08       -5.70    19.32    11.92     7.20
 -894.523   -891.579     1079.82      417.85      165.41        4.34       11.39        7.26    19.15    11.91     7.50
 -891.579   -888.635     1064.02      390.17      161.00      -11.46      -16.28        2.84    19.01    11.51     7.39
 -888.635   -885.691     1050.94      378.89      156.90      -24.54      -27.56       -1.26    18.89    11.35     7.30
 -885.691   -882.747     1067.06      395.29      160.65       -8.42      -11.16        2.49    19.04    11.59     7.39
 -882.747   -879.803     1104.14      392.56      150.08       28.66      -13.89       -8.07    19.37    11.55     7.14
 -879.803   -876.859     1132.35      400.09      160.99       56.87       -6.36        2.84    19.61    11.66     7.39
 -876.859   -873.915     1058.57      410.34      153.14      -16.91        3.88       -5.01    18.96    11.81     7.21
 -873.915   -870.971     1050.66      426.73      154.84      -24.82       20.27       -3.31    18.89    12.04     7.25
 -870.971   -868.027     1052.42      408.31      169.53      -23.06        1.86       11.38    18.91    11.78     7.59
 -868.027   -865.083     1070.87      407.58      166.43       -4.61        1.13        8.28    19.07    11.77     7.52
 -865.083   -862.139     1078.73      394.94      158.60        3.25      -11.52        0.45    19.14    11.58     7.34
 -862.139   -859.195     1042.44      393.29      162.03      -33.04      -13.16        3.88    18.82    11.56     7.42
 -859.195   -856.251     1108.82      400.36      139.47       33.34       -6.10      -18.68    19.41    11.66     6.88
 -856.251   -853.307     1055.18      425.74      161.68      -20.30       19.29        3.53    18.93    12.03     7.41
 -853.307   -850.363     1063.38      408.30      145.65      -12.10        1.85      -12.51    19.00    11.78     7.03
 -850.363   -847.419     1028.31      404.86      159.96      -47.17       -1.59        1.80    18.69    11.73     7.37
 -847.419   -844.475     1058.55      414.77      168.82      -16.93        8.31       10.67    18.96    11.87     7.57
 -844.475   -841.531     1082.50      402.44      150.40        7.02       -4.01       -7.75    19.18    11.69     7.15
 -841.531   -838.587     1126.78      412.70      145.29       51.30        6.24      -12.87    19.56    11.84     7.03
 -838.587   -835.643     1076.32      418.83      162.33        0.84       12.38        4.17    19.12    11.93     7.43
 -835.643   -832.699     1044.80      391.21      161.68      -30.68      -15.24        3.52    18.84    11.53     7.41
 -832.699   -829.755     1075.04      408.31      167.14       -0.44        1.85        8.98    19.11    11.78     7.54
 -829.755   -826.811     1026.59      410.65      154.15      -48.89        4.20       -4.00    18.67    11.81     7.24
 -826.811   -823.867     1088.66      418.48      152.43       13.18       12.03       -5.73    19.23    11.92     7.20
 -823.867   -820.923     1084.63      412.04      151.78        9.15        5.59       -6.38    19.19    11.83     7.18
 -820.923   -817.979     1054.41      411.35      165.41      -21.07        4.90        7.26    18.93    11.82     7.50
 -817.979   -815.035     1040.46      413.81      167.49      -35.02        7.35        9.34    18.80    11.86     7.54
 -815.035   -812.091     1085.59      406.53      152.09       10.12        0.08       -6.06    19.20    11.75     7.19
 -812.091   -809.147     1081.55      390.89      174.31        6.07      -15.56       16.16    19.17    11.52     7.70
 -809.147   -806.203     1096.88      397.99      153.12       21.41       -8.47       -5.03    19.30    11.63     7.21
 -806.203   -803.259     1065.44      414.45      160.65      -10.04        8.00        2.50    19.02    11.87     7.39
 -803.259   -800.315     1054.76      424.33      162.68      -20.72       17.87        4.52    18.93    12.01     7.43
 -800.315   -797.371     1061.98      413.07      164.40      -13.50        6.62        6.25    18.99    11.85     7.47
 -797.371   -794.427     1056.80      405.54      159.62      -18.68       -0.91        1.47    18.95    11.74     7.36
 -794.427   -791.483     1062.96      410.64      159.61      -12.52        4.19        1.45    19.00    11.81     7.36
 -791.483   -788.539     1072.26      408.97      163.03       -3.22        2.52        4.88    19.09    11.79     7.44
 -788.539   -785.595     1072.25      414.43      160.98       -3.23        7.98        2.83    19.08    11.87     7.39
 -785.595   -782.651     1082.96      400.81      170.22        7.48       -5.64       12.07    19.18    11.67     7.60
 -782.651   -779.707     1070.09      387.74      166.09       -5.39      -18.71        7.94    19.07    11.48     7.51
 -779.707   -776.763     1098.70      415.46      153.48       23.22        9.01       -4.67    19.32    11.88     7.22
 -776.763   -773.819     1054.46      411.04      147.35      -21.02        4.59      -10.80    18.93    11.82     7.08
 -773.819   -770.875     1057.86      411.70      164.73      -17.62        5.25        6.58    18.96    11.83     7.48
 -770.875   -767.931     1108.00      409.00      157.59       32.52        2.54       -0.56    19.40    11.79     7.32
 -767.931   -764.987     1065.01      406.89      154.16      -10.47        0.44       -4.00    19.02    11.76     7.24
 -764.987   -762.043     1077.43      412.06      164.41        1.95        5.61        6.25    19.13    11.83     7.47
 -762.043   -759.099     1094.72      421.32      150.78       19.24       14.87       -7.37    19.28    11.96     7.16
 -759.099   -756.155     1093.14      409.96      152.10       17.66        3.50       -6.05    19.27    11.80     7.19
 -756.155   -753.211     1103.84      404.52      152.80       28.36       -1.93       -5.35    19.36    11.72     7.20
 -753.211   -750.267     1037.18      406.88      155.85      -38.30        0.43       -2.30    18.77    11.76     7.28
 -750.267   -747.323     1071.93      422.98      154.16       -3.55       16.53       -4.00    19.08    11.99     7.24
 -747.323   -744.379     1074.73      421.97      158.60       -0.74       15.51        0.45    19.11    11.97     7.34
 -744.379   -741.435     1077.08      395.32      176.01        1.60      -11.13       17.86    19.13    11.59     7.73
 -741.435   -738.491     1069.92      407.63      153.16       -5.56        1.18       -5.00    19.06    11.77     7.21
 -738.491   -735.547     1104.81      396.30      145.29       29.33      -10.15      -12.86    19.37    11.60     7.03
 -735.547   -732.603     1093.92      427.42      151.77       18.44       20.96       -6.38    19.28    12.05     7.18
 -732.603   -729.659     1085.28      412.04      153.48        9.80        5.58       -4.67    19.20    11.83     7.22
 -729.659   -726.715     1083.99      409.33      159.63        8.52        2.88        1.48    19.19    11.79     7.36
 -726.715   -723.771     1090.80      414.78      162.35       15.33        8.33        4.20    19.25    11.87     7.43
 -723.771   -720.827     1047.16      414.73      146.98      -28.32        8.28      -11.17    18.86    11.87     7.07
 -720.827   -717.883     1080.13      408.28      167.80        4.65        1.82        9.65    19.15    11.78     7.55
 -717.883   -714.939     1064.70      408.28      156.21      -10.78        1.83       -1.94    19.02    11.78     7.28
 -714.939   -711.995     1082.58      387.47      153.16        7.10      -18.98       -4.99    19.18    11.47     7.21
 -711.995   -709.051     1040.28      407.92      147.67      -35.20        1.47      -10.48    18.80    11.77     7.08
 -709.051   -706.107     1066.07      414.09      160.98       -9.41        7.64        2.83    19.03    11.86     7.39
 -706.107   -703.163     1028.31      390.84      154.50      -47.17      -15.61       -3.65    18.69    11.52     7.24
 -703.163   -700.219     1096.64      406.58      158.94       21.16        0.13        0.79    19.30    11.75     7.35
 -700.219   -697.275     1060.90      395.29      158.60      -14.57      -11.16        0.45    18.98    11.59     7.34
 -697.275   -694.331     1072.96      406.93      155.53       -2.52        0.47       -2.62    19.09    11.76     7.27
 -694.331   -691.387     1085.31      403.86      156.90        9.83       -2.59       -1.25    19.20    11.71     7.30
 -691.387   -688.443     1110.74      412.73      157.24       35.27        6.28       -0.91    19.42    11.84     7.31
 -688.443   -685.499     1079.07      400.76      162.01        3.59       -5.70        3.85    19.14    11.67     7.42
 -685.499   -682.555     1114.81      405.20      158.59       39.33       -1.26        0.44    19.46    11.73     7.34
 -682.555   -679.611     1106.56      391.22      166.80       31.08      -15.23        8.65    19.39    11.53     7.53
 -679.611   -676.667     1089.40      413.73      163.70       13.92        7.27        5.55    19.24    11.86     7.46
 -676.667   -673.723     1049.92      393.93      168.83      -25.56      -12.52       10.68    18.89    11.57     7.57
 -673.723   -670.779     1039.00      411.04      172.25      -36.48        4.58       14.10    18.79    11.82     7.65
 -670.779   -667.835     1063.62      396.65      160.64      -11.86       -9.80        2.49    19.01    11.61     7.39
 -667.835   -664.891     1059.58      402.17      172.94      -15.90       -4.29       14.79    18.97    11.69     7.66
 -664.891   -661.947     1071.84      413.70      155.16       -3.63        7.25       -2.99    19.08    11.85     7.26
 -661.947   -659.003     1056.08      406.88      148.69      -19.40        0.42       -9.46    18.94    11.76     7.11
 -659.003   -656.059     1046.67      380.88      148.34      -28.81      -25.57       -9.81    18.86    11.37     7.10
 -656.059   -653.115     1081.29      413.79      161.34        5.81        7.34        3.19    19.16    11.86     7.40
 -653.115   -650.171     1076.41      403.17      158.60        0.93       -3.29        0.45    19.12    11.70     7.34
 -650.171   -647.227     1053.70      403.15      151.78      -21.78       -3.31       -6.37    18.92    11.70     7.18
 -647.227   -644.283     1022.50      414.07      164.38      -52.98        7.62        6.23    18.64    11.86     7.47
 -644.283   -641.339     1078.53      410.73      149.07        3.05        4.27       -9.08    19.14    11.81     7.12
 -641.339   -638.395     1050.95      412.38      158.93      -24.52        5.92        0.78    18.89    11.84     7.35
 -638.395   -635.451     1068.07      376.86      166.12       -7.41      -29.60        7.96    19.05    11.31     7.51
 -635.451   -632.507     1082.16      409.96      173.25        6.69        3.51       15.10    19.17    11.80     7.67
 -632.507   -629.563     1075.37      417.86      149.39       -0.11       11.40       -8.76    19.11    11.91     7.12
 -629.563   -626.619     1104.47      401.44      163.72       29.00       -5.01        5.56    19.37    11.68     7.46
 -626.619   -623.675     1102.34      392.85      157.55       26.86      -13.60       -0.60    19.35    11.55     7.32
 -623.675   -620.731     1087.01      385.76      166.47       11.53      -20.70        8.31    19.21    11.45     7.52
