 5740.823 - KW trigger time, seconds UT.
 5745.149 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
16.771 keV	70.822 keV - energy interval of channel G1.
70.822 keV	291.939 keV - energy interval of channel G2.
291.939 keV	1155.670 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-1098.608  -1095.664     1101.05      402.43      144.78      -29.97      -12.11        2.05    19.34    11.69     7.01
-1095.664  -1092.720     1130.28      416.11      145.12       -0.74        1.57        2.40    19.59    11.89     7.02
-1092.720  -1089.776     1101.11      434.54      135.23      -29.91       20.00       -7.50    19.34    12.15     6.78
-1089.776  -1086.832     1154.95      416.44      138.30       23.93        1.90       -4.43    19.81    11.89     6.85
-1086.832  -1083.888     1112.33      400.38      143.07      -18.70      -14.16        0.35    19.44    11.66     6.97
-1083.888  -1080.944     1145.66      417.13      136.26       14.64        2.59       -6.46    19.73    11.90     6.80
-1080.944  -1078.000     1191.36      417.47      141.72       60.35        2.94       -1.01    20.12    11.91     6.94
-1078.000  -1075.056     1146.69      412.67      146.82       15.67       -1.86        4.09    19.74    11.84     7.06
-1075.056  -1072.112     1106.91      414.06      145.12      -24.11       -0.48        2.40    19.39    11.86     7.02
-1072.112  -1069.168     1137.83      413.38      146.49        6.81       -1.16        3.76    19.66    11.85     7.05
-1069.168  -1066.224     1147.61      392.84      140.00       16.59      -21.70       -2.73    19.74    11.55     6.90
-1066.224  -1063.281     1094.62      407.37      152.67      -36.40       -7.17        9.94    19.29    11.77     7.20
-1063.281  -1060.337     1095.97      422.93      144.10      -35.05        8.39        1.37    19.29    11.99     7.00
-1060.337  -1057.393     1095.21      401.06      146.48      -35.81      -13.48        3.75    19.29    11.67     7.05
-1057.393  -1054.449     1133.06      411.00      146.49        2.04       -3.54        3.77    19.62    11.82     7.05
-1054.449  -1051.505     1087.97      411.63      147.15      -43.05       -2.90        4.42    19.22    11.82     7.07
-1051.505  -1048.561     1114.09      433.85      140.34      -16.93       19.31       -2.39    19.45    12.14     6.90
