42473.814 - KW trigger time, seconds UT.
42478.852 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.013 keV	71.843 keV - energy interval of channel G1.
71.843 keV	296.148 keV - energy interval of channel G2.
296.148 keV	1172.331 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -998.095   -995.151     1081.51      377.04      130.42       16.39       -8.42        1.31    19.17    11.32     6.66
 -995.151   -992.207     1044.12      374.30      128.38      -20.99      -11.16       -0.73    18.83    11.28     6.60
 -992.207   -989.263     1048.22      385.57      122.24      -16.90        0.10       -6.87    18.87    11.44     6.44
 -989.263   -986.319     1044.72      381.77      127.00      -20.39       -3.69       -2.11    18.84    11.39     6.57
 -986.319   -983.375     1071.61      382.18      129.06        6.50       -3.29       -0.04    19.08    11.39     6.62
 -983.375   -980.431     1083.54      363.38      129.40       18.43      -22.08        0.29    19.18    11.11     6.63
 -980.431   -977.487     1091.38      374.97      139.94       26.26      -10.49       10.84    19.25    11.29     6.89
 -977.487   -974.543     1048.15      344.95      130.43      -16.96      -40.51        1.32    18.87    10.82     6.66
 -974.543   -971.599     1057.52      379.77      123.61       -7.60       -5.69       -5.50    18.95    11.36     6.48
 -971.599   -968.655     1066.39      386.90      122.57        1.28        1.44       -6.54    19.03    11.46     6.45
 -968.655   -965.711     1046.90      374.67      129.06      -18.22      -10.79       -0.04    18.86    11.28     6.62
 -965.711   -962.767     1053.01      378.72      117.82      -12.11       -6.74      -11.29    18.91    11.34     6.33
 -962.767   -959.823     1077.84      399.57      128.72       12.72       14.11       -0.39    19.13    11.65     6.61
 -959.823   -956.879     1031.18      402.66      116.80      -33.93       17.19      -12.30    18.71    11.70     6.30
 -956.879   -953.935     1033.87      382.84      133.48      -31.25       -2.63        4.38    18.74    11.40     6.73
 -953.935   -950.991     1057.85      370.55      125.31       -7.27      -14.91       -3.79    18.96    11.22     6.52
 -950.991   -948.047     1032.57      405.39      139.96      -32.55       19.93       10.85    18.73    11.73     6.89
 -948.047   -945.103     1072.16      367.44      117.47        7.05      -18.02      -11.64    19.08    11.17     6.32
 -945.103   -942.159     1075.63      385.89      114.40       10.52        0.42      -14.70    19.11    11.45     6.23
 -942.159   -939.215     1058.91      374.65      127.02       -6.20      -10.81       -2.09    18.96    11.28     6.57
 -939.215   -936.271     1093.38      365.41      122.92       28.26      -20.05       -6.19    19.27    11.14     6.46
 -936.271   -933.327     1048.20      397.48      123.25      -16.91       12.02       -5.86    18.87    11.62     6.47
 -933.327   -930.383     1052.76      388.66      133.83      -12.35        3.20        4.72    18.91    11.49     6.74
 -930.383   -927.439     1053.43      376.38      136.56      -11.69       -9.08        7.46    18.92    11.31     6.81
 -927.439   -924.495     1046.87      373.63      132.12      -18.24      -11.83        3.02    18.86    11.27     6.70
 -924.495   -921.551     1035.54      364.75      131.78      -29.57      -20.71        2.68    18.75    11.13     6.69
 -921.551   -918.607     1073.60      382.83      117.48        8.49       -2.63      -11.63    19.10    11.40     6.32
 -918.607   -915.663     1088.70      384.52      118.49       23.58       -0.94      -10.62    19.23    11.43     6.34
