 1339.768 - KW trigger time, seconds UT.
 1344.112 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
16.716 keV	70.590 keV - energy interval of channel G1.
70.590 keV	290.983 keV - energy interval of channel G2.
290.983 keV	1151.884 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-1297.592  -1294.648     1047.63      366.18      113.07       -9.57       -8.88      -10.06    18.86    11.15     6.20
-1294.648  -1291.704     1042.53      368.90      127.72      -14.68       -6.15        4.59    18.82    11.19     6.59
-1291.704  -1288.760     1034.22      364.77      107.28      -22.98      -10.28      -15.86    18.74    11.13     6.04
-1288.760  -1285.816     1050.03      371.61      128.73       -7.18       -3.44        5.60    18.89    11.23     6.61
-1285.816  -1282.872     1070.93      378.78      116.81       13.72        3.73       -6.32    19.07    11.34     6.30
-1282.872  -1279.928     1055.17      360.36      127.04       -2.04      -14.69        3.91    18.93    11.06     6.57
-1279.928  -1276.984     1088.13      368.25      129.78       30.92       -6.80        6.65    19.23    11.18     6.64
-1276.984  -1274.040     1014.72      376.06      114.77      -42.49        1.01       -8.36    18.57    11.30     6.24
-1274.040  -1271.096     1047.34      366.52      111.03       -9.87       -8.53      -12.10    18.86    11.16     6.14
-1271.096  -1268.152     1040.40      378.43      118.51      -16.81        3.38       -4.62    18.80    11.34     6.34
-1268.152  -1265.208     1042.42      366.49      108.98      -14.78       -8.56      -14.15    18.82    11.16     6.08
-1265.208  -1262.264     1047.95      374.69      116.47       -9.26       -0.37       -6.66    18.87    11.28     6.29
-1262.264  -1259.320     1060.96      372.62      117.15        3.76       -2.42       -5.99    18.98    11.25     6.31
-1259.320  -1256.376     1054.58      394.50      114.43       -2.63       19.45       -8.70    18.93    11.58     6.24
-1256.376  -1253.432     1072.98      366.83      118.17       15.77       -8.22       -4.96    19.09    11.16     6.34
-1253.432  -1250.488     1080.92      368.58      121.94       23.71       -6.47       -1.20    19.16    11.19     6.44
-1250.488  -1247.544     1079.53      384.94      110.69       22.32        9.89      -12.45    19.15    11.44     6.13
-1247.544  -1244.600     1047.94      364.78      109.32       -9.27      -10.27      -13.81    18.87    11.13     6.09
-1244.600  -1241.656     1055.12      369.58      131.12       -2.09       -5.48        7.99    18.93    11.20     6.67
-1241.656  -1238.712     1031.95      381.54      128.40      -25.26        6.49        5.27    18.72    11.38     6.60
-1238.712  -1235.768     1040.12      375.41      125.00      -17.08        0.36        1.87    18.80    11.29     6.52
-1235.768  -1232.824     1066.51      375.04      113.42        9.30       -0.01       -9.72    19.03    11.29     6.21
-1232.824  -1229.880     1063.33      358.64      124.31        6.12      -16.41        1.17    19.00    11.04     6.50
-1229.880  -1226.936     1077.85      368.92      125.35       20.64       -6.13        2.21    19.13    11.19     6.53
-1226.936  -1223.992     1010.94      374.00      115.79      -46.27       -1.05       -7.34    18.53    11.27     6.27
-1223.992  -1221.048     1086.32      361.38      119.88       29.11      -13.68       -3.25    19.21    11.08     6.38
-1221.048  -1218.104     1059.08      383.61      121.60        1.87        8.56       -1.54    18.97    11.41     6.43
-1218.104  -1215.160     1050.44      371.65      127.39       -6.77       -3.40        4.25    18.89    11.24     6.58
-1215.160  -1212.216     1063.82      371.64      127.73        6.61       -3.41        4.60    19.01    11.24     6.59
-1212.216  -1209.272     1054.84      381.86      117.15       -2.36        6.80       -5.98    18.93    11.39     6.31
-1209.272  -1206.328     1049.73      373.68      122.27       -7.48       -1.37       -0.87    18.88    11.27     6.45
-1206.328  -1203.384     1084.63      365.83      118.87       27.43       -9.22       -4.27    19.19    11.15     6.35
-1203.384  -1200.440     1073.37      361.06      127.72       16.16      -13.99        4.59    19.09    11.07     6.59
-1200.440  -1197.496     1075.83      380.52      134.20       18.62        5.47       11.06    19.12    11.37     6.75
-1197.496  -1194.552     1051.69      370.56      123.28       -5.52       -4.49        0.14    18.90    11.22     6.47
-1194.552  -1191.608     1067.81      368.54      116.13       10.60       -6.51       -7.00    19.05    11.19     6.28
-1191.608  -1188.664     1066.80      360.04      129.43        9.60      -15.01        6.29    19.04    11.06     6.63
-1188.664  -1185.720     1033.62      368.57      137.27      -23.59       -6.47       14.13    18.74    11.19     6.83
-1185.720  -1182.776     1076.17      376.09      125.00       18.96        1.04        1.87    19.12    11.30     6.52
-1182.776  -1179.832     1066.15      372.31      112.73        8.94       -2.75      -10.40    19.03    11.25     6.19
-1179.832  -1176.888     1027.72      372.99      124.99      -29.48       -2.06        1.86    18.68    11.26     6.52
-1176.888  -1173.944     1049.03      366.19      128.75       -8.18       -8.87        5.62    18.88    11.15     6.61
-1173.944  -1171.000     1046.25      369.56      115.45      -10.96       -5.49       -7.68    18.85    11.20     6.26
-1171.000  -1168.056     1062.72      373.68      123.64        5.51       -1.37        0.50    19.00    11.27     6.48
-1168.056  -1165.112     1050.40      371.31      123.30       -6.81       -3.74        0.16    18.89    11.23     6.47
-1165.112  -1162.168     1063.95      348.38      120.55        6.74      -26.67       -2.58    19.01    10.88     6.40
