#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
928,2015-05-08,09:39:40.382 (34780.382),C4.1,09:37,09:40,09:42,http://www.ioffe.ru/LEA/kwsun/2015/20150508_34780.html,https://www.ioffe.ru/LEA/Solar/2SOL20150508T34780.pdf
929,2015-05-12,11:48:28.618 (42508.618),C3.0,11:45,11:51,11:56,http://www.ioffe.ru/LEA/kwsun/2015/20150512_42508.html,https://www.ioffe.ru/LEA/Solar/2SOL20150512T42508.pdf
930,2015-06-14,00:55:04.965 (3304.965),M2.0,00:52,00:59,01:09,http://www.ioffe.ru/LEA/kwsun/2015/20150614_03304.html,https://www.ioffe.ru/LEA/Solar/2SOL20150614T03304.pdf
931,2015-06-18,00:22:19.768 (1339.768),C7.2,00:18,00:24,00:28,http://www.ioffe.ru/LEA/kwsun/2015/20150618_01339.html,https://www.ioffe.ru/LEA/Solar/2SOL20150618T01339.pdf
932,2015-06-21,01:35:40.823 (5740.823),M2.0,01:02,01:42,02:00,http://www.ioffe.ru/LEA/kwsun/2015/20150621_05740.html,https://www.ioffe.ru/LEA/Solar/2SOL20150621T05740.pdf
933,2015-06-22,17:52:18.435 (64338.435),M6.5,17:39,18:23,18:51,http://www.ioffe.ru/LEA/kwsun/2015/20150622_64338.html,https://www.ioffe.ru/LEA/Solar/2SOL20150622T64338.pdf
934,2015-06-25,08:12:51.248 (29571.248),M7.9,08:02,08:16,09:05,http://www.ioffe.ru/LEA/kwsun/2015/20150625_29571.html,https://www.ioffe.ru/LEA/Solar/2SOL20150625T29571.pdf
935,2015-08-22,21:21:19.085 (76879.085),M3.5,21:19,21:24,21:28,http://www.ioffe.ru/LEA/kwsun/2015/20150822_76879.html,https://www.ioffe.ru/LEA/Solar/2SOL20150822T76879.pdf
936,2015-08-24,07:30:30.085 (27030.085),M5.6,07:26,07:33,07:35,http://www.ioffe.ru/LEA/kwsun/2015/20150824_27030.html,https://www.ioffe.ru/LEA/Solar/2SOL20150824T27030.pdf
937,2015-09-21,02:01:46.047 (7306.047),C4.2,01:57,02:04,02:08,http://www.ioffe.ru/LEA/kwsun/2015/20150921_07306.html,https://www.ioffe.ru/LEA/Solar/2SOL20150921T07306.pdf
938,2015-09-21,05:16:46.783 (19006.783),C8.8,05:11,05:18,05:22,http://www.ioffe.ru/LEA/kwsun/2015/20150921_19006.html,https://www.ioffe.ru/LEA/Solar/2SOL20150921T19006.pdf
939,2015-09-27,19:56:03.878 (71763.878),C9.3,19:44,19:58,20:05,http://www.ioffe.ru/LEA/kwsun/2015/20150927_71763.html,https://www.ioffe.ru/LEA/Solar/2SOL20150927T71763.pdf
940,2015-09-28,14:54:57.238 (53697.238),M7.6,14:53,14:58,15:03,http://www.ioffe.ru/LEA/kwsun/2015/20150928_53697.html,https://www.ioffe.ru/LEA/Solar/2SOL20150928T53697.pdf
941,2015-09-28,16:44:36.210 (60276.210),C3.4,16:42,16:45,16:47,http://www.ioffe.ru/LEA/kwsun/2015/20150928_60276.html,https://www.ioffe.ru/LEA/Solar/2SOL20150928T60276.pdf
942,2015-09-29,06:41:50.675 (24110.675),M1.4,06:39,06:43,06:46,http://www.ioffe.ru/LEA/kwsun/2015/20150929_24110.html,https://www.ioffe.ru/LEA/Solar/2SOL20150929T24110.pdf
943,2015-09-29,19:23:07.950 (69787.950),M1.1,19:20,19:24,19:27,http://www.ioffe.ru/LEA/kwsun/2015/20150929_69787.html,https://www.ioffe.ru/LEA/Solar/2SOL20150929T69787.pdf
944,2015-09-30,13:19:51.205 (47991.205),M1.1,13:18,13:20,13:21,http://www.ioffe.ru/LEA/kwsun/2015/20150930_47991.html,https://www.ioffe.ru/LEA/Solar/2SOL20150930T47991.pdf
945,2015-11-04,03:23:31.938 (12211.938),M1.9,03:20,03:26,03:29,http://www.ioffe.ru/LEA/kwsun/2015/20151104_12211.html,https://www.ioffe.ru/LEA/Solar/2SOL20151104T12211.pdf
946,2015-11-09,13:02:16.791 (46936.791),M3.9,12:49,13:12,13:28,http://www.ioffe.ru/LEA/kwsun/2015/20151109_46936.html,https://www.ioffe.ru/LEA/Solar/2SOL20151109T46936.pdf
