#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
659,2005-06-03,04:09:35.752 (14975.752),M1.3,04:03,04:11,04:16,http://www.ioffe.ru/LEA/kwsun/2005/20050603_14975.html,https://www.ioffe.ru/LEA/Solar/2SOL20050603T14975.pdf
660,2005-06-16,20:09:12.729 (72552.729),M4.0,20:01,20:22,20:42,http://www.ioffe.ru/LEA/kwsun/2005/20050616_72552.html,https://www.ioffe.ru/LEA/Solar/2SOL20050616T72552.pdf
661,2005-07-09,21:58:20.960 (79100.960),M2.8,21:47,22:06,22:19,http://www.ioffe.ru/LEA/kwsun/2005/20050709_79100.html,https://www.ioffe.ru/LEA/Solar/2SOL20050709T79100.pdf
662,2005-07-13,06:38:07.674 (23887.674),C4.7,06:35,06:38,06:40,http://www.ioffe.ru/LEA/kwsun/2005/20050713_23887.html,https://www.ioffe.ru/LEA/Solar/2SOL20050713T23887.pdf
663,2005-07-13,21:52:04.797 (78724.797),M1.2,21:49,21:54,21:58,http://www.ioffe.ru/LEA/kwsun/2005/20050713_78724.html,https://www.ioffe.ru/LEA/Solar/2SOL20050713T78724.pdf
664,2005-07-14,06:04:10.813 (21850.813),M9.1,05:57,07:25,07:43,http://www.ioffe.ru/LEA/kwsun/2005/20050714_21850.html,https://www.ioffe.ru/LEA/Solar/2SOL20050714T21850.pdf
665,2005-07-14,07:22:26.308 (26546.308),M9.1,05:57,07:25,07:43,http://www.ioffe.ru/LEA/kwsun/2005/20050714_26546.html,https://www.ioffe.ru/LEA/Solar/2SOL20050714T26546.pdf
666,2005-07-14,10:33:04.731 (37984.731),X1.2,10:16,10:55,11:29,http://www.ioffe.ru/LEA/kwsun/2005/20050714_37984.html,https://www.ioffe.ru/LEA/Solar/2SOL20050714T37984.pdf
667,2005-08-02,18:26:21.407 (66381.407),M4.2,18:22,18:31,18:37,http://www.ioffe.ru/LEA/kwsun/2005/20050802_66381.html,https://www.ioffe.ru/LEA/Solar/2SOL20050802T66381.pdf
668,2005-08-03,04:58:27.794 (17907.794),M3.4,04:54,05:06,05:11,http://www.ioffe.ru/LEA/kwsun/2005/20050803_17907.html,https://www.ioffe.ru/LEA/Solar/2SOL20050803T17907.pdf
669,2005-08-28,10:19:20.418 (37160.418),M1.6,10:17,10:28,10:37,http://www.ioffe.ru/LEA/kwsun/2005/20050828_37160.html,https://www.ioffe.ru/LEA/Solar/2SOL20050828T37160.pdf
670,2005-09-07,12:36:07.475 (45367.475),C9.6,12:34,12:44,12:49,http://www.ioffe.ru/LEA/kwsun/2005/20050907_45367.html,https://www.ioffe.ru/LEA/Solar/2SOL20050907T45367.pdf
671,2005-09-07,17:25:17.585 (62717.585),X17.0,17:17,17:40,18:03,http://www.ioffe.ru/LEA/kwsun/2005/20050907_62717.html,https://www.ioffe.ru/LEA/Solar/2SOL20050907T62717.pdf
672,2005-09-13,19:22:52.711 (69772.711),X1.5,19:19,19:27,20:57,http://www.ioffe.ru/LEA/kwsun/2005/20050913_69772.html,https://www.ioffe.ru/LEA/Solar/2SOL20050913T69772.pdf
673,2005-09-13,23:19:40.362 (83980.362),X1.7,23:15,23:22,23:30,http://www.ioffe.ru/LEA/kwsun/2005/20050913_83980.html,https://www.ioffe.ru/LEA/Solar/2SOL20050913T83980.pdf
674,2005-09-15,04:59:10.337 (17950.337),C2.6,04:57,05:00,05:02,http://www.ioffe.ru/LEA/kwsun/2005/20050915_17950.html,https://www.ioffe.ru/LEA/Solar/2SOL20050915T17950.pdf
675,2005-09-15,08:35:58.579 (30958.579),X1.1,08:30,08:38,08:46,http://www.ioffe.ru/LEA/kwsun/2005/20050915_30958.html,https://www.ioffe.ru/LEA/Solar/2SOL20050915T30958.pdf
676,2005-09-16,01:47:32.651 (6452.651),M4.4,01:41,01:49,01:56,http://www.ioffe.ru/LEA/kwsun/2005/20050916_06452.html,https://www.ioffe.ru/LEA/Solar/2SOL20050916T06452.pdf
677,2005-09-17,06:01:47.254 (21707.254),M9.8,05:58,06:05,06:15,http://www.ioffe.ru/LEA/kwsun/2005/20050917_21707.html,https://www.ioffe.ru/LEA/Solar/2SOL20050917T21707.pdf
678,2005-11-14,03:59:26.748 (14366.748),C7.3,03:55,04:02,04:05,http://www.ioffe.ru/LEA/kwsun/2005/20051114_14366.html,https://www.ioffe.ru/LEA/Solar/2SOL20051114T14366.pdf
679,2005-11-14,14:20:16.427 (51616.427),M3.9,14:16,14:21,14:23,http://www.ioffe.ru/LEA/kwsun/2005/20051114_51616.html,https://www.ioffe.ru/LEA/Solar/2SOL20051114T51616.pdf
680,2005-12-02,02:49:08.160 (10148.160),M6.5,02:42,02:52,03:00,http://www.ioffe.ru/LEA/kwsun/2005/20051202_10148.html,https://www.ioffe.ru/LEA/Solar/2SOL20051202T10148.pdf
681,2005-12-02,10:09:41.866 (36581.866),M7.8,10:05,10:12,10:25,http://www.ioffe.ru/LEA/kwsun/2005/20051202_36581.html,https://www.ioffe.ru/LEA/Solar/2SOL20051202T36581.pdf
