 1657.406 - KW trigger time, seconds UT.
 1662.695 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
16.056 keV	67.805 keV - energy interval of channel G1.
67.805 keV	279.504 keV - energy interval of channel G2.
279.504 keV	1106.445 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -797.562   -794.618     1079.38      393.90      130.12      -22.62       -5.21       -2.66    19.15    11.57     6.65
 -794.618   -791.674     1058.48      397.96      120.58      -43.52       -1.14      -12.21    18.96    11.63     6.40
 -791.674   -788.730     1126.07      398.33      130.13       24.07       -0.77       -2.66    19.56    11.63     6.65
 -788.730   -785.786     1116.68      397.94      128.40       14.68       -1.16       -4.38    19.48    11.63     6.60
 -785.786   -782.842     1119.85      403.08      123.64       17.85        3.98       -9.14    19.50    11.70     6.48
 -782.842   -779.898     1058.12      383.64      142.73      -43.88      -15.46        9.95    18.96    11.42     6.96
 -779.898   -776.954     1068.40      391.48      136.25      -33.60       -7.62        3.46    19.05    11.53     6.80
 -776.954   -774.010     1102.43      410.29      134.21        0.42       11.19        1.43    19.35    11.80     6.75
 -774.010   -771.066     1110.59      405.49      127.73        8.58        6.38       -5.05    19.42    11.74     6.59
 -771.066   -768.122     1112.64      398.31      138.63       10.63       -0.80        5.85    19.44    11.63     6.86
 -768.122   -765.178     1116.14      407.54      127.73       14.14        8.43       -5.05    19.47    11.77     6.59
 -765.178   -762.234     1074.56      390.47      126.71      -27.45       -8.64       -6.07    19.11    11.52     6.56
 -762.234   -759.290     1097.65      408.93      134.90       -4.35        9.82        2.12    19.31    11.79     6.77
 -759.290   -756.346     1082.15      401.41      128.08      -19.85        2.30       -4.71    19.17    11.68     6.60
 -756.346   -753.402     1119.47      409.89      128.40       17.47       10.79       -4.38    19.50    11.80     6.60
 -753.402   -750.458     1127.35      405.82      127.39       25.35        6.71       -5.39    19.57    11.74     6.58
 -750.458   -747.514     1099.98      404.46      142.04       -2.02        5.36        9.25    19.33    11.72     6.95
 -747.514   -744.570     1104.08      417.06      134.19        2.08       17.95        1.41    19.37    11.90     6.75
 -744.570   -741.626     1085.90      407.53      128.07      -16.10        8.42       -4.71    19.21    11.77     6.60
 -741.626   -738.682     1069.52      421.89      134.55      -32.49       22.78        1.76    19.06    11.97     6.76
 -738.682   -735.738     1080.02      389.42      116.15      -21.98       -9.69      -16.64    19.15    11.50     6.28
 -735.738   -732.794     1111.20      393.49      124.31        9.20       -5.62       -8.47    19.43    11.56     6.50
 -732.794   -729.850     1116.43      405.50      127.40       14.43        6.39       -5.39    19.47    11.74     6.58
 -729.850   -726.906     1111.53      397.60      128.40        9.54       -1.50       -4.38    19.43    11.62     6.60
 -726.906   -723.962     1107.57      386.05      134.90        5.57      -13.05        2.12    19.40    11.45     6.77
