 5692.634 - KW trigger time, seconds UT.
 5694.242 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
15.078 keV	63.675 keV - energy interval of channel G1.
63.675 keV	262.477 keV - energy interval of channel G2.
262.477 keV	1039.043 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -999.044   -996.100     1065.61      435.99      126.39      -28.44        1.55       -9.71    19.02    12.17     6.55
 -996.100   -993.156     1081.75      444.55      133.90      -12.30       10.11       -2.21    19.17    12.29     6.74
 -993.156   -990.212     1112.74      456.86      139.35       18.69       22.41        3.24    19.44    12.46     6.88
 -990.212   -987.268     1111.21      434.95      131.16       17.16        0.51       -4.95    19.43    12.15     6.67
 -987.268   -984.324     1094.69      437.32      139.67        0.64        2.88        3.56    19.28    12.19     6.89
 -984.324   -981.380     1110.52      434.95      122.64       16.47        0.51      -13.47    19.42    12.15     6.45
 -981.380   -978.436     1066.98      445.88      135.24      -27.07       11.44       -0.87    19.04    12.31     6.78
 -978.436   -975.492     1126.70      448.63      140.02       32.65       14.19        3.91    19.56    12.35     6.90
 -975.492   -972.548     1086.52      424.04      148.89       -7.53      -10.40       12.78    19.21    12.00     7.11
 -972.548   -969.604     1126.04      470.50      135.59       31.99       36.05       -0.53    19.56    12.64     6.79
 -969.604   -966.660     1101.56      412.41      137.30        7.51      -22.04        1.19    19.34    11.84     6.83
 -966.660   -963.716     1102.37      430.55      132.19        8.32       -3.89       -3.92    19.35    12.09     6.70
 -963.716   -960.772     1120.76      421.61      128.09       26.71      -12.83       -8.02    19.51    11.97     6.60
 -960.772   -957.828     1129.46      453.42      130.14       35.41       18.97       -5.96    19.59    12.41     6.65
 -957.828   -954.884     1085.50      437.69      147.86       -8.55        3.25       11.75    19.20    12.19     7.09
 -954.884   -951.940     1093.01      425.75      134.23       -1.04       -8.69       -1.88    19.27    12.03     6.75
 -951.940   -948.996     1053.30      430.87      137.30      -40.75       -3.57        1.19    18.91    12.10     6.83
 -948.996   -946.052     1092.07      435.67      140.37       -1.98        1.22        4.26    19.26    12.16     6.91
 -946.052   -943.108     1076.61      444.19      132.53      -17.44        9.74       -3.58    19.12    12.28     6.71
 -943.108   -940.164     1088.87      425.39      132.87       -5.18       -9.05       -3.24    19.23    12.02     6.72
 -940.164   -937.220     1097.87      421.00      144.47        3.83      -13.45        8.36    19.31    11.96     7.00
 -937.220   -934.276     1117.78      424.73      141.06       23.74       -9.71        4.95    19.48    12.01     6.92
 -934.276   -931.332     1094.10      459.89      141.04        0.05       25.45        4.93    19.28    12.50     6.92
 -931.332   -928.388     1100.52      429.50      125.72        6.47       -4.95      -10.39    19.33    12.08     6.54
 -928.388   -925.444     1102.40      441.15      142.08        8.35        6.71        5.97    19.35    12.24     6.95
 -925.444   -922.500     1118.74      428.11      127.41       24.69       -6.33       -8.70    19.49    12.06     6.58
 -922.500   -919.556     1060.40      445.87      128.43      -33.65       11.43       -7.68    18.98    12.31     6.61
 -919.556   -916.612     1068.75      443.18      133.90      -25.30        8.74       -2.21    19.05    12.27     6.74
 -916.612   -913.668     1083.11      448.62      132.52      -10.94       14.18       -3.59    19.18    12.34     6.71
 -913.668   -910.724     1115.74      457.51      140.36       21.69       23.07        4.25    19.47    12.47     6.91
 -910.724   -907.780     1103.64      424.37      139.34        9.60      -10.07        3.23    19.36    12.01     6.88
 -907.780   -904.836     1079.63      436.99      136.61      -14.42        2.55        0.50    19.15    12.18     6.81
 -904.836   -901.892     1084.83      450.00      143.09       -9.21       15.55        6.98    19.20    12.36     6.97
 -901.892   -898.948     1100.71      444.24      143.11        6.66        9.80        7.00    19.34    12.28     6.97
 -898.948   -896.004     1107.86      433.62      140.03       13.81       -0.82        3.92    19.40    12.14     6.90
 -896.004   -893.060     1094.78      443.15      135.59        0.73        8.71       -0.52    19.28    12.27     6.79
 -893.060   -890.116     1143.90      446.26      139.35       49.85       11.82        3.24    19.71    12.31     6.88
 -890.116   -887.172     1078.59      428.12      139.68      -15.46       -6.32        3.57    19.14    12.06     6.89
 -887.172   -884.228     1076.85      436.96      137.28      -17.20        2.52        1.17    19.12    12.18     6.83
 -884.228   -881.284     1103.04      426.81      129.47        8.99       -7.64       -6.64    19.36    12.04     6.63
 -881.284   -878.340     1090.34      431.55      142.41       -3.71       -2.89        6.30    19.25    12.11     6.96
