32738.985 - KW trigger time, seconds UT.
32744.466 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.133 keV	72.353 keV - energy interval of channel G1.
72.353 keV	298.252 keV - energy interval of channel G2.
298.252 keV	1180.662 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-1997.389  -1994.445     1041.98      376.48      128.78      -15.36       -2.26       -9.46    18.81    11.31     6.61
-1994.445  -1991.501     1066.05      373.44      151.95        8.71       -5.30       13.72    19.03    11.26     7.18
-1991.501  -1988.557     1078.06      380.26      137.64       20.71        1.52       -0.59    19.14    11.37     6.84
-1988.557  -1985.613     1054.39      378.56      140.38       -2.94       -0.18        2.15    18.93    11.34     6.91
-1985.613  -1982.669     1053.69      402.42      125.70       -3.65       23.68      -12.53    18.92    11.69     6.53
-1982.669  -1979.725     1072.56      375.15      138.67       15.22       -3.59        0.44    19.09    11.29     6.86
-1979.725  -1976.781     1060.41      359.73      138.64        3.07      -19.01        0.41    18.98    11.05     6.86
-1976.781  -1973.837     1021.76      392.51      137.28      -35.58       13.77       -0.95    18.63    11.55     6.83
-1973.837  -1970.893     1057.75      371.38      144.79        0.41       -7.36        6.57    18.95    11.23     7.01
-1970.893  -1967.949     1059.47      380.23      151.60        2.13        1.50       13.37    18.97    11.37     7.18
-1967.949  -1965.005     1030.52      352.55      132.17      -26.82      -26.19       -6.06    18.71    10.94     6.70
-1965.005  -1962.061     1033.45      381.62      144.79      -23.89        2.88        6.56    18.74    11.38     7.01
-1962.061  -1959.117     1035.44      369.65      127.07      -21.90       -9.09      -11.16    18.75    11.21     6.57
-1959.117  -1956.173     1057.05      366.24      136.62       -0.30      -12.50       -1.62    18.95    11.15     6.81
-1956.173  -1953.229     1073.21      398.00      132.52       15.87       19.26       -5.71    19.09    11.63     6.71
-1953.229  -1950.285     1078.63      386.36      139.32       21.28        7.62        1.09    19.14    11.46     6.88
-1950.285  -1947.341     1064.63      383.99      140.35        7.29        5.25        2.12    19.02    11.42     6.91
-1947.341  -1944.397     1059.19      387.43      134.91        1.85        8.69       -3.31    18.97    11.47     6.77
-1944.397  -1941.453     1091.67      383.62      131.15       34.33        4.88       -7.09    19.26    11.41     6.67
-1941.453  -1938.509     1063.61      388.77      140.01        6.27       10.03        1.78    19.01    11.49     6.90
-1938.509  -1935.565     1082.81      379.57      142.41       25.47        0.84        4.18    19.18    11.36     6.96
-1935.565  -1932.621     1056.42      371.72      137.30       -0.92       -7.02       -0.93    18.94    11.24     6.83
-1932.621  -1929.677     1062.27      373.43      151.62        4.93       -5.31       13.38    19.00    11.26     7.18
-1929.677  -1926.733     1082.42      375.11      140.35       25.08       -3.63        2.12    19.18    11.29     6.91
-1926.733  -1923.789     1069.04      380.92      147.16       11.70        2.18        8.93    19.06    11.38     7.07
-1923.789  -1920.845     1055.38      381.64      133.56       -1.96        2.90       -4.67    18.93    11.39     6.74
-1920.845  -1917.901     1060.57      384.37      144.80        3.23        5.63        6.57    18.98    11.43     7.01
-1917.901  -1914.957     1062.88      378.19      143.42        5.54       -0.55        5.19    19.00    11.33     6.98
-1914.957  -1912.013     1068.01      381.93      135.24       10.67        3.19       -2.99    19.05    11.39     6.78
-1912.013  -1909.069     1052.94      383.63      124.00       -4.40        4.89      -14.24    18.91    11.41     6.49
-1909.069  -1906.125     1042.99      387.72      124.67      -14.35        8.98      -13.56    18.82    11.48     6.51
-1906.125  -1903.181     1050.68      397.34      145.49       -6.66       18.60        7.25    18.89    11.62     7.03
-1903.181  -1900.237     1021.97      368.25      133.53      -35.37      -10.49       -4.70    18.63    11.18     6.74
-1900.237  -1897.293     1055.00      372.04      136.61       -2.34       -6.70       -1.62    18.93    11.24     6.81
-1897.293  -1894.349     1039.95      392.53      132.86      -17.39       13.79       -5.37    18.80    11.55     6.72
-1894.349  -1891.405     1074.54      386.70      132.51       17.19        7.96       -5.72    19.11    11.46     6.71
-1891.405  -1888.461     1075.24      380.23      128.77       17.90        1.49       -9.46    19.11    11.37     6.61
-1888.461  -1885.517     1052.58      369.65      130.82       -4.76       -9.09       -7.42    18.91    11.21     6.67
-1885.517  -1882.573     1030.66      366.59      143.44      -26.68      -12.15        5.20    18.71    11.16     6.98
-1882.573  -1879.629     1053.21      357.36      137.29       -4.13      -21.38       -0.94    18.91    11.02     6.83
-1879.629  -1876.685     1054.33      371.04      128.10       -3.01       -7.70      -10.13    18.92    11.23     6.60
-1876.685  -1873.741     1054.42      376.85      147.19       -2.92       -1.89        8.96    18.93    11.31     7.07
-1873.741  -1870.797     1036.87      391.50      133.20      -20.47       12.76       -5.03    18.77    11.53     6.73
-1870.797  -1867.853     1055.68      373.40      131.84       -1.66       -5.34       -6.40    18.94    11.26     6.69
-1867.853  -1864.909     1043.04      396.97      139.67      -14.30       18.23        1.44    18.82    11.61     6.89
-1864.909  -1861.965     1061.61      388.81      136.62        4.26       10.07       -1.61    18.99    11.49     6.81
-1861.965  -1859.021     1062.93      376.50      138.32        5.59       -2.25        0.09    19.00    11.31     6.85
-1859.021  -1856.077     1052.22      367.59      141.71       -5.12      -11.15        3.48    18.91    11.17     6.94
-1856.077  -1853.133     1040.58      366.92      145.81      -16.76      -11.82        7.58    18.80    11.16     7.04
-1853.133  -1850.189     1058.48      373.08      148.20        1.14       -5.66        9.97    18.96    11.26     7.09
-1850.189  -1847.245     1090.37      378.22      160.81       33.03       -0.52       22.59    19.25    11.34     7.39
-1847.245  -1844.301     1058.15      380.93      129.80        0.81        2.19       -8.43    18.96    11.38     6.64
-1844.301  -1841.357     1055.06      379.23      148.54       -2.28        0.49       10.31    18.93    11.35     7.10
-1841.357  -1838.413     1079.68      361.82      135.94       22.34      -16.92       -2.29    19.15    11.09     6.79
-1838.413  -1835.469     1057.72      379.88      130.47        0.38        1.14       -7.76    18.95    11.36     6.66
-1835.469  -1832.525     1058.87      391.54      149.23        1.53       12.80       11.00    18.96    11.53     7.12
-1832.525  -1829.581     1070.39      378.50      125.01       13.05       -0.24      -13.22    19.07    11.34     6.52
-1829.581  -1826.637     1057.43      373.77      138.66        0.09       -4.97        0.43    18.95    11.27     6.86
-1826.637  -1823.693     1076.66      363.19      135.26       19.32      -15.55       -2.96    19.12    11.11     6.78
-1823.693  -1820.749     1065.60      376.13      122.30        8.25       -2.61      -15.93    19.02    11.30     6.45
-1820.749  -1817.805     1044.80      378.56      143.44      -12.54       -0.18        5.21    18.84    11.34     6.98
-1817.805  -1814.861     1050.29      398.01      149.56       -7.04       19.27       11.33    18.89    11.63     7.13
-1814.861  -1811.917     1060.18      387.08      131.51        2.84        8.35       -6.73    18.98    11.47     6.68
-1811.917  -1808.973     1073.11      366.91      141.71       15.77      -11.83        3.48    19.09    11.16     6.94
-1808.973  -1806.029     1046.83      385.71      148.19      -10.51        6.97        9.97    18.86    11.45     7.09
-1806.029  -1803.085     1057.11      383.66      145.47       -0.23        4.92        7.24    18.95    11.42     7.03
-1803.085  -1800.141     1072.86      373.41      146.15       15.52       -5.33        7.92    19.09    11.26     7.05
-1800.141  -1797.197     1042.39      382.65      139.69      -14.95        3.91        1.45    18.82    11.40     6.89
-1797.197  -1794.253     1070.08      386.02      141.37       12.73        7.28        3.14    19.07    11.45     6.93
-1794.253  -1791.309     1054.71      389.12      142.74       -2.63       10.38        4.51    18.93    11.50     6.96
-1791.309  -1788.365     1059.11      386.37      136.61        1.77        7.64       -1.62    18.97    11.46     6.81
-1788.365  -1785.421     1057.14      390.50      136.95       -0.20       11.76       -1.28    18.95    11.52     6.82
-1785.421  -1782.477     1068.74      373.09      147.18       11.40       -5.65        8.95    19.05    11.26     7.07
-1782.477  -1779.533     1060.45      374.77      136.26        3.11       -3.97       -1.97    18.98    11.28     6.80
-1779.533  -1776.589     1019.39      379.23      129.46      -37.95        0.49       -8.77    18.61    11.35     6.63
-1776.589  -1773.645     1049.50      373.07      134.56       -7.84       -5.67       -3.67    18.88    11.26     6.76
-1773.645  -1770.701     1064.35      377.88      143.09        7.00       -0.87        4.86    19.01    11.33     6.97
-1770.701  -1767.757     1054.02      387.76      142.74       -3.33        9.02        4.51    18.92    11.48     6.96
-1767.757  -1764.813     1082.79      374.78      136.61       25.45       -3.96       -1.62    19.18    11.28     6.81
-1764.813  -1761.869     1026.53      369.31      134.22      -30.80       -9.44       -4.01    18.67    11.20     6.75
-1761.869  -1758.925     1081.68      381.23      136.93       24.34        2.49       -1.30    19.17    11.38     6.82
-1758.925  -1755.981     1033.03      354.97      141.72      -24.31      -23.77        3.50    18.73    10.98     6.94
-1755.981  -1753.037     1059.81      378.54      148.53        2.47       -0.20       10.31    18.97    11.34     7.10
-1753.037  -1750.093     1075.22      368.63      129.46       17.88      -10.11       -8.77    19.11    11.19     6.63
