 1114.784 - KW trigger time, seconds UT.
 1118.992 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.111 keV	72.260 keV - energy interval of channel G1.
72.260 keV	297.870 keV - energy interval of channel G2.
297.870 keV	1179.147 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -797.795   -794.851     1147.23      484.61      183.01      -16.86       14.99       -1.66    19.74    12.83     7.88
 -794.851   -791.907     1177.37      463.06      180.62       13.29       -6.56       -4.05    20.00    12.54     7.83
 -791.907   -788.963     1172.67      486.33      184.04        8.58       16.71       -0.63    19.96    12.85     7.91
 -788.963   -786.019     1168.48      467.21      198.71        4.39       -2.42       14.04    19.92    12.60     8.22
 -786.019   -783.075     1171.99      487.05      194.95        7.91       17.42       10.29    19.95    12.86     8.14
 -783.075   -780.131     1178.83      473.35      178.25       14.74        3.73       -6.42    20.01    12.68     7.78
 -780.131   -777.187     1191.82      470.61      172.79       27.73        0.98      -11.88    20.12    12.64     7.66
 -777.187   -774.243     1179.61      495.60      183.37       15.52       25.98       -1.30    20.02    12.97     7.89
 -774.243   -771.299     1128.72      461.07      193.26      -35.36       -8.55        8.60    19.58    12.52     8.10
 -771.299   -768.355     1169.16      452.85      178.25        5.08      -16.77       -6.41    19.93    12.40     7.78
 -768.355   -765.411     1192.83      441.92      184.39       28.75      -27.70       -0.28    20.13    12.25     7.91
 -765.411   -762.467     1160.05      463.86      193.63       -4.04       -5.77        8.96    19.85    12.55     8.11
 -762.467   -759.523     1176.10      487.69      184.38       12.02       18.07       -0.29    19.99    12.87     7.91
 -759.523   -756.579     1184.30      467.89      197.00       20.22       -1.74       12.33    20.06    12.61     8.18
 -756.579   -753.635     1139.30      468.91      180.29      -24.78       -0.72       -4.38    19.67    12.62     7.83
 -753.635   -750.691     1160.59      478.11      176.53       -3.49        8.49       -8.13    19.86    12.74     7.74
 -750.691   -747.747     1174.57      457.92      179.25       10.49      -11.70       -5.41    19.97    12.47     7.80
 -747.747   -744.803     1183.27      467.88      185.07       19.18       -1.74        0.40    20.05    12.61     7.93
 -744.803   -741.859     1170.61      471.98      186.09        6.53        2.36        1.43    19.94    12.66     7.95
 -741.859   -738.915     1138.60      451.80      169.72      -25.49      -17.82      -14.95    19.67    12.39     7.59
 -738.915   -735.971     1137.28      464.49      190.19      -26.80       -5.14        5.52    19.66    12.56     8.04
 -735.971   -733.027     1171.97      474.07      199.06        7.89        4.45       14.39    19.95    12.69     8.22
 -733.027   -730.083     1176.79      486.69      194.27       12.70       17.07        9.61    19.99    12.86     8.12
 -730.083   -727.139     1183.72      492.18      195.30       19.64       22.55       10.63    20.05    12.93     8.14
 -727.139   -724.195     1183.39      472.72      195.66       19.31        3.09       10.99    20.05    12.67     8.15
 -724.195   -721.251     1196.45      495.94      188.83       32.37       26.32        4.16    20.16    12.98     8.01
 -721.251   -718.307     1136.60      464.13      177.23      -27.48       -5.49       -7.43    19.65    12.56     7.76
 -718.307   -715.363     1169.55      466.53      183.03        5.47       -3.09       -1.64    19.93    12.59     7.88
 -715.363   -712.419     1163.43      468.59      187.12       -0.66       -1.03        2.46    19.88    12.62     7.97
 -712.419   -709.475     1189.16      459.36      196.00       25.07      -10.27       11.33    20.10    12.49     8.16
 -709.475   -706.531     1173.03      468.61      184.41        8.95       -1.02       -0.26    19.96    12.62     7.91
 -706.531   -703.587     1177.44      462.42      194.95       13.36       -7.20       10.29    20.00    12.53     8.14
 -703.587   -700.643     1131.83      475.10      190.54      -32.25        5.48        5.87    19.61    12.70     8.04
 -700.643   -697.699     1126.67      475.07      186.77      -37.41        5.45        2.11    19.56    12.70     7.96
 -697.699   -694.755     1168.82      475.39      179.26        4.74        5.77       -5.40    19.93    12.71     7.80
 -694.755   -691.811     1162.25      457.57      176.86       -1.83      -12.05       -7.81    19.87    12.47     7.75
 -691.811   -688.867     1139.36      488.41      199.39      -24.72       18.79       14.72    19.67    12.88     8.23
 -688.867   -685.923     1161.92      459.31      185.06       -2.16      -10.31        0.40    19.87    12.49     7.93
 -685.923   -682.979     1152.12      459.05      199.41      -11.97      -10.57       14.74    19.78    12.49     8.23
 -682.979   -680.035     1187.04      456.96      197.35       22.96      -12.67       12.68    20.08    12.46     8.19
 -680.035   -677.091     1155.91      470.67      185.78       -8.18        1.04        1.11    19.82    12.64     7.94
 -677.091   -674.147     1179.45      462.41      186.77       15.37       -7.21        2.10    20.02    12.53     7.96
 -674.147   -671.203     1156.84      466.18      182.68       -7.24       -3.44       -1.98    19.82    12.58     7.88
 -671.203   -668.259     1192.92      465.85      190.53       28.83       -3.77        5.87    20.13    12.58     8.04
 -668.259   -665.315     1190.93      484.67      189.52       26.85       15.05        4.85    20.11    12.83     8.02
 -665.315   -662.371     1180.19      463.44      177.57       16.11       -6.18       -7.10    20.02    12.55     7.77
 -662.371   -659.427     1148.55      463.77      176.54      -15.54       -5.85       -8.12    19.75    12.55     7.74
 -659.427   -656.483     1160.00      486.72      188.15       -4.08       17.10        3.48    19.85    12.86     7.99
 -656.483   -653.539     1159.02      501.07      193.94       -5.07       31.44        9.27    19.84    13.05     8.12
 -653.539   -650.595     1163.69      461.38      181.66       -0.39       -8.24       -3.01    19.88    12.52     7.86
 -650.595   -647.651     1155.83      466.87      181.66       -8.25       -2.75       -3.00    19.81    12.59     7.86
 -647.651   -644.707     1172.31      474.70      193.24        8.23        5.08        8.57    19.95    12.70     8.10
 -644.707   -641.763     1129.79      467.94      197.36      -34.29       -1.69       12.70    19.59    12.61     8.19
 -641.763   -638.819     1153.40      461.38      180.63      -10.68       -8.24       -4.04    19.79    12.52     7.83
 -638.819   -635.875     1147.61      465.85      171.44      -16.48       -3.77      -13.23    19.74    12.58     7.63
 -635.875   -632.931     1141.41      483.94      184.04      -22.67       14.32       -0.62    19.69    12.82     7.91
 -632.931   -629.987     1147.22      473.35      188.47      -16.86        3.73        3.81    19.74    12.68     8.00
 -629.987   -627.043     1163.88      454.84      156.76       -0.21      -14.78      -27.91    19.88    12.43     7.30
 -627.043   -624.099     1155.55      466.90      187.13       -8.54       -2.72        2.46    19.81    12.59     7.97
 -624.099   -621.155     1150.02      482.94      188.14      -14.06       13.32        3.47    19.76    12.81     7.99
 -621.155   -618.211     1179.43      465.47      188.47       15.34       -4.15        3.80    20.02    12.57     8.00
 -618.211   -615.267     1138.20      458.95      178.23      -25.88      -10.68       -6.44    19.66    12.49     7.78
 -615.267   -612.323     1146.96      481.93      192.92      -17.12       12.31        8.26    19.74    12.79     8.10
 -612.323   -609.379     1156.17      453.89      179.63       -7.91      -15.73       -5.04    19.82    12.42     7.81
 -609.379   -606.435     1154.23      485.37      191.90       -9.85       15.74        7.24    19.80    12.84     8.07
 -606.435   -603.491     1168.43      471.59      170.73        4.35        1.96      -13.94    19.92    12.66     7.62
 -603.491   -600.547     1156.76      443.59      191.19       -7.32      -26.03        6.53    19.82    12.28     8.06
 -600.547   -597.603     1152.07      468.25      188.49      -12.02       -1.37        3.82    19.78    12.61     8.00
 -597.603   -594.659     1168.12      464.14      182.69        4.04       -5.48       -1.98    19.92    12.56     7.88
 -594.659   -591.715     1172.31      476.45      189.51        8.23        6.83        4.84    19.95    12.72     8.02
 -591.715   -588.771     1168.87      475.41      186.43        4.78        5.78        1.76    19.93    12.71     7.96
 -588.771   -585.827     1176.77      472.02      195.30       12.69        2.40       10.64    19.99    12.66     8.14
 -585.827   -582.883     1159.63      473.69      188.81       -4.45        4.06        4.14    19.85    12.69     8.01
 -582.883   -579.939     1156.20      475.06      182.69       -7.89        5.43       -1.98    19.82    12.70     7.88
 -579.939   -576.995     1160.58      473.69      188.13       -3.50        4.07        3.46    19.86    12.69     7.99
 -576.995   -574.051     1148.93      467.87      171.77      -15.16       -1.75      -12.90    19.75    12.61     7.64
 -574.051   -571.107     1155.14      481.21      180.63       -8.94       11.59       -4.04    19.81    12.79     7.83
 -571.107   -568.163     1135.88      472.33      186.42      -28.20        2.70        1.76    19.64    12.67     7.96
 -568.163   -565.219     1173.42      473.06      189.18        9.34        3.43        4.51    19.96    12.68     8.02
 -565.219   -562.275     1157.42      475.01      173.45       -6.66        5.38      -11.22    19.83    12.70     7.68
 -562.275   -559.331     1178.93      481.60      191.56       14.84       11.98        6.89    20.01    12.79     8.07
 -559.331   -556.387     1177.45      480.19      171.43       13.37       10.57      -13.23    20.00    12.77     7.63
 -556.387   -553.443     1158.25      464.83      178.60       -5.84       -4.80       -6.07    19.84    12.56     7.79
 -553.443   -550.499     1199.39      471.97      184.37       35.31        2.35       -0.29    20.18    12.66     7.91
 -550.499   -547.555     1165.79      475.06      174.16        1.71        5.43      -10.51    19.90    12.70     7.69
 -547.555   -544.611     1171.57      467.87      187.79        7.49       -1.75        3.12    19.95    12.61     7.99
 -544.611   -541.667     1146.21      471.62      166.65      -17.87        2.00      -18.02    19.73    12.66     7.52
 -541.667   -538.723     1193.21      479.49      186.42       29.13        9.87        1.75    20.13    12.76     7.96
 -538.723   -535.779     1160.96      462.41      189.83       -3.13       -7.22        5.17    19.86    12.53     8.03
 -535.779   -532.835     1189.43      467.13      179.25       25.35       -2.49       -5.42    20.10    12.60     7.80
 -532.835   -529.891     1176.90      462.00      166.28       12.82       -7.63      -18.39    19.99    12.53     7.51
 -529.891   -526.947     1154.43      469.94      175.87       -9.65        0.32       -8.80    19.80    12.63     7.73
 -526.947   -524.003     1167.38      456.91      185.05        3.29      -12.71        0.38    19.91    12.46     7.93
 -524.003   -521.059     1172.88      433.37      200.75        8.79      -36.26       16.09    19.96    12.13     8.26
 -521.059   -518.115     1165.06      451.16      196.67        0.98      -18.46       12.01    19.89    12.38     8.17
 -518.115   -515.171     1120.47      475.73      185.74      -43.61        6.10        1.07    19.51    12.71     7.94
 -515.171   -512.227     1172.99      476.42      186.09        8.91        6.79        1.42    19.96    12.72     7.95
 -512.227   -509.283     1173.23      472.99      175.17        9.15        3.37       -9.50    19.96    12.68     7.71
 -509.283   -506.339     1185.28      456.60      191.88       21.20      -13.02        7.22    20.07    12.45     8.07
 -506.339   -503.395     1152.95      452.12      177.55      -11.13      -17.50       -7.11    19.79    12.39     7.77
 -503.395   -500.451     1169.92      475.41      176.89        5.84        5.79       -7.78    19.93    12.71     7.75
 -500.451   -497.507     1196.17      447.35      177.89       32.09      -22.27       -6.77    20.16    12.33     7.77
 -497.507   -494.563     1160.69      479.55      202.13       -3.39        9.93       17.46    19.86    12.76     8.29
 -494.563   -491.619     1105.68      476.07      164.95      -58.40        6.45      -19.72    19.38    12.72     7.49
 -491.619   -488.675     1166.74      459.33      186.43        2.66      -10.30        1.76    19.91    12.49     7.96
 -488.675   -485.731     1147.92      483.24      184.37      -16.16       13.62       -0.29    19.75    12.81     7.91
 -485.731   -482.787     1167.48      456.96      192.24        3.39      -12.66        7.57    19.91    12.46     8.08
 -482.787   -479.843     1141.71      490.06      181.63      -22.37       20.44       -3.03    19.69    12.90     7.86
 -479.843   -476.899     1151.94      469.58      187.78      -12.14       -0.04        3.11    19.78    12.63     7.99
 -476.899   -473.955     1186.35      470.27      185.75       22.26        0.65        1.09    20.07    12.64     7.94
 -473.955   -471.011     1154.86      493.55      177.92       -9.23       23.92       -6.75    19.81    12.95     7.77
 -471.011   -468.067     1155.79      482.56      175.17       -8.29       12.94       -9.50    19.81    12.80     7.71
 -468.067   -465.123     1172.71      473.38      190.54        8.63        3.76        5.87    19.96    12.68     8.04
 -465.123   -462.179     1179.36      462.36      173.45       15.28       -7.26      -11.21    20.02    12.53     7.68
 -462.179   -459.235     1165.76      471.64      187.45        1.67        2.02        2.78    19.90    12.66     7.98
 -459.235   -456.291     1186.60      456.23      185.05       22.52      -13.39        0.38    20.08    12.45     7.93
 -456.291   -453.347     1132.48      467.56      183.37      -31.60       -2.06       -1.30    19.61    12.60     7.89
 -453.347   -450.403     1148.96      454.57      198.37      -15.12      -15.05       13.71    19.75    12.43     8.21
 -450.403   -447.459     1109.86      475.39      176.20      -54.22        5.77       -8.47    19.42    12.71     7.74
 -447.459   -444.515     1165.79      482.58      181.65        1.71       12.96       -3.01    19.90    12.80     7.86
 -444.515   -441.571     1157.54      451.53      191.23       -6.55      -18.10        6.56    19.83    12.38     8.06
 -441.571   -438.627     1155.38      452.82      179.26       -8.70      -16.80       -5.40    19.81    12.40     7.80
 -438.627   -435.683     1137.30      473.70      184.72      -26.78        4.07        0.06    19.66    12.69     7.92
 -435.683   -432.739     1169.92      474.06      204.17        5.83        4.43       19.50    19.93    12.69     8.33
 -432.739   -429.795     1151.69      476.42      173.48      -12.39        6.79      -11.19    19.78    12.72     7.68
 -429.795   -426.851     1127.29      470.58      170.73      -36.79        0.96      -13.93    19.57    12.64     7.62
 -426.851   -423.907     1151.00      466.84      190.17      -13.08       -2.79        5.50    19.77    12.59     8.04
 -423.907   -420.963     1169.19      464.81      183.71        5.10       -4.82       -0.96    19.93    12.56     7.90
 -420.963   -418.019     1131.68      459.30      183.34      -32.40      -10.32       -1.32    19.61    12.49     7.89
 -418.019   -415.075     1149.93      464.45      181.65      -14.15       -5.17       -3.01    19.76    12.56     7.86
 -415.075   -412.131     1139.74      468.62      174.53      -24.34       -1.00      -10.14    19.68    12.62     7.70
 -412.131   -409.187     1138.21      476.75      175.51      -25.87        7.12       -9.16    19.66    12.72     7.72
 -409.187   -406.243     1174.87      450.72      164.59       10.79      -18.90      -20.08    19.98    12.37     7.48
 -406.243   -403.299     1150.69      471.63      180.29      -13.39        2.01       -4.38    19.77    12.66     7.83
 -403.299   -400.355     1158.85      464.12      194.61       -5.23       -5.50        9.94    19.84    12.56     8.13
 -400.355   -397.411     1156.16      471.65      185.41       -7.92        2.02        0.74    19.82    12.66     7.94
 -397.411   -394.467     1145.37      460.29      164.24      -18.71       -9.34      -20.43    19.72    12.50     7.47
 -394.467   -391.523     1144.83      458.00      189.52      -19.25      -11.62        4.85    19.72    12.47     8.02
 -391.523   -388.579     1147.99      470.29      175.53      -16.09        0.66       -9.13    19.75    12.64     7.72
 -388.579   -385.635     1181.92      475.42      183.03       17.84        5.80       -1.64    20.04    12.71     7.88
 -385.635   -382.691     1157.90      489.05      181.30       -6.18       19.42       -3.36    19.83    12.89     7.85
 -382.691   -379.747     1154.80      470.65      187.81       -9.28        1.03        3.14    19.80    12.64     7.99
 -379.747   -376.803     1137.58      470.92      181.64      -26.50        1.30       -3.03    19.66    12.65     7.86
 -376.803   -373.859     1137.59      458.68      192.58      -26.49      -10.95        7.91    19.66    12.48     8.09
 -373.859   -370.915     1163.32      472.66      177.90       -0.76        3.03       -6.77    19.88    12.67     7.77
 -370.915   -367.971     1147.23      466.86      178.59      -16.86       -2.76       -6.07    19.74    12.59     7.79
 -367.971   -365.027     1177.40      473.35      171.77       13.31        3.73      -12.90    20.00    12.68     7.64
 -365.027   -362.083     1125.70      486.71      185.42      -38.38       17.09        0.75    19.55    12.86     7.94
 -362.083   -359.139     1170.21      472.31      189.14        6.13        2.68        4.48    19.94    12.67     8.02
 -359.139   -356.195     1155.14      469.61      186.44       -8.95       -0.01        1.77    19.81    12.63     7.96
 -356.195   -353.251     1125.89      461.37      190.85      -38.19       -8.25        6.18    19.56    12.52     8.05
 -353.251   -350.307     1168.19      470.63      189.51        4.11        1.00        4.84    19.92    12.64     8.02
 -350.307   -347.363     1160.92      471.98      186.08       -3.16        2.36        1.42    19.86    12.66     7.95
 -347.363   -344.419     1111.16      471.63      182.33      -52.92        2.00       -2.34    19.43    12.66     7.87
 -344.419   -341.475     1170.60      476.43      200.41        6.52        6.81       15.74    19.94    12.72     8.25
 -341.475   -338.531     1149.64      471.97      182.34      -14.45        2.35       -2.33    19.76    12.66     7.87
 -338.531   -335.587     1189.18      476.13      188.50       25.10        6.50        3.83    20.10    12.72     8.00
 -335.587   -332.643     1194.83      445.66      179.96       30.75      -23.96       -4.71    20.15    12.30     7.82
 -332.643   -329.699     1173.65      465.50      173.82        9.56       -4.13      -10.84    19.97    12.57     7.68
 -329.699   -326.755     1137.26      460.38      195.98      -26.82       -9.25       11.31    19.65    12.51     8.16
 -326.755   -323.811     1158.28      465.19      201.44       -5.80       -4.43       16.78    19.84    12.57     8.27
 -323.811   -320.867     1165.46      480.19      176.55        1.38       10.57       -8.12    19.90    12.77     7.74
 -320.867   -317.923     1200.54      481.26      192.93       36.46       11.64        8.26    20.19    12.79     8.10
 -317.923   -314.979     1125.37      483.98      196.33      -38.72       14.36       11.66    19.55    12.82     8.17
 -314.979   -312.035     1154.72      464.09      194.26       -9.36       -5.53        9.59    19.80    12.55     8.12
 -309.091   -306.147     1150.98      484.60      171.08      -13.11       14.98      -13.59    19.77    12.83     7.62
 -306.147   -303.203     1143.93      445.59      178.89      -20.15      -24.03       -5.77    19.71    12.30     7.79
 -303.203   -300.259     1174.63      456.61      185.07       10.55      -13.02        0.40    19.98    12.45     7.93
 -300.259   -297.315     1147.46      461.36      181.65      -16.62       -8.26       -3.02    19.74    12.52     7.86
 -297.315   -294.371     1154.58      488.77      203.15       -9.50       19.15       18.48    19.80    12.88     8.31
 -294.371   -291.427     1200.40      477.10      181.99       36.31        7.48       -2.68    20.19    12.73     7.86
 -291.427   -288.483     1136.11      467.15      181.63      -27.97       -2.47       -3.04    19.64    12.60     7.86
 -288.483   -285.539     1150.34      461.39      186.44      -13.74       -8.23        1.77    19.77    12.52     7.96
 -285.539   -282.595     1128.35      483.92      178.24      -35.73       14.30       -6.43    19.58    12.82     7.78
 -282.595   -279.651     1171.04      468.63      192.59        6.95       -0.99        7.92    19.94    12.62     8.09
 -279.651   -276.707     1123.49      475.70      197.31      -40.59        6.07       12.65    19.54    12.71     8.19
 -276.707   -273.763     1153.10      473.72      197.69      -10.98        4.10       13.03    19.79    12.69     8.20
 -273.763   -270.819     1155.85      462.78      193.26       -8.24       -6.85        8.59    19.81    12.54     8.10
 -270.819   -267.875     1169.48      454.22      176.89        5.40      -15.40       -7.78    19.93    12.42     7.75
 -267.875   -264.931     1170.51      459.67      184.38        6.43       -9.96       -0.29    19.94    12.49     7.91
 -264.931   -261.987     1168.79      458.99      185.06        4.70      -10.63        0.39    19.93    12.49     7.93
 -261.987   -259.043     1196.64      461.71      186.43       32.56       -7.91        1.76    20.16    12.52     7.96
 -259.043   -256.099     1254.85      485.65      179.61       90.77       16.03       -5.05    20.65    12.84     7.81
 -256.099   -253.155     1317.40      486.99      175.85      153.32       17.36       -8.82    21.15    12.86     7.73
 -253.155   -250.211     1465.94      469.19      171.75      301.86       -0.43      -12.91    22.32    12.62     7.64
 -250.211   -247.267     1663.21      469.26      181.33      499.13       -0.36       -3.34    23.77    12.62     7.85
 -247.267   -244.323     1686.65      467.91      189.17      522.57       -1.71        4.50    23.94    12.61     8.02
 -244.323   -241.379     1545.01      448.36      181.30      380.93      -21.26       -3.37    22.91    12.34     7.85
 -241.379   -238.435     1644.17      469.94      194.61      480.09        0.31        9.94    23.63    12.63     8.13
 -238.435   -235.491     1714.53      469.25      174.50      550.45       -0.38      -10.17    24.13    12.62     7.70
 -235.491   -232.547     1961.01      453.56      171.45      796.92      -16.06      -13.22    25.81    12.41     7.63
 -232.547   -229.603     2087.73      493.23      199.40      923.65       23.60       14.73    26.63    12.94     8.23
 -229.603   -226.659     2067.04      470.97      173.82      902.96        1.34      -10.85    26.50    12.65     7.68
 -226.659   -223.715     2088.45      452.51      189.17      924.36      -17.11        4.50    26.63    12.40     8.02
 -223.715   -220.771     2209.65      507.86      183.69     1045.57       38.24       -0.97    27.40    13.13     7.90
 -220.771   -217.827     2447.95      464.76      177.55     1283.87       -4.86       -7.11    28.84    12.56     7.77
