29960.744 - KW trigger time, seconds UT.
29965.260 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.331 keV	73.189 keV - energy interval of channel G1.
73.189 keV	301.696 keV - energy interval of channel G2.
301.696 keV	1194.294 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-1998.759  -1995.815     1042.65      380.92      140.36       -9.03        7.06        5.52    18.82    11.38     6.91
-1995.815  -1992.871     1082.48      381.97      134.91       30.80        8.12        0.08    19.18    11.39     6.77
-1992.871  -1989.927     1032.44      369.69      137.65      -19.23       -4.16        2.82    18.73    11.21     6.84
-1989.927  -1986.983     1049.51      374.10      129.79       -2.16        0.24       -5.04    18.88    11.27     6.64
-1986.983  -1984.039     1090.35      387.05      136.94       38.68       13.20        2.11    19.25    11.47     6.82
-1984.039  -1981.095     1057.97      366.89      142.05        6.30       -6.96        7.21    18.96    11.16     6.95
-1981.095  -1978.151     1102.03      381.30      151.96       50.35        7.45       17.13    19.35    11.38     7.18
-1978.151  -1975.207     1069.33      376.80      137.97       17.66        2.95        3.13    19.06    11.31     6.85
-1975.207  -1972.263     1069.49      385.05      154.00       17.82       11.20       19.17    19.06    11.44     7.23
-1972.263  -1969.319     1031.31      379.22      145.81      -20.36        5.37       10.98    18.72    11.35     7.04
-1969.319  -1966.375     1037.09      355.65      130.48      -14.58      -18.21       -4.36    18.77    10.99     6.66
-1966.375  -1963.431     1023.76      387.37      127.05      -27.91       13.52       -7.78    18.65    11.47     6.57
-1963.431  -1960.487     1030.28      370.35      137.98      -21.40       -3.50        3.15    18.71    11.22     6.85
-1960.487  -1957.543     1071.76      381.93      130.81       20.09        8.08       -4.03    19.08    11.39     6.67
-1957.543  -1954.599     1042.23      363.14      141.37       -9.44      -10.71        6.54    18.82    11.11     6.93
-1954.599  -1951.655     1079.24      365.51      127.05       27.57       -8.34       -7.78    19.15    11.14     6.57
-1951.655  -1948.711     1068.35      387.39      124.34       16.68       13.54      -10.50    19.05    11.47     6.50
-1948.711  -1945.767     1033.75      389.44      130.47      -17.93       15.59       -4.37    18.74    11.50     6.66
