#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
842,2014-01-07,10:10:51.201 (36651.201),M7.2,10:07,10:13,10:37,http://www.ioffe.ru/LEA/kwsun/2014/20140107_36651.html,https://www.ioffe.ru/LEA/Solar/2SOL20140107T36651.pdf
843,2014-01-07,18:07:44.794 (65264.794),X1.2,18:04,18:32,18:58,http://www.ioffe.ru/LEA/kwsun/2014/20140107_65264.html,https://www.ioffe.ru/LEA/Solar/2SOL20140107T65264.pdf
844,2014-01-11,23:59:53.353 (86393.353),C6.0,23:57,00:05,00:09,http://www.ioffe.ru/LEA/kwsun/2014/20140111_86393.html,https://www.ioffe.ru/LEA/Solar/2SOL20140111T86393.pdf
845,2014-01-28,05:27:11.135 (19631.135),C9.2,05:25,05:29,05:31,http://www.ioffe.ru/LEA/kwsun/2014/20140128_19631.html,https://www.ioffe.ru/LEA/Solar/2SOL20140128T19631.pdf
846,2014-01-28,07:27:34.477 (26854.477),M3.6,07:25,07:31,07:34,http://www.ioffe.ru/LEA/kwsun/2014/20140128_26854.html,https://www.ioffe.ru/LEA/Solar/2SOL20140128T26854.pdf
847,2014-01-28,19:36:50.977 (70610.977),M4.9,19:00,19:40,19:46,http://www.ioffe.ru/LEA/kwsun/2014/20140128_70610.html,https://www.ioffe.ru/LEA/Solar/2SOL20140128T70610.pdf
848,2014-01-29,04:13:29.995 (15209.995),C7.3,04:06,04:31,04:42,http://www.ioffe.ru/LEA/kwsun/2014/20140129_15209.html,https://www.ioffe.ru/LEA/Solar/2SOL20140129T15209.pdf
849,2014-02-02,09:27:50.620 (34070.620),M4.4,09:24,09:31,09:36,http://www.ioffe.ru/LEA/kwsun/2014/20140202_34070.html,https://www.ioffe.ru/LEA/Solar/2SOL20140202T34070.pdf
850,2014-02-03,22:32:18.832 (81138.832),C7.8,22:29,22:33,22:36,http://www.ioffe.ru/LEA/kwsun/2014/20140203_81138.html,https://www.ioffe.ru/LEA/Solar/2SOL20140203T81138.pdf
851,2014-02-04,03:58:20.116 (14300.116),M5.2,03:57,04:00,04:06,http://www.ioffe.ru/LEA/kwsun/2014/20140204_14300.html,https://www.ioffe.ru/LEA/Solar/2SOL20140204T14300.pdf
852,2014-02-04,15:30:15.976 (55815.976),M1.5,15:25,16:02,16:49,http://www.ioffe.ru/LEA/kwsun/2014/20140204_55815.html,https://www.ioffe.ru/LEA/Solar/2SOL20140204T55815.pdf
853,2014-02-05,14:42:21.404 (52941.404),C3.3,14:41,14:46,14:50,http://www.ioffe.ru/LEA/kwsun/2014/20140205_52941.html,https://www.ioffe.ru/LEA/Solar/2SOL20140205T52941.pdf
854,2014-02-06,11:54:18.946 (42858.946),C3.0,11:45,11:56,11:59,http://www.ioffe.ru/LEA/kwsun/2014/20140206_42858.html,https://www.ioffe.ru/LEA/Solar/2SOL20140206T42858.pdf
855,2014-02-07,10:27:56.074 (37676.074),M1.9,10:25,10:29,10:31,http://www.ioffe.ru/LEA/kwsun/2014/20140207_37676.html,https://www.ioffe.ru/LEA/Solar/2SOL20140207T37676.pdf
856,2014-02-11,03:27:22.944 (12442.944),M1.7,03:22,03:31,03:39,http://www.ioffe.ru/LEA/kwsun/2014/20140211_12442.html,https://www.ioffe.ru/LEA/Solar/2SOL20140211T12442.pdf
857,2014-02-14,16:36:12.172 (59772.172),M1.0,16:33,16:39,16:42,http://www.ioffe.ru/LEA/kwsun/2014/20140214_59772.html,https://www.ioffe.ru/LEA/Solar/2SOL20140214T59772.pdf
858,2014-02-16,09:23:49.594 (33829.594),M1.1,09:20,09:26,09:29,http://www.ioffe.ru/LEA/kwsun/2014/20140216_33829.html,https://www.ioffe.ru/LEA/Solar/2SOL20140216T33829.pdf
859,2014-02-25,00:42:44.143 (2564.143),X4.9,00:39,00:49,01:03,http://www.ioffe.ru/LEA/kwsun/2014/20140225_02564.html,https://www.ioffe.ru/LEA/Solar/2SOL20140225T02564.pdf
860,2014-03-03,15:57:21.063 (57441.063),M1.2,15:54,15:58,16:01,http://www.ioffe.ru/LEA/kwsun/2014/20140303_57441.html,https://www.ioffe.ru/LEA/Solar/2SOL20140303T57441.pdf
861,2014-03-12,22:31:49.228 (81109.228),M9.3,22:28,22:34,22:39,http://www.ioffe.ru/LEA/kwsun/2014/20140312_81109.html,https://www.ioffe.ru/LEA/Solar/2SOL20140312T81109.pdf
862,2014-03-28,23:49:02.910 (85742.910),M2.6,23:44,23:51,23:58,http://www.ioffe.ru/LEA/kwsun/2014/20140328_85742.html,https://www.ioffe.ru/LEA/Solar/2SOL20140328T85742.pdf
863,2014-03-29,17:45:19.106 (63919.106),X1.0,17:35,17:48,17:54,http://www.ioffe.ru/LEA/kwsun/2014/20140329_63919.html,https://www.ioffe.ru/LEA/Solar/2SOL20140329T63919.pdf
864,2014-04-25,00:20:10.166 (1210.166),X1.3,00:17,00:27,00:38,http://www.ioffe.ru/LEA/kwsun/2014/20140425_01210.html,https://www.ioffe.ru/LEA/Solar/2SOL20140425T01210.pdf
865,2014-05-08,10:01:36.097 (36096.097),M5.2,09:59,10:07,10:18,http://www.ioffe.ru/LEA/kwsun/2014/20140508_36096.html,https://www.ioffe.ru/LEA/Solar/2SOL20140508T36096.pdf
866,2014-06-10,08:20:35.943 (30035.943),C3.9,08:17,08:25,08:32,http://www.ioffe.ru/LEA/kwsun/2014/20140610_30035.html,https://www.ioffe.ru/LEA/Solar/2SOL20140610T30035.pdf
867,2014-06-10,11:39:11.280 (41951.280),X2.2,11:36,11:42,11:44,http://www.ioffe.ru/LEA/kwsun/2014/20140610_41951.html,https://www.ioffe.ru/LEA/Solar/2SOL20140610T41951.pdf
868,2014-06-11,08:03:26.838 (29006.838),M3.0,08:00,08:09,08:15,http://www.ioffe.ru/LEA/kwsun/2014/20140611_29006.html,https://www.ioffe.ru/LEA/Solar/2SOL20140611T29006.pdf
869,2014-06-11,20:56:22.548 (75382.548),M3.9,20:53,21:03,21:10,http://www.ioffe.ru/LEA/kwsun/2014/20140611_75382.html,https://www.ioffe.ru/LEA/Solar/2SOL20140611T75382.pdf
870,2014-06-12,04:19:13.010 (15553.010),M2.0,04:14,04:21,04:26,http://www.ioffe.ru/LEA/kwsun/2014/20140612_15553.html,https://www.ioffe.ru/LEA/Solar/2SOL20140612T15553.pdf
871,2014-06-12,09:35:37.886 (34537.886),M1.8,09:23,09:37,09:42,http://www.ioffe.ru/LEA/kwsun/2014/20140612_34537.html,https://www.ioffe.ru/LEA/Solar/2SOL20140612T34537.pdf
872,2014-07-07,08:00:50.814 (28850.814),C4.3,07:58,08:02,08:04,http://www.ioffe.ru/LEA/kwsun/2014/20140707_28850.html,https://www.ioffe.ru/LEA/Solar/2SOL20140707T28850.pdf
873,2014-08-01,14:46:55.240 (53215.240),M2.0,14:43,14:48,14:57,http://www.ioffe.ru/LEA/kwsun/2014/20140801_53215.html,https://www.ioffe.ru/LEA/Solar/2SOL20140801T53215.pdf
874,2014-08-24,12:10:00.607 (43800.607),M5.9,12:00,12:17,12:25,http://www.ioffe.ru/LEA/kwsun/2014/20140824_43800.html,https://www.ioffe.ru/LEA/Solar/2SOL20140824T43800.pdf
875,2014-09-10,17:26:46.013 (62806.013),X1.6,17:21,17:45,18:20,http://www.ioffe.ru/LEA/kwsun/2014/20140910_62806.html,https://www.ioffe.ru/LEA/Solar/2SOL20140910T62806.pdf
876,2014-09-11,15:23:27.962 (55407.962),M2.1,15:20,15:26,15:31,http://www.ioffe.ru/LEA/kwsun/2014/20140911_55407.html,https://www.ioffe.ru/LEA/Solar/2SOL20140911T55407.pdf
