36119.971 - KW trigger time, seconds UT.
36125.200 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
19.222 keV	81.171 keV - energy interval of channel G1.
81.171 keV	334.601 keV - energy interval of channel G2.
334.601 keV	1324.553 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -398.242   -395.298     1101.58      373.20      175.40       13.48        2.88        6.68    19.34    11.26     7.72
 -395.298   -392.354     1035.01      375.96      172.68      -53.08        5.64        3.96    18.75    11.30     7.66
 -392.354   -389.410     1063.75      377.28      169.92      -24.34        6.97        1.20    19.01    11.32     7.60
 -389.410   -386.466     1127.30      360.56      161.75       39.21       -9.75       -6.97    19.57    11.07     7.41
 -386.466   -383.522     1100.49      361.57      183.59       12.40       -8.74       14.87    19.33    11.08     7.90
 -383.522   -380.578     1095.44      388.26      166.87        7.35       17.94       -1.85    19.29    11.48     7.53
 -380.578   -377.634     1095.01      374.91      159.02        6.92        4.59       -9.70    19.29    11.29     7.35
 -377.634   -374.690     1069.00      370.15      172.34      -19.09       -0.16        3.62    19.05    11.21     7.65
 -374.690   -371.746     1075.80      372.17      165.84      -12.29        1.85       -2.88    19.12    11.24     7.50
 -371.746   -368.802     1060.53      380.45      177.83      -27.56       10.13        9.11    18.98    11.37     7.77
 -368.802   -365.858     1112.84      360.55      171.64       24.75       -9.76        2.92    19.44    11.07     7.64
 -365.858   -362.914     1043.24      358.52      178.49      -44.85      -11.80        9.77    18.82    11.04     7.79
 -362.914   -359.970     1080.94      376.94      148.77       -7.16        6.62      -19.95    19.16    11.31     7.11
 -359.970   -357.026     1079.01      384.85      169.27       -9.08       14.54        0.55    19.14    11.43     7.58
 -357.026   -354.082     1072.97      357.46      164.47      -15.12      -12.85       -4.25    19.09    11.02     7.47
 -354.082   -351.138     1090.22      380.70      163.78        2.13       10.39       -4.94    19.24    11.37     7.46
 -351.138   -348.194     1099.93      395.43      166.53       11.83       25.12       -2.19    19.33    11.59     7.52
 -348.194   -345.250     1079.80      333.54      158.33       -8.29      -36.78      -10.39    19.15    10.64     7.33
 -345.250   -342.306     1087.81      373.88      170.96       -0.28        3.56        2.24    19.22    11.27     7.62
 -342.306   -339.362     1098.38      362.93      159.35       10.29       -7.39       -9.37    19.32    11.10     7.36
 -339.362   -336.418     1076.87      364.00      179.51      -11.22       -6.32       10.79    19.13    11.12     7.81
 -336.418   -333.474     1088.54      379.37      174.72        0.45        9.05        6.00    19.23    11.35     7.70
 -333.474   -330.530     1098.85      372.20      173.70       10.76        1.89        4.98    19.32    11.24     7.68
 -330.530   -327.586     1092.55      366.33      175.04        4.46       -3.99        6.32    19.26    11.15     7.71
 -327.586   -324.642     1100.90      389.94      156.62       12.81       19.63      -12.10    19.34    11.51     7.29
 -324.642   -321.698     1076.50      361.61      173.37      -11.59       -8.71        4.65    19.12    11.08     7.67
 -321.698   -318.754     1127.87      349.92      167.19       39.78      -20.40       -1.53    19.57    10.90     7.54
 -318.754   -315.810     1123.20      352.02      164.16       35.11      -18.30       -4.56    19.53    10.94     7.47
 -315.810   -312.866     1084.73      357.83      167.56       -3.37      -12.49       -1.16    19.20    11.03     7.54
 -312.866   -309.922     1063.47      368.77      162.10      -24.62       -1.54       -6.62    19.01    11.19     7.42
 -309.922   -306.978     1078.21      360.56      175.74       -9.88       -9.76        7.02    19.14    11.07     7.73
 -306.978   -304.034     1089.13      385.46      162.06        1.04       15.15       -6.66    19.23    11.44     7.42
 -304.034   -301.090     1078.25      377.99      159.36       -9.84        7.68       -9.36    19.14    11.33     7.36
 -301.090   -298.146     1092.42      366.78      166.91        4.33       -3.53       -1.81    19.26    11.16     7.53
 -298.146   -295.202     1049.40      370.81      170.97      -38.69        0.50        2.25    18.88    11.22     7.62
 -295.202   -292.258     1068.89      370.45      173.00      -19.20        0.13        4.28    19.05    11.22     7.67
 -292.258   -289.314     1071.64      361.91      158.33      -16.45       -8.41      -10.39    19.08    11.09     7.33
 -289.314   -286.370     1133.31      407.76      177.80       45.21       37.45        9.08    19.62    11.77     7.77
 -286.370   -283.426     1098.38      370.79      153.55       10.30        0.47      -15.17    19.32    11.22     7.22
 -283.426   -280.482     1104.35      364.69      182.59       16.26       -5.63       13.87    19.37    11.13     7.88
 -280.482   -277.538     1086.50      389.61      168.23       -1.59       19.29       -0.49    19.21    11.50     7.56
 -277.538   -274.594     1114.52      347.56      172.33       26.43      -22.76        3.61    19.46    10.87     7.65
 -274.594   -271.650     1090.40      393.07      167.57        2.31       22.75       -1.15    19.25    11.55     7.54
 -271.650   -268.706     1076.31      393.77      182.25      -11.78       23.45       13.54    19.12    11.56     7.87
 -268.706   -265.762     1070.96      368.40      175.74      -17.13       -1.91        7.02    19.07    11.19     7.73
 -265.762   -262.818     1088.40      346.50      166.17        0.31      -23.81       -2.54    19.23    10.85     7.51
 -262.818   -259.874     1089.57      359.89      173.37        1.48      -10.42        4.65    19.24    11.06     7.67
 -259.874   -256.930     1111.80      363.97      165.16       23.71       -6.35       -3.56    19.43    11.12     7.49
 -256.930   -253.986     1087.10      370.10      173.68       -0.99       -0.22        4.96    19.22    11.21     7.68
 -253.986   -251.042     1090.57      362.95      170.63        2.48       -7.37        1.91    19.25    11.10     7.61
 -251.042   -248.098     1082.67      374.58      169.60       -5.42        4.26        0.88    19.18    11.28     7.59
 -248.098   -245.154     1110.24      384.52      175.42       22.15       14.21        6.70    19.42    11.43     7.72
 -245.154   -242.210     1110.94      393.41      174.74       22.85       23.09        6.02    19.43    11.56     7.70
 -242.210   -239.266     1073.04      352.36      180.19      -15.05      -17.95       11.47    19.09    10.94     7.82
 -239.266   -236.322     1110.90      369.14      170.31       22.81       -1.18        1.59    19.43    11.20     7.61
 -236.322   -233.378     1064.50      378.33      158.33      -23.59        8.01      -10.39    19.02    11.34     7.33
 -233.378   -230.434     1112.49      361.25      169.94       24.40       -9.07        1.22    19.44    11.08     7.60
 -230.434   -227.490     1089.65      386.22      170.29        1.56       15.90        1.57    19.24    11.45     7.61
 -227.490   -224.546     1073.67      364.63      160.37      -14.42       -5.69       -8.35    19.10    11.13     7.38
 -224.546   -221.602     1058.41      371.21      164.51      -29.68        0.90       -4.21    18.96    11.23     7.47
 -221.602   -218.658     1078.26      379.36      169.94       -9.83        9.04        1.23    19.14    11.35     7.60
 -218.658   -215.714     1102.92      353.39      176.78       14.83      -16.93        8.06    19.36    10.96     7.75
 -215.714   -212.770     1107.31      373.85      163.44       19.22        3.53       -5.28    19.39    11.27     7.45
 -212.770   -209.826     1096.10      381.43      170.97        8.00       11.11        2.25    19.30    11.38     7.62
 -209.826   -206.882     1077.79      361.23      165.50      -10.30       -9.09       -3.22    19.13    11.08     7.50
 -206.882   -203.938     1082.32      356.12      173.71       -5.77      -14.19        4.99    19.17    11.00     7.68
 -203.938   -200.994     1122.62      388.96      164.50       34.53       18.64       -4.22    19.53    11.49     7.47
 -200.994   -198.050     1046.37      377.34      180.53      -41.72        7.02       11.81    18.85    11.32     7.83
 -198.050   -195.106     1079.95      372.54      169.26       -8.14        2.22        0.54    19.15    11.25     7.58
 -195.106   -192.162     1091.29      371.16      188.38        3.20        0.84       19.66    19.25    11.23     8.00
 -192.162   -189.218     1108.89      369.16      177.15       20.80       -1.15        8.43    19.41    11.20     7.76
 -189.218   -186.274     1117.70      371.52      170.97       29.61        1.20        2.25    19.48    11.23     7.62
 -186.274   -183.330     1101.71      393.10      157.68       13.62       22.78      -11.04    19.34    11.55     7.32
 -183.330   -180.386     1112.99      389.30      167.23       24.90       18.99       -1.50    19.44    11.50     7.54
 -180.386   -177.442     1044.28      384.82      161.41      -43.81       14.51       -7.31    18.83    11.43     7.40
 -177.442   -174.498     1074.19      381.45      170.64      -13.90       11.13        1.92    19.10    11.38     7.61
 -174.498   -171.554     1132.14      380.41      174.04       44.05       10.09        5.33    19.61    11.37     7.69
 -171.554   -168.610     1085.49      379.04      168.59       -2.60        8.73       -0.13    19.20    11.35     7.57
 -168.610   -165.666     1085.85      378.37      161.09       -2.25        8.05       -7.63    19.20    11.34     7.40
 -165.666   -162.722     1092.80      394.11      166.22        4.70       23.80       -2.50    19.27    11.57     7.51
 -162.722   -159.778     1113.86      362.94      162.09       25.77       -7.38       -6.63    19.45    11.10     7.42
 -159.778   -156.834     1055.15      372.49      165.49      -32.94        2.17       -3.23    18.93    11.25     7.50
 -156.834   -153.890     1107.43      370.49      173.36       19.34        0.17        4.64    19.39    11.22     7.67
 -153.890   -150.946     1084.42      379.01      166.19       -3.67        8.70       -2.53    19.19    11.35     7.51
 -150.946   -148.002     1107.05      383.80      173.69       18.96       13.49        4.97    19.39    11.42     7.68
 -148.002   -145.058     1058.31      377.98      165.50      -29.78        7.67       -3.22    18.96    11.33     7.50
 -145.058   -142.114     1058.01      390.63      165.84      -30.08       20.31       -2.88    18.96    11.52     7.50
 -142.114   -139.170     1064.62      377.36      177.48      -23.48        7.04        8.76    19.02    11.32     7.76
 -139.170   -136.226     1062.14      376.29      169.61      -25.95        5.97        0.89    18.99    11.31     7.59
 -136.226   -133.282     1103.80      378.42      190.48       15.71        8.11       21.76    19.36    11.34     8.04
 -133.282   -130.338     1117.97      366.71      154.58       29.88       -3.61      -14.14    19.49    11.16     7.25
 -130.338   -127.394     1082.76      359.58      172.37       -5.34      -10.74        3.65    19.18    11.05     7.65
 -127.394   -124.450     1116.25      366.69      172.32       28.16       -3.62        3.60    19.47    11.16     7.65
 -124.450   -121.506     1088.15      359.87      165.85        0.05      -10.45       -2.87    19.23    11.06     7.51
 -121.506   -118.562     1070.28      364.30      166.52      -17.81       -6.01       -2.20    19.07    11.12     7.52
 -118.562   -115.618     1084.14      398.50      169.60       -3.95       28.19        0.88    19.19    11.63     7.59
 -115.618   -112.674     1121.84      367.40      180.53       33.75       -2.91       11.81    19.52    11.17     7.83
 -112.674   -109.730     1072.08      379.02      175.06      -16.02        8.70        6.34    19.08    11.35     7.71
 -109.730   -106.786     1069.04      377.35      178.49      -19.05        7.03        9.77    19.06    11.32     7.79
 -106.786   -103.842     1099.09      376.25      165.15       11.00        5.93       -3.57    19.32    11.30     7.49
 -103.842   -100.898     1115.26      358.50      172.67       27.17      -11.81        3.95    19.46    11.04     7.66
 -100.898    -97.954     1040.68      358.11      169.91      -47.41      -12.20        1.19    18.80    11.03     7.60
  -97.954    -95.010     1073.48      378.00      171.31      -14.61        7.69        2.59    19.09    11.33     7.63
  -95.010    -92.066     1102.25      385.15      162.43       14.16       14.84       -6.29    19.35    11.44     7.43
  -92.066    -89.122     1061.46      392.36      174.72      -26.63       22.05        6.00    18.99    11.54     7.70
  -89.122    -86.178     1064.16      360.58      176.44      -23.93       -9.73        7.72    19.01    11.07     7.74
  -86.178    -83.234     1110.80      385.12      170.94       22.71       14.80        2.22    19.42    11.44     7.62
  -83.234    -80.290     1127.65      361.60      170.97       39.56       -8.72        2.25    19.57    11.08     7.62
  -80.290    -77.346     1106.00      357.15      177.47       17.91      -13.16        8.75    19.38    11.01     7.76
