#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
190,2000-02-24,01:06:46.513 (4006.513),M1.1,01:03,01:11,01:17,http://www.ioffe.ru/LEA/kwsun/2000/20000224_04006.html,https://www.ioffe.ru/LEA/Solar/2SOL20000224T04006.pdf
191,2000-02-24,14:37:09.528 (52629.528),C3.7,14:35,14:38,14:41,http://www.ioffe.ru/LEA/kwsun/2000/20000224_52629.html,https://www.ioffe.ru/LEA/Solar/2SOL20000224T52629.pdf
192,2000-03-01,11:47:48.980 (42468.980),C1.3,11:45,11:49,11:51,http://www.ioffe.ru/LEA/kwsun/2000/20000301_42468.html,https://www.ioffe.ru/LEA/Solar/2SOL20000301T42468.pdf
193,2000-03-02,08:23:56.631 (30236.631),X1.1,08:20,08:28,08:31,http://www.ioffe.ru/LEA/kwsun/2000/20000302_30236.html,https://www.ioffe.ru/LEA/Solar/2SOL20000302T30236.pdf
194,2000-03-02,13:37:43.809 (49063.809),M6.5,13:35,13:43,13:48,http://www.ioffe.ru/LEA/kwsun/2000/20000302_49063.html,https://www.ioffe.ru/LEA/Solar/2SOL20000302T49063.pdf
195,2000-03-02,16:09:22.103 (58162.103),C2.6,16:08,16:14,16:18,http://www.ioffe.ru/LEA/kwsun/2000/20000302_58162.html,https://www.ioffe.ru/LEA/Solar/2SOL20000302T58162.pdf
196,2000-03-03,02:11:26.527 (7886.527),M3.8,02:08,02:14,02:22,http://www.ioffe.ru/LEA/kwsun/2000/20000303_07886.html,https://www.ioffe.ru/LEA/Solar/2SOL20000303T07886.pdf
197,2000-03-03,10:45:14.481 (38714.481),M4.0,10:40,10:46,10:48,http://www.ioffe.ru/LEA/kwsun/2000/20000303_38714.html,https://www.ioffe.ru/LEA/Solar/2SOL20000303T38714.pdf
198,2000-03-05,15:25:52.662 (55552.662),C3.0,15:23,15:26,15:28,http://www.ioffe.ru/LEA/kwsun/2000/20000305_55552.html,https://www.ioffe.ru/LEA/Solar/2SOL20000305T55552.pdf
199,2000-03-07,15:11:25.866 (54685.866),C5.1,15:09,15:13,15:17,http://www.ioffe.ru/LEA/kwsun/2000/20000307_54685.html,https://www.ioffe.ru/LEA/Solar/2SOL20000307T54685.pdf
200,2000-03-07,23:39:23.403 (85163.403),C4.8,23:36,23:40,23:47,http://www.ioffe.ru/LEA/kwsun/2000/20000307_85163.html,https://www.ioffe.ru/LEA/Solar/2SOL20000307T85163.pdf
201,2000-03-12,09:03:24.557 (32604.557),C5.8,09:00,09:09,09:27,http://www.ioffe.ru/LEA/kwsun/2000/20000312_32604.html,https://www.ioffe.ru/LEA/Solar/2SOL20000312T32604.pdf
202,2000-03-12,23:33:27.922 (84807.922),M3.6,23:30,23:38,23:43,http://www.ioffe.ru/LEA/kwsun/2000/20000312_84807.html,https://www.ioffe.ru/LEA/Solar/2SOL20000312T84807.pdf
203,2000-03-13,05:03:09.791 (18189.791),C6.8,04:59,05:07,05:14,http://www.ioffe.ru/LEA/kwsun/2000/20000313_18189.html,https://www.ioffe.ru/LEA/Solar/2SOL20000313T18189.pdf
204,2000-03-15,05:40:51.425 (20451.425),C4.0,05:38,05:43,05:47,http://www.ioffe.ru/LEA/kwsun/2000/20000315_20451.html,https://www.ioffe.ru/LEA/Solar/2SOL20000315T20451.pdf
205,2000-03-15,18:31:54.650 (66714.650),C3.2,18:25,18:32,18:34,http://www.ioffe.ru/LEA/kwsun/2000/20000315_66714.html,https://www.ioffe.ru/LEA/Solar/2SOL20000315T66714.pdf
206,2000-03-17,04:55:23.445 (17723.445),C5.8,04:53,04:58,05:06,http://www.ioffe.ru/LEA/kwsun/2000/20000317_17723.html,https://www.ioffe.ru/LEA/Solar/2SOL20000317T17723.pdf
207,2000-03-18,23:53:36.288 (86016.288),M3.9,23:53,23:57,00:19,http://www.ioffe.ru/LEA/kwsun/2000/20000318_86016.html,https://www.ioffe.ru/LEA/Solar/2SOL20000318T86016.pdf
208,2000-03-19,17:52:27.868 (64347.868),M1.6,17:01,17:56,18:07,http://www.ioffe.ru/LEA/kwsun/2000/20000319_64347.html,https://www.ioffe.ru/LEA/Solar/2SOL20000319T64347.pdf
209,2000-03-20,10:03:33.563 (36213.563),C4.0,10:02,10:06,10:15,http://www.ioffe.ru/LEA/kwsun/2000/20000320_36213.html,https://www.ioffe.ru/LEA/Solar/2SOL20000320T36213.pdf
210,2000-03-20,16:41:55.872 (60115.872),M2.4,16:37,16:44,16:50,http://www.ioffe.ru/LEA/kwsun/2000/20000320_60115.html,https://www.ioffe.ru/LEA/Solar/2SOL20000320T60115.pdf
211,2000-03-22,18:42:11.524 (67331.524),X1.1,18:34,18:48,18:56,http://www.ioffe.ru/LEA/kwsun/2000/20000322_67331.html,https://www.ioffe.ru/LEA/Solar/2SOL20000322T67331.pdf
212,2000-03-23,00:28:18.467 (1698.467),M1.3,00:27,00:30,00:33,http://www.ioffe.ru/LEA/kwsun/2000/20000323_01698.html,https://www.ioffe.ru/LEA/Solar/2SOL20000323T01698.pdf
213,2000-03-24,07:44:42.763 (27882.763),X1.8,07:41,07:52,07:59,http://www.ioffe.ru/LEA/kwsun/2000/20000324_27882.html,https://www.ioffe.ru/LEA/Solar/2SOL20000324T27882.pdf
214,2000-03-24,11:27:59.472 (41279.472),M2.8,11:25,11:29,11:33,http://www.ioffe.ru/LEA/kwsun/2000/20000324_41279.html,https://www.ioffe.ru/LEA/Solar/2SOL20000324T41279.pdf
215,2000-03-24,15:19:21.785 (55161.785),M2.6,15:13,15:22,15:25,http://www.ioffe.ru/LEA/kwsun/2000/20000324_55161.html,https://www.ioffe.ru/LEA/Solar/2SOL20000324T55161.pdf
216,2000-03-27,13:58:59.323 (50339.323),C8.4,13:56,14:00,14:04,http://www.ioffe.ru/LEA/kwsun/2000/20000327_50339.html,https://www.ioffe.ru/LEA/Solar/2SOL20000327T50339.pdf
217,2000-03-31,10:15:09.845 (36909.845),M4.1,10:13,10:19,10:24,http://www.ioffe.ru/LEA/kwsun/2000/20000331_36909.html,https://www.ioffe.ru/LEA/Solar/2SOL20000331T36909.pdf
218,2000-03-31,13:15:36.104 (47736.104),M1.8,13:12,13:18,13:23,http://www.ioffe.ru/LEA/kwsun/2000/20000331_47736.html,https://www.ioffe.ru/LEA/Solar/2SOL20000331T47736.pdf
219,2000-04-01,03:48:42.044 (13722.044),C8.2,03:44,03:49,03:54,http://www.ioffe.ru/LEA/kwsun/2000/20000401_13722.html,https://www.ioffe.ru/LEA/Solar/2SOL20000401T13722.pdf
220,2000-04-04,15:19:18.355 (55158.355),C9.7,15:12,15:41,16:05,http://www.ioffe.ru/LEA/kwsun/2000/20000404_55158.html,https://www.ioffe.ru/LEA/Solar/2SOL20000404T55158.pdf
221,2000-04-06,02:22:28.433 (8548.433),M1.8,02:18,02:29,02:38,http://www.ioffe.ru/LEA/kwsun/2000/20000406_08548.html,https://www.ioffe.ru/LEA/Solar/2SOL20000406T08548.pdf
222,2000-04-15,10:15:57.260 (36957.260),M4.3,10:09,10:18,10:22,http://www.ioffe.ru/LEA/kwsun/2000/20000415_36957.html,https://www.ioffe.ru/LEA/Solar/2SOL20000415T36957.pdf
223,2000-05-01,10:21:01.167 (37261.167),M1.1,10:16,10:27,10:34,http://www.ioffe.ru/LEA/kwsun/2000/20000501_37261.html,https://www.ioffe.ru/LEA/Solar/2SOL20000501T37261.pdf
224,2000-05-02,14:45:41.440 (53141.440),M2.8,14:42,14:51,14:56,http://www.ioffe.ru/LEA/kwsun/2000/20000502_53141.html,https://www.ioffe.ru/LEA/Solar/2SOL20000502T53141.pdf
225,2000-05-04,04:37:28.197 (16648.197),M2.8,04:32,04:51,05:02,http://www.ioffe.ru/LEA/kwsun/2000/20000504_16648.html,https://www.ioffe.ru/LEA/Solar/2SOL20000504T16648.pdf
226,2000-05-04,11:01:40.998 (39700.998),M6.8,10:57,11:08,11:14,http://www.ioffe.ru/LEA/kwsun/2000/20000504_39700.html,https://www.ioffe.ru/LEA/Solar/2SOL20000504T39700.pdf
227,2000-05-14,09:16:58.422 (33418.422),C7.5,09:14,09:18,10:00,http://www.ioffe.ru/LEA/kwsun/2000/20000514_33418.html,https://www.ioffe.ru/LEA/Solar/2SOL20000514T33418.pdf
228,2000-05-15,08:42:44.342 (31364.342),M4.4,08:16,09:02,09:28,http://www.ioffe.ru/LEA/kwsun/2000/20000515_31364.html,https://www.ioffe.ru/LEA/Solar/2SOL20000515T31364.pdf
229,2000-05-15,10:48:34.516 (38914.516),M1.2,10:46,10:50,10:56,http://www.ioffe.ru/LEA/kwsun/2000/20000515_38914.html,https://www.ioffe.ru/LEA/Solar/2SOL20000515T38914.pdf
230,2000-05-16,15:48:49.093 (56929.093),M3.2,15:46,15:51,15:57,http://www.ioffe.ru/LEA/kwsun/2000/20000516_56929.html,https://www.ioffe.ru/LEA/Solar/2SOL20000516T56929.pdf
231,2000-05-18,15:55:42.559 (57342.559),M2.7,15:52,15:57,15:59,http://www.ioffe.ru/LEA/kwsun/2000/20000518_57342.html,https://www.ioffe.ru/LEA/Solar/2SOL20000518T57342.pdf
232,2000-05-20,20:20:05.469 (73205.469),C2.1,20:17,20:22,20:27,http://www.ioffe.ru/LEA/kwsun/2000/20000520_73205.html,https://www.ioffe.ru/LEA/Solar/2SOL20000520T73205.pdf
233,2000-05-21,10:21:13.155 (37273.155),C8.2,10:19,10:23,10:26,http://www.ioffe.ru/LEA/kwsun/2000/20000521_37273.html,https://www.ioffe.ru/LEA/Solar/2SOL20000521T37273.pdf
234,2000-06-01,06:11:43.677 (22303.677),M2.5,06:07,06:17,06:27,http://www.ioffe.ru/LEA/kwsun/2000/20000601_22303.html,https://www.ioffe.ru/LEA/Solar/2SOL20000601T22303.pdf
235,2000-06-02,19:22:06.847 (69726.847),M7.6,18:48,19:38,19:50,http://www.ioffe.ru/LEA/kwsun/2000/20000602_69726.html,https://www.ioffe.ru/LEA/Solar/2SOL20000602T69726.pdf
236,2000-06-03,19:18:22.400 (69502.400),M6.1,19:13,19:24,19:32,http://www.ioffe.ru/LEA/kwsun/2000/20000603_69502.html,https://www.ioffe.ru/LEA/Solar/2SOL20000603T69502.pdf
237,2000-06-04,22:06:34.548 (79594.548),M3.2,22:02,22:10,22:16,http://www.ioffe.ru/LEA/kwsun/2000/20000604_79594.html,https://www.ioffe.ru/LEA/Solar/2SOL20000604T79594.pdf
238,2000-06-06,13:30:49.589 (48649.589),X1.1,13:30,13:39,13:46,http://www.ioffe.ru/LEA/kwsun/2000/20000606_48649.html,https://www.ioffe.ru/LEA/Solar/2SOL20000606T48649.pdf
239,2000-06-06,15:01:32.086 (54092.086),X2.3,14:58,15:25,15:40,http://www.ioffe.ru/LEA/kwsun/2000/20000606_54092.html,https://www.ioffe.ru/LEA/Solar/2SOL20000606T54092.pdf
240,2000-06-07,04:40:39.916 (16839.916),M2.2,04:37,04:44,04:52,http://www.ioffe.ru/LEA/kwsun/2000/20000607_16839.html,https://www.ioffe.ru/LEA/Solar/2SOL20000607T16839.pdf
241,2000-06-07,15:43:09.395 (56589.395),X1.2,15:34,15:53,16:06,http://www.ioffe.ru/LEA/kwsun/2000/20000607_56589.html,https://www.ioffe.ru/LEA/Solar/2SOL20000607T56589.pdf
242,2000-06-08,09:40:51.061 (34851.061),C2.5,09:39,09:42,09:46,http://www.ioffe.ru/LEA/kwsun/2000/20000608_34851.html,https://www.ioffe.ru/LEA/Solar/2SOL20000608T34851.pdf
243,2000-06-12,11:15:32.476 (40532.476),C2.0,11:12,11:18,11:20,http://www.ioffe.ru/LEA/kwsun/2000/20000612_40532.html,https://www.ioffe.ru/LEA/Solar/2SOL20000612T40532.pdf
244,2000-06-15,15:12:54.369 (54774.369),C6.6,15:10,15:13,15:15,http://www.ioffe.ru/LEA/kwsun/2000/20000615_54774.html,https://www.ioffe.ru/LEA/Solar/2SOL20000615T54774.pdf
245,2000-06-17,02:31:05.676 (9065.676),M3.5,02:25,02:37,02:44,http://www.ioffe.ru/LEA/kwsun/2000/20000617_09065.html,https://www.ioffe.ru/LEA/Solar/2SOL20000617T09065.pdf
246,2000-06-18,01:55:56.545 (6956.545),X1.0,01:52,01:59,02:03,http://www.ioffe.ru/LEA/kwsun/2000/20000618_06956.html,https://www.ioffe.ru/LEA/Solar/2SOL20000618T06956.pdf
247,2000-06-23,04:03:26.440 (14606.440),M2.6,04:00,04:07,04:12,http://www.ioffe.ru/LEA/kwsun/2000/20000623_14606.html,https://www.ioffe.ru/LEA/Solar/2SOL20000623T14606.pdf
248,2000-06-23,14:23:26.930 (51806.930),M3.0,14:18,14:31,14:46,http://www.ioffe.ru/LEA/kwsun/2000/20000623_51806.html,https://www.ioffe.ru/LEA/Solar/2SOL20000623T51806.pdf
249,2000-07-09,07:21:54.655 (26514.655),M5.7,07:15,07:23,07:26,http://www.ioffe.ru/LEA/kwsun/2000/20000709_26514.html,https://www.ioffe.ru/LEA/Solar/2SOL20000709T26514.pdf
250,2000-07-10,20:00:57.536 (72057.536),M1.9,19:55,20:05,20:13,http://www.ioffe.ru/LEA/kwsun/2000/20000710_72057.html,https://www.ioffe.ru/LEA/Solar/2SOL20000710T72057.pdf
251,2000-07-11,11:38:27.155 (41907.155),M4.2,11:32,11:41,11:52,http://www.ioffe.ru/LEA/kwsun/2000/20000711_41907.html,https://www.ioffe.ru/LEA/Solar/2SOL20000711T41907.pdf
252,2000-07-12,10:30:38.899 (37838.899),X1.9,10:18,10:37,10:46,http://www.ioffe.ru/LEA/kwsun/2000/20000712_37838.html,https://www.ioffe.ru/LEA/Solar/2SOL20000712T37838.pdf
253,2000-07-12,18:44:09.965 (67449.965),M5.7,18:41,18:49,19:07,http://www.ioffe.ru/LEA/kwsun/2000/20000712_67449.html,https://www.ioffe.ru/LEA/Solar/2SOL20000712T67449.pdf
254,2000-07-12,21:39:17.028 (77957.028),M1.9,21:37,21:40,21:43,http://www.ioffe.ru/LEA/kwsun/2000/20000712_77957.html,https://www.ioffe.ru/LEA/Solar/2SOL20000712T77957.pdf
255,2000-07-13,06:11:13.083 (22273.083),C7.1,06:09,06:20,06:23,http://www.ioffe.ru/LEA/kwsun/2000/20000713_22273.html,https://www.ioffe.ru/LEA/Solar/2SOL20000713T22273.pdf
256,2000-07-13,16:17:43.205 (58663.205),M1.1,16:15,16:23,16:27,http://www.ioffe.ru/LEA/kwsun/2000/20000713_58663.html,https://www.ioffe.ru/LEA/Solar/2SOL20000713T58663.pdf
257,2000-07-13,22:03:39.029 (79419.029),M1.5,22:01,22:06,22:10,http://www.ioffe.ru/LEA/kwsun/2000/20000713_79419.html,https://www.ioffe.ru/LEA/Solar/2SOL20000713T79419.pdf
258,2000-07-14,10:12:36.893 (36756.893),X5.7,10:03,10:24,10:43,http://www.ioffe.ru/LEA/kwsun/2000/20000714_36756.html,https://www.ioffe.ru/LEA/Solar/2SOL20000714T36756.pdf
259,2000-07-17,20:24:42.232 (73482.232),M2.4,20:14,20:27,20:32,http://www.ioffe.ru/LEA/kwsun/2000/20000717_73482.html,https://www.ioffe.ru/LEA/Solar/2SOL20000717T73482.pdf
260,2000-07-20,20:15:12.507 (72912.507),C6.1,20:09,20:15,20:17,http://www.ioffe.ru/LEA/kwsun/2000/20000720_72912.html,https://www.ioffe.ru/LEA/Solar/2SOL20000720T72912.pdf
261,2000-07-21,05:22:38.393 (19358.393),M1.7,05:17,05:24,05:29,http://www.ioffe.ru/LEA/kwsun/2000/20000721_19358.html,https://www.ioffe.ru/LEA/Solar/2SOL20000721T19358.pdf
262,2000-07-21,14:35:16.603 (52516.603),M5.5,14:30,14:37,14:43,http://www.ioffe.ru/LEA/kwsun/2000/20000721_52516.html,https://www.ioffe.ru/LEA/Solar/2SOL20000721T52516.pdf
263,2000-07-25,02:47:06.034 (10026.034),M8.0,02:43,02:49,02:54,http://www.ioffe.ru/LEA/kwsun/2000/20000725_10026.html,https://www.ioffe.ru/LEA/Solar/2SOL20000725T10026.pdf
264,2000-07-25,18:44:33.865 (67473.865),M1.2,18:41,18:46,18:57,http://www.ioffe.ru/LEA/kwsun/2000/20000725_67473.html,https://www.ioffe.ru/LEA/Solar/2SOL20000725T67473.pdf
265,2000-07-27,04:07:55.885 (14875.885),M2.4,04:06,04:10,04:13,http://www.ioffe.ru/LEA/kwsun/2000/20000727_14875.html,https://www.ioffe.ru/LEA/Solar/2SOL20000727T14875.pdf
266,2000-08-25,14:30:50.221 (52250.221),M1.4,14:21,14:35,14:46,http://www.ioffe.ru/LEA/kwsun/2000/20000825_52250.html,https://www.ioffe.ru/LEA/Solar/2SOL20000825T52250.pdf
267,2000-09-15,14:35:02.437 (52502.437),M2.0,14:29,14:37,14:44,http://www.ioffe.ru/LEA/kwsun/2000/20000915_52502.html,https://www.ioffe.ru/LEA/Solar/2SOL20000915T52502.pdf
268,2000-09-16,04:11:59.641 (15119.641),M5.9,04:06,04:26,04:48,http://www.ioffe.ru/LEA/kwsun/2000/20000916_15119.html,https://www.ioffe.ru/LEA/Solar/2SOL20000916T15119.pdf
269,2000-09-16,14:26:53.467 (52013.467),M3.3,14:16,14:28,14:32,http://www.ioffe.ru/LEA/kwsun/2000/20000916_52013.html,https://www.ioffe.ru/LEA/Solar/2SOL20000916T52013.pdf
270,2000-09-22,09:50:27.277 (35427.277),C4.4,09:30,10:03,10:17,http://www.ioffe.ru/LEA/kwsun/2000/20000922_35427.html,https://www.ioffe.ru/LEA/Solar/2SOL20000922T35427.pdf
271,2000-09-25,14:57:05.000 (53825.000),C1.8,14:54,14:57,14:59,http://www.ioffe.ru/LEA/kwsun/2000/20000925_53825.html,https://www.ioffe.ru/LEA/Solar/2SOL20000925T53825.pdf
272,2000-09-30,23:16:53.979 (83813.979),X1.2,23:13,23:21,23:28,http://www.ioffe.ru/LEA/kwsun/2000/20000930_83813.html,https://www.ioffe.ru/LEA/Solar/2SOL20000930T83813.pdf
273,2000-10-29,01:45:46.243 (6346.243),M4.4,01:28,01:57,02:09,http://www.ioffe.ru/LEA/kwsun/2000/20001029_06346.html,https://www.ioffe.ru/LEA/Solar/2SOL20001029T06346.pdf
274,2000-11-08,09:51:50.024 (35510.024),M1.5,09:48,09:58,10:05,http://www.ioffe.ru/LEA/kwsun/2000/20001108_35510.html,https://www.ioffe.ru/LEA/Solar/2SOL20001108T35510.pdf
275,2000-11-22,16:19:40.109 (58780.109),C7.0,16:16,16:21,16:23,http://www.ioffe.ru/LEA/kwsun/2000/20001122_58780.html,https://www.ioffe.ru/LEA/Solar/2SOL20001122T58780.pdf
276,2000-11-23,23:21:51.728 (84111.728),M1.0,23:18,23:28,23:37,http://www.ioffe.ru/LEA/kwsun/2000/20001123_84111.html,https://www.ioffe.ru/LEA/Solar/2SOL20001123T84111.pdf
277,2000-11-24,04:58:55.602 (17935.602),X2.0,04:55,05:02,05:08,http://www.ioffe.ru/LEA/kwsun/2000/20001124_17935.html,https://www.ioffe.ru/LEA/Solar/2SOL20001124T17935.pdf
278,2000-11-24,15:07:35.657 (54455.657),X2.3,14:51,15:13,15:21,http://www.ioffe.ru/LEA/kwsun/2000/20001124_54455.html,https://www.ioffe.ru/LEA/Solar/2SOL20001124T54455.pdf
279,2000-11-25,18:37:45.070 (67065.070),X1.9,18:33,18:44,18:55,http://www.ioffe.ru/LEA/kwsun/2000/20001125_67065.html,https://www.ioffe.ru/LEA/Solar/2SOL20001125T67065.pdf
280,2000-12-19,10:23:11.698 (37391.698),C9.5,10:03,10:24,10:28,http://www.ioffe.ru/LEA/kwsun/2000/20001219_37391.html,https://www.ioffe.ru/LEA/Solar/2SOL20001219T37391.pdf
281,2000-12-22,20:14:26.057 (72866.057),C1.8,20:11,20:14,20:16,http://www.ioffe.ru/LEA/kwsun/2000/20001222_72866.html,https://www.ioffe.ru/LEA/Solar/2SOL20001222T72866.pdf
282,2000-12-27,15:39:33.211 (56373.211),M4.3,15:30,15:44,15:53,http://www.ioffe.ru/LEA/kwsun/2000/20001227_56373.html,https://www.ioffe.ru/LEA/Solar/2SOL20001227T56373.pdf
283,2000-12-27,17:37:53.976 (63473.976),C3.3,17:35,17:38,17:40,http://www.ioffe.ru/LEA/kwsun/2000/20001227_63473.html,https://www.ioffe.ru/LEA/Solar/2SOL20001227T63473.pdf
