 4006.513 - KW trigger time, seconds UT.
 4010.096 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
15.366 keV	64.889 keV - energy interval of channel G1.
64.889 keV	268.696 keV - energy interval of channel G2.
268.696 keV	1098.871 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-2498.106  -2495.162     1053.46      425.31      152.58        7.53        8.89        3.83    18.92    12.02     7.20
-2495.162  -2492.218     1034.93      418.83      151.91      -10.99        2.41        3.16    18.75    11.93     7.18
-2492.218  -2489.274     1058.53      415.40      154.62       12.61       -1.02        5.87    18.96    11.88     7.25
-2489.274  -2486.330     1030.38      420.83      148.14      -15.54        4.41       -0.61    18.71    11.96     7.09
-2486.330  -2483.386     1034.90      405.84      154.28      -11.02      -10.58        5.53    18.75    11.74     7.24
-2483.386  -2480.442     1051.35      420.52      143.04        5.43        4.10       -5.71    18.90    11.95     6.97
-2480.442  -2477.498     1027.43      424.65      154.97      -18.50        8.23        6.23    18.68    12.01     7.25
-2477.498  -2474.554     1032.75      396.59      147.46      -13.17      -19.83       -1.29    18.73    11.61     7.08
-2474.554  -2471.610     1049.59      425.94      151.19        3.66        9.52        2.44    18.88    12.03     7.17
-2471.610  -2468.666     1035.92      414.37      152.57      -10.01       -2.06        3.82    18.76    11.86     7.20
-2468.666  -2465.722     1046.82      402.05      151.88        0.89      -14.37        3.13    18.86    11.69     7.18
-2465.722  -2462.778     1066.14      429.05      148.83       20.21       12.63        0.08    19.03    12.07     7.11
-2462.778  -2459.834     1073.29      434.50      145.41       27.36       18.08       -3.34    19.09    12.15     7.03
-2459.834  -2456.890     1006.77      425.97      156.65      -39.15        9.55        7.90    18.49    12.03     7.29
-2456.890  -2453.946     1049.25      410.26      147.80        3.32       -6.16       -0.95    18.88    11.80     7.09
-2453.946  -2451.002     1058.27      424.97      154.29       12.35        8.55        5.54    18.96    12.02     7.24
-2451.002  -2448.058     1059.63      417.47      147.82       13.71        1.05       -0.93    18.97    11.91     7.09
-2448.058  -2445.114     1040.33      409.93      144.40       -5.60       -6.49       -4.35    18.80    11.80     7.00
-2445.114  -2442.170     1047.48      401.38      147.46        1.56      -15.04       -1.29    18.86    11.68     7.08
-2442.170  -2439.226     1025.95      419.49      158.36      -19.97        3.06        9.61    18.67    11.94     7.33
-2439.226  -2436.282     1081.88      384.00      153.62       35.95      -32.42        4.87    19.17    11.42     7.22
-2436.282  -2433.338     1008.73      413.33      153.25      -37.19       -3.09        4.50    18.51    11.85     7.21
-2433.338  -2430.394     1062.74      415.43      157.02       16.82       -0.98        8.27    19.00    11.88     7.30
