85163.403 - KW trigger time, seconds UT.
85167.220 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
15.281 keV	64.531 keV - energy interval of channel G1.
64.531 keV	267.215 keV - energy interval of channel G2.
267.215 keV	1092.813 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -999.811   -996.867     1041.29      419.76      141.65       11.03        2.11       -8.05    18.81    11.94     6.94
 -996.867   -993.923      992.41      415.08      163.49      -37.86       -2.57       13.80    18.36    11.87     7.45
 -993.923   -990.979     1033.75      391.47      147.12        3.48      -26.18       -2.57    18.74    11.53     7.07
 -990.979   -988.035     1023.61      414.04      144.07       -6.66       -3.61       -5.62    18.65    11.86     7.00
 -988.035   -985.091     1055.53      422.60      153.27       25.27        4.95        3.58    18.93    11.98     7.21
 -985.091   -982.147     1058.56      422.21      145.42       28.30        4.56       -4.27    18.96    11.98     7.03
 -982.147   -979.203     1025.71      446.49      148.49       -4.55       28.84       -1.20    18.67    12.31     7.10
 -979.203   -976.259      990.61      410.93      158.01      -39.66       -6.73        8.32    18.34    11.81     7.33
 -976.259   -973.315     1034.81      422.19      126.33        4.54        4.54      -23.36    18.75    11.97     6.55
 -973.315   -970.371     1017.73      422.20      145.41      -12.53        4.55       -4.28    18.59    11.97     7.03
 -970.371   -967.427     1038.31      420.14      141.32        8.05        2.49       -8.37    18.78    11.95     6.93
 -967.427   -964.483     1052.82      433.51      146.79       22.55       15.86       -2.90    18.91    12.13     7.06
 -964.483   -961.539     1009.54      424.29      150.87      -20.73        6.63        1.18    18.52    12.01     7.16
 -961.539   -958.595     1049.60      411.27      142.35       19.33       -6.39       -7.34    18.88    11.82     6.95
 -958.595   -955.651     1011.18      399.69      147.81      -19.09      -17.97       -1.88    18.53    11.65     7.09
 -955.651   -952.707     1017.09      403.82      161.45      -13.18      -13.84       11.76    18.59    11.71     7.41
 -952.707   -949.763     1057.22      428.73      147.13       26.95       11.07       -2.56    18.95    12.07     7.07
 -949.763   -946.819     1014.62      421.87      151.88      -15.65        4.22        2.19    18.56    11.97     7.18
 -946.819   -943.875     1040.99      412.61      145.06       10.72       -5.04       -4.63    18.80    11.84     7.02
 -943.875   -940.931     1064.44      411.67      154.98       34.17       -5.99        5.29    19.02    11.82     7.25
 -940.931   -937.987     1046.17      417.09      140.99       15.90       -0.57       -8.71    18.85    11.90     6.92
 -937.987   -935.043     1035.64      432.85      147.14        5.38       15.20       -2.55    18.76    12.13     7.07
 -935.043   -932.099     1011.30      434.20      162.80      -18.96       16.55       13.11    18.53    12.14     7.44
 -932.099   -929.155     1038.34      405.15      156.32        8.07      -12.50        6.63    18.78    11.73     7.29
 -929.155   -926.211     1025.68      435.55      152.23       -4.59       17.89        2.54    18.66    12.16     7.19
 -926.211   -923.267     1052.43      422.60      144.41       22.16        4.95       -5.28    18.91    11.98     7.00
 -923.267   -920.323     1029.74      419.15      161.09       -0.52        1.50       11.40    18.70    11.93     7.40
 -920.323   -917.379     1063.74      426.68      149.51       33.48        9.02       -0.18    19.01    12.04     7.13
 -917.379   -914.435     1046.84      406.51      151.55       16.57      -11.14        1.86    18.86    11.75     7.17
 -914.435   -911.491     1018.40      405.14      146.78      -11.87      -12.51       -2.91    18.60    11.73     7.06
 -911.491   -908.547     1003.06      417.47      158.72      -27.21       -0.18        9.03    18.46    11.91     7.34
 -908.547   -905.603     1028.43      432.14      150.20       -1.83       14.49        0.51    18.69    12.12     7.14
 -905.603   -902.659     1017.07      420.87      150.53      -13.20        3.22        0.84    18.59    11.96     7.15
 -902.659   -899.715     1034.51      420.83      153.93        4.25        3.18        4.24    18.75    11.96     7.23
 -899.715   -896.771     1035.62      407.56      142.71        5.36      -10.10       -6.99    18.76    11.77     6.96
 -896.771   -893.827     1059.87      425.95      139.28       29.61        8.29      -10.41    18.97    12.03     6.88
 -893.827   -890.883     1029.38      420.51      149.51       -0.88        2.86       -0.18    18.70    11.95     7.13
 -890.883   -887.939     1019.84      412.35      150.89      -10.43       -5.30        1.20    18.61    11.84     7.16
 -887.939   -884.995     1050.60      404.45      144.39       20.33      -13.21       -5.30    18.89    11.72     7.00
 -884.995   -882.051     1047.24      414.73      155.31       16.97       -2.92        5.62    18.86    11.87     7.26
 -882.051   -879.107     1041.74      416.08      147.80       11.48       -1.57       -1.89    18.81    11.89     7.09
 -879.107   -876.163     1050.29      416.05      143.71       20.02       -1.60       -5.98    18.89    11.89     6.99
 -876.163   -873.219     1058.18      428.34      142.34       27.92       10.69       -7.35    18.96    12.06     6.95
 -873.219   -870.275     1036.31      425.66      148.83        6.05        8.01       -0.86    18.76    12.02     7.11
 -870.275   -867.331     1022.09      416.72      143.02       -8.17       -0.93       -6.67    18.63    11.90     6.97
 -867.331   -864.387     1071.49      411.97      149.50       41.23       -5.69       -0.19    19.08    11.83     7.13
 -864.387   -861.443     1003.67      414.37      149.51      -26.60       -3.28       -0.18    18.46    11.86     7.13
 -861.443   -858.499     1032.50      431.75      139.28        2.23       14.09      -10.41    18.73    12.11     6.88
 -858.499   -855.555     1037.41      449.25      149.86        7.15       31.60        0.17    18.77    12.35     7.13
 -855.555   -852.611     1029.01      403.78      145.08       -1.25      -13.87       -4.61    18.70    11.71     7.02
 -852.611   -849.667     1021.18      424.26      156.66       -9.09        6.61        6.96    18.62    12.01     7.29
 -849.667   -846.723     1024.65      446.11      147.11       -5.62       28.45       -2.58    18.66    12.31     7.07
 -846.723   -843.779     1010.58      422.91      157.35      -19.69        5.25        7.66    18.53    11.98     7.31
 -843.779   -840.835     1023.23      416.41      137.92       -7.04       -1.25      -11.77    18.64    11.89     6.84
 -840.835   -837.891     1041.31      407.83      142.34       11.04       -9.82       -7.35    18.81    11.77     6.95
 -837.891   -834.947     1011.86      410.26      144.40      -18.40       -7.39       -5.30    18.54    11.80     7.00
 -834.947   -832.003     1056.16      428.02      153.59       25.89       10.37        3.90    18.94    12.06     7.22
 -832.003   -829.059     1028.25      397.26      144.05       -2.02      -20.39       -5.64    18.69    11.62     7.00
 -829.059   -826.115     1017.74      438.59      142.00      -12.52       20.94       -7.69    18.59    12.21     6.95
 -826.115   -823.171     1007.48      407.88      152.91      -22.79       -9.78        3.22    18.50    11.77     7.21
 -823.171   -820.227     1007.40      404.79      160.74      -22.86      -12.87       11.05    18.50    11.73     7.39
 -820.227   -817.283     1016.81      420.57      152.26      -13.45        2.91        2.56    18.59    11.95     7.19
 -817.283   -814.339     1022.23      418.15      166.55       -8.03        0.50       16.86    18.63    11.92     7.52
 -814.339   -811.395     1027.32      429.69      140.64       -2.94       12.04       -9.06    18.68    12.08     6.91
 -811.395   -808.451     1050.95      408.20      146.77       20.68       -9.45       -2.92    18.89    11.78     7.06
 -808.451   -805.507     1024.61      397.31      157.69       -5.65      -20.34        8.00    18.66    11.62     7.32
 -805.507   -802.563     1016.70      405.16      155.98      -13.56      -12.49        6.29    18.58    11.73     7.28
