 6956.545 - KW trigger time, seconds UT.
 6957.395 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
14.782 keV	62.421 keV - energy interval of channel G1.
62.421 keV	257.312 keV - energy interval of channel G2.
257.312 keV	1018.595 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -998.627   -995.683     1121.06      450.39      117.10        1.57       14.68        0.72    19.51    12.37     6.31
 -995.683   -992.739     1155.31      426.82      122.20       35.82       -8.88        5.82    19.81    12.04     6.44
 -992.739   -989.795     1100.39      423.40      111.31      -19.10      -12.30       -5.07    19.33    11.99     6.15
 -989.795   -986.851     1112.09      422.40      125.27       -7.40      -13.31        8.89    19.44    11.98     6.52
 -986.851   -983.907     1116.22      429.22      121.86       -3.27       -6.49        5.48    19.47    12.07     6.43
 -983.907   -980.963     1133.83      467.13      115.73       14.33       31.42       -0.65    19.62    12.60     6.27
 -980.963   -978.019     1114.84      436.71      124.58       -4.65        1.01        8.20    19.46    12.18     6.50
 -978.019   -975.075     1135.91      463.06      124.93       16.42       27.35        8.55    19.64    12.54     6.51
 -975.075   -972.131     1131.93      417.60      125.94       12.45      -18.11        9.56    19.61    11.91     6.54
 -972.131   -969.187     1109.77      430.26      120.51       -9.72       -5.45        4.13    19.41    12.09     6.40
 -969.187   -966.243     1138.16      439.44      110.63       18.67        3.74       -5.75    19.66    12.22     6.13
 -966.243   -963.299     1108.91      425.77      118.45      -10.58       -9.93        2.07    19.41    12.03     6.34
 -963.299   -960.355     1085.38      454.11      117.77      -34.11       18.40        1.39    19.20    12.42     6.33
 -960.355   -957.411     1120.69      443.19      117.77        1.20        7.48        1.39    19.51    12.27     6.33
 -957.411   -954.467     1122.65      425.11      115.05        3.16      -10.59       -1.33    19.53    12.02     6.25
 -954.467   -951.523     1110.71      429.57      115.40       -8.77       -6.14       -0.98    19.42    12.08     6.26
 -951.523   -948.579     1080.48      439.07      118.10      -39.01        3.36        1.72    19.16    12.21     6.33
 -948.579   -945.635     1099.73      435.35      117.77      -19.76       -0.36        1.39    19.33    12.16     6.33
 -945.635   -942.691     1111.39      421.72      122.55       -8.10      -13.99        6.17    19.43    11.97     6.45
 -942.691   -939.747     1097.51      467.83      121.53      -21.98       32.12        5.15    19.31    12.61     6.42
 -939.747   -936.803     1128.85      429.17      108.24        9.36       -6.54       -8.14    19.58    12.07     6.06
 -936.803   -933.859     1102.90      451.40      122.88      -16.59       15.70        6.50    19.36    12.38     6.46
 -933.859   -930.915     1081.52      408.05      120.84      -37.97      -27.65        4.46    19.17    11.77     6.41
