#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
748,2012-01-23,03:39:21.544 (13161.544),M8.7,03:38,03:59,04:34,http://www.ioffe.ru/LEA/kwsun/2012/20120123_13161.html,https://www.ioffe.ru/LEA/Solar/2SOL20120123T13161.pdf
749,2012-01-27,18:10:47.139 (65447.139),X1.7,17:37,18:37,18:56,http://www.ioffe.ru/LEA/kwsun/2012/20120127_65447.html,https://www.ioffe.ru/LEA/Solar/2SOL20120127T65447.pdf
750,2012-03-05,03:33:41.782 (12821.782),X1.1,02:30,04:09,04:43,http://www.ioffe.ru/LEA/kwsun/2012/20120305_12821.html,https://www.ioffe.ru/LEA/Solar/2SOL20120305T12821.pdf
751,2012-03-05,18:35:32.267 (66932.267),C6.8,18:33,18:37,18:41,http://www.ioffe.ru/LEA/kwsun/2012/20120305_66932.html,https://www.ioffe.ru/LEA/Solar/2SOL20120305T66932.pdf
752,2012-03-06,21:05:35.680 (75935.680),M1.3,21:04,21:11,21:14,http://www.ioffe.ru/LEA/kwsun/2012/20120306_75935.html,https://www.ioffe.ru/LEA/Solar/2SOL20120306T75935.pdf
753,2012-03-07,00:06:56.619 (416.619),X5.4,00:02,00:24,00:40,http://www.ioffe.ru/LEA/kwsun/2012/20120307_00416.html,https://www.ioffe.ru/LEA/Solar/2SOL20120307T00416.pdf
754,2012-03-13,17:18:30.275 (62310.275),M7.9,17:12,17:41,18:25,http://www.ioffe.ru/LEA/kwsun/2012/20120313_62310.html,https://www.ioffe.ru/LEA/Solar/2SOL20120313T62310.pdf
755,2012-03-17,20:36:41.770 (74201.770),M1.3,20:32,20:39,20:42,http://www.ioffe.ru/LEA/kwsun/2012/20120317_74201.html,https://www.ioffe.ru/LEA/Solar/2SOL20120317T74201.pdf
756,2012-05-07,17:23:22.738 (62602.738),C7.4,17:20,17:26,17:30,http://www.ioffe.ru/LEA/kwsun/2012/20120507_62602.html,https://www.ioffe.ru/LEA/Solar/2SOL20120507T62602.pdf
757,2012-05-10,04:15:21.348 (15321.348),M5.7,04:11,04:18,04:23,http://www.ioffe.ru/LEA/kwsun/2012/20120510_15321.html,https://www.ioffe.ru/LEA/Solar/2SOL20120510T15321.pdf
