72101.263 - KW trigger time, seconds UT.
72105.737 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.991 keV	75.973 keV - energy interval of channel G1.
75.973 keV	313.174 keV - energy interval of channel G2.
313.174 keV	1239.733 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -697.536   -694.592     1095.12      343.40      140.04       38.99      -14.91        3.00    19.29    10.80     6.90
 -694.592   -691.648     1025.52      366.58      135.59      -30.60        8.26       -1.45    18.66    11.16     6.79
 -691.648   -688.704     1029.29      336.91      139.01      -26.84      -21.40        1.98    18.70    10.70     6.87
 -688.704   -685.760     1052.60      355.32      133.21       -3.53       -2.99       -3.83    18.91    10.99     6.73
 -685.760   -682.816     1050.91      364.22      138.32       -5.21        5.90        1.29    18.89    11.12     6.86
 -682.816   -679.872     1043.70      345.45      139.70      -12.43      -12.87        2.66    18.83    10.83     6.89
 -679.872   -676.928     1067.41      343.42      145.16       11.29      -14.89        8.12    19.04    10.80     7.02
 -676.928   -673.984     1062.23      344.08      129.47        6.10      -14.24       -7.56    19.00    10.81     6.63
 -673.984   -671.040     1101.42      369.03      153.34       45.29       10.71       16.30    19.34    11.20     7.22
 -671.040   -668.096     1039.58      360.45      139.00      -16.55        2.13        1.96    18.79    11.06     6.87
 -668.096   -665.152     1061.15      358.75      133.90        5.03        0.43       -3.14    18.98    11.04     6.74
 -665.152   -662.208     1080.44      357.05      131.18       24.32       -1.27       -5.86    19.16    11.01     6.67
 -662.208   -659.264     1058.42      360.44      127.42        2.29        2.13       -9.62    18.96    11.06     6.58
 -659.264   -656.320     1055.75      352.96      136.98       -0.38       -5.35       -0.06    18.94    10.95     6.82
 -656.320   -653.376     1079.72      348.20      146.86       23.60      -10.11        9.83    19.15    10.88     7.06
 -653.376   -650.432     1057.85      367.65      139.70        1.73        9.33        2.66    18.96    11.18     6.89
 -650.432   -647.488     1078.80      369.71      141.41       22.67       11.40        4.37    19.14    11.21     6.93
 -647.488   -644.544     1063.56      356.02      144.12        7.43       -2.29        7.09    19.01    11.00     7.00
 -644.544   -641.600     1071.83      350.57      140.04       15.70       -7.75        3.00    19.08    10.91     6.90
 -641.600   -638.656     1036.11      360.79      130.48      -20.01        2.47       -6.55    18.76    11.07     6.66
