  416.619 - KW trigger time, seconds UT.
  421.044 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.650 keV	74.534 keV - energy interval of channel G1.
74.534 keV	307.244 keV - energy interval of channel G2.
307.244 keV	1216.256 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
 -999.704   -996.760     1202.92      484.10      187.87      -22.42        1.20       -2.94    20.21    12.82     7.99
 -996.760   -993.816     1200.73      476.59      186.85      -24.61       -6.32       -3.95    20.20    12.72     7.97
 -993.816   -990.872     1216.62      468.03      189.91       -8.73      -14.87       -0.89    20.33    12.61     8.03
 -990.872   -987.928     1233.53      484.81      190.61        8.19        1.91       -0.20    20.47    12.83     8.05
 -987.928   -984.984     1248.23      471.82      204.25       22.89      -11.09       13.45    20.59    12.66     8.33
 -984.984   -982.040     1232.06      464.61      177.98        6.71      -18.30      -12.82    20.46    12.56     7.78
 -982.040   -979.096     1209.41      482.06      194.69      -15.93       -0.85        3.89    20.27    12.80     8.13
 -979.096   -976.152     1226.29      496.09      194.69        0.94       13.19        3.88    20.41    12.98     8.13
 -976.152   -973.208     1205.92      466.30      191.27      -19.42      -16.60        0.47    20.24    12.59     8.06
 -973.208   -970.264     1235.25      485.51      198.46        9.91        2.60        7.65    20.48    12.84     8.21
 -970.264   -967.320     1224.19      473.87      195.72       -1.15       -9.04        4.92    20.39    12.69     8.15
 -967.320   -964.376     1220.45      487.91      190.27       -4.89        5.00       -0.53    20.36    12.87     8.04
 -964.376   -961.432     1236.18      481.37      178.32       10.84       -1.54      -12.49    20.49    12.79     7.78
 -961.432   -958.488     1244.42      467.05      191.98       19.08      -15.86        1.18    20.56    12.60     8.07
 -958.488   -955.544     1237.39      461.14      170.45       12.05      -21.76      -20.35    20.50    12.52     7.61
 -955.544   -952.600     1244.21      487.25      189.60       18.86        4.34       -1.20    20.56    12.87     8.03
 -952.600   -949.656     1214.87      467.69      186.16      -10.48      -15.21       -4.64    20.31    12.60     7.95
 -949.656   -946.712     1199.16      485.82      196.74      -26.18        2.91        5.94    20.18    12.85     8.18
 -946.712   -943.768     1219.42      486.50      192.64       -5.93        3.59        1.84    20.35    12.86     8.09
