 4913.240 - KW trigger time, seconds UT.
 4917.592 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.947 keV	75.788 keV - energy interval of channel G1.
75.788 keV	312.409 keV - energy interval of channel G2.
312.409 keV	1236.704 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-1999.668  -1996.724     1054.93      349.01      110.32       31.11        4.59      -10.28    18.93    10.89     6.12
-1996.724  -1993.780     1036.20      350.08      131.11       12.38        5.65       10.51    18.76    10.90     6.67
-1993.780  -1990.836     1057.37      339.84      119.53       33.55       -4.59       -1.07    18.95    10.74     6.37
-1990.836  -1987.892     1012.50      336.08      121.57      -11.32       -8.35        0.97    18.55    10.69     6.43
-1987.892  -1984.948     1049.23      343.28      129.42       25.41       -1.15        8.82    18.88    10.80     6.63
-1984.948  -1982.004     1001.16      344.94      119.86      -22.66        0.51       -0.74    18.44    10.82     6.38
-1982.004  -1979.060     1010.52      365.10      120.89      -13.29       20.67        0.29    18.53    11.14     6.41
-1979.060  -1976.116     1021.06      338.48      117.83       -2.76       -5.95       -2.77    18.62    10.72     6.33
-1976.116  -1973.172     1034.45      356.23      132.13       10.63       11.80       11.53    18.75    11.00     6.70
-1973.172  -1970.228     1030.70      343.60      130.43        6.88       -0.83        9.83    18.71    10.80     6.66
-1970.228  -1967.284      997.68      333.67      102.49      -26.14      -10.76      -18.11    18.41    10.65     5.90
-1967.284  -1964.340     1020.98      340.82      116.79       -2.84       -3.61       -3.81    18.62    10.76     6.30
-1964.340  -1961.396     1023.11      338.48      117.49       -0.71       -5.95       -3.11    18.64    10.72     6.32
-1961.396  -1958.452     1019.09      376.02      122.25       -4.72       31.59        1.65    18.61    11.30     6.44
-1958.452  -1955.508     1025.56      354.86      129.07        1.74       10.43        8.47    18.66    10.98     6.62
-1955.508  -1952.564     1044.05      343.93      120.55       20.23       -0.50       -0.05    18.83    10.81     6.40
-1952.564  -1949.620     1015.20      341.88      111.69       -8.61       -2.55       -8.91    18.57    10.78     6.16
-1949.620  -1946.676     1031.71      341.89      131.45        7.89       -2.54       10.85    18.72    10.78     6.68
-1946.676  -1943.732     1032.04      344.28      124.64        8.22       -0.15        4.04    18.72    10.81     6.51
-1943.732  -1940.788     1000.52      343.25      131.45      -23.30       -1.18       10.85    18.43    10.80     6.68
-1940.788  -1937.844     1004.21      346.97      123.94      -19.61        2.54        3.34    18.47    10.86     6.49
-1937.844  -1934.900     1026.12      337.08      109.98        2.30       -7.35      -10.62    18.67    10.70     6.11
-1934.900  -1931.956     1034.49      356.56      119.53       10.68       12.14       -1.07    18.75    11.01     6.37
