#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
788,2013-01-12,02:13:02.830 (7982.830),C5.3,02:10,02:24,02:40,http://www.ioffe.ru/LEA/kwsun/2013/20130112_07982.html,https://www.ioffe.ru/LEA/Solar/2SOL20130112T07982.pdf
789,2013-01-13,00:48:21.937 (2901.937),M1.0,00:45,00:50,00:52,http://www.ioffe.ru/LEA/kwsun/2013/20130113_02901.html,https://www.ioffe.ru/LEA/Solar/2SOL20130113T02901.pdf
790,2013-01-13,08:36:23.185 (30983.185),M1.7,08:35,08:38,08:40,http://www.ioffe.ru/LEA/kwsun/2013/20130113_30983.html,https://www.ioffe.ru/LEA/Solar/2SOL20130113T30983.pdf
791,2013-02-17,15:47:07.781 (56827.781),M1.9,15:45,15:50,15:52,http://www.ioffe.ru/LEA/kwsun/2013/20130217_56827.html,https://www.ioffe.ru/LEA/Solar/2SOL20130217T56827.pdf
792,2013-02-20,11:10:57.236 (40257.236),C8.2,11:08,11:11,11:13,http://www.ioffe.ru/LEA/kwsun/2013/20130220_40257.html,https://www.ioffe.ru/LEA/Solar/2SOL20130220T40257.pdf
793,2013-04-21,05:13:03.606 (18783.606),C1.4,05:04,05:14,05:18,http://www.ioffe.ru/LEA/kwsun/2013/20130421_18783.html,https://www.ioffe.ru/LEA/Solar/2SOL20130421T18783.pdf
794,2013-04-21,16:02:49.314 (57769.314),C2.9,16:00,16:03,16:06,http://www.ioffe.ru/LEA/kwsun/2013/20130421_57769.html,https://www.ioffe.ru/LEA/Solar/2SOL20130421T57769.pdf
795,2013-04-22,10:26:39.065 (37599.065),M1.0,10:22,10:29,10:31,http://www.ioffe.ru/LEA/kwsun/2013/20130422_37599.html,https://www.ioffe.ru/LEA/Solar/2SOL20130422T37599.pdf
796,2013-04-23,14:13:24.656 (51204.656),C8.2,14:05,14:14,14:16,http://www.ioffe.ru/LEA/kwsun/2013/20130423_51204.html,https://www.ioffe.ru/LEA/Solar/2SOL20130423T51204.pdf
797,2013-05-02,05:04:36.656 (18276.656),M1.1,04:58,05:10,05:19,http://www.ioffe.ru/LEA/kwsun/2013/20130502_18276.html,https://www.ioffe.ru/LEA/Solar/2SOL20130502T18276.pdf
798,2013-05-03,17:29:41.651 (62981.651),M5.7,17:24,17:32,17:41,http://www.ioffe.ru/LEA/kwsun/2013/20130503_62981.html,https://www.ioffe.ru/LEA/Solar/2SOL20130503T62981.pdf
799,2013-05-13,02:08:16.811 (7696.811),X1.7,01:53,02:17,02:32,http://www.ioffe.ru/LEA/kwsun/2013/20130513_07696.html,https://www.ioffe.ru/LEA/Solar/2SOL20130513T07696.pdf
800,2013-05-13,15:52:50.166 (57170.166),X2.8,15:48,16:05,16:16,http://www.ioffe.ru/LEA/kwsun/2013/20130513_57170.html,https://www.ioffe.ru/LEA/Solar/2SOL20130513T57170.pdf
801,2013-05-14,01:05:20.916 (3920.916),X3.2,00:00,01:11,01:20,http://www.ioffe.ru/LEA/kwsun/2013/20130514_03920.html,https://www.ioffe.ru/LEA/Solar/2SOL20130514T03920.pdf
802,2013-06-07,22:43:03.340 (81783.340),M5.9,22:11,22:49,23:04,http://www.ioffe.ru/LEA/kwsun/2013/20130607_81783.html,https://www.ioffe.ru/LEA/Solar/2SOL20130607T81783.pdf
803,2013-06-23,20:52:44.163 (75164.163),M2.9,20:48,20:56,20:59,http://www.ioffe.ru/LEA/kwsun/2013/20130623_75164.html,https://www.ioffe.ru/LEA/Solar/2SOL20130623T75164.pdf
804,2013-07-03,20:02:12.303 (72132.303),C6.0,19:59,20:04,20:08,http://www.ioffe.ru/LEA/kwsun/2013/20130703_72132.html,https://www.ioffe.ru/LEA/Solar/2SOL20130703T72132.pdf
805,2013-07-04,00:06:28.702 (388.702),C8.9,00:04,00:08,00:13,http://www.ioffe.ru/LEA/kwsun/2013/20130704_00388.html,https://www.ioffe.ru/LEA/Solar/2SOL20130704T00388.pdf
806,2013-07-05,02:49:19.690 (10159.690),C3.3,02:46,02:50,02:53,http://www.ioffe.ru/LEA/kwsun/2013/20130705_10159.html,https://www.ioffe.ru/LEA/Solar/2SOL20130705T10159.pdf
807,2013-07-06,02:31:48.590 (9108.590),C4.1,02:29,02:33,02:36,http://www.ioffe.ru/LEA/kwsun/2013/20130706_09108.html,https://www.ioffe.ru/LEA/Solar/2SOL20130706T09108.pdf
808,2013-07-08,01:21:53.240 (4913.240),C9.7,01:13,01:22,01:23,http://www.ioffe.ru/LEA/kwsun/2013/20130708_04913.html,https://www.ioffe.ru/LEA/Solar/2SOL20130708T04913.pdf
809,2013-08-17,18:21:37.271 (66097.271),M3.3,18:16,18:24,18:35,http://www.ioffe.ru/LEA/kwsun/2013/20130817_66097.html,https://www.ioffe.ru/LEA/Solar/2SOL20130817T66097.pdf
810,2013-08-19,09:13:29.112 (33209.112),C2.2,09:10,09:20,09:23,http://www.ioffe.ru/LEA/kwsun/2013/20130819_33209.html,https://www.ioffe.ru/LEA/Solar/2SOL20130819T33209.pdf
811,2013-10-15,05:05:22.313 (18322.313),C9.5,05:04,05:07,05:10,http://www.ioffe.ru/LEA/kwsun/2013/20131015_18322.html,https://www.ioffe.ru/LEA/Solar/2SOL20131015T18322.pdf
