16600.634 - KW trigger time, seconds UT.
16606.112 - corresponding geocenter time (corrected for light propagation from Wind spacecraft to the Earth).
17.419 keV	73.560 keV - energy interval of channel G1.
73.560 keV	303.226 keV - energy interval of channel G2.
303.226 keV	1200.352 keV - energy interval of channel G3.

t1	t2 - begin and end of time bin.
G1	G2	G3 - dead-time corrected count rate counts/s in G1, G2, G3.
G1bgsub	G2bgsub	G3bgsub - dead-time corrected and background substracted count rate counts/s in G1, G2, G3.
eG1	eG2	eG3 - their errors (1 sigma level).

       t1         t2          G1          G2          G3     G1bgsub     G2bgsub     G3bgsub      eG1      eG2      eG3
-1598.552  -1595.608     1170.66      389.10      134.55       20.19       -5.74       -3.44    19.94    11.50     6.76
-1595.608  -1592.664     1183.68      393.52      126.03       33.21       -1.31      -11.97    20.05    11.56     6.54
-1592.664  -1589.720     1119.13      382.25      134.55      -31.34      -12.58       -3.45    19.50    11.39     6.76
-1589.720  -1586.776     1154.21      399.68      126.72        3.74        4.85      -11.28    19.80    11.65     6.56
-1586.776  -1583.832     1148.38      378.88      143.43       -2.09      -15.95        5.43    19.75    11.34     6.98
-1583.832  -1580.888     1175.16      386.03      143.07       24.69       -8.80        5.08    19.98    11.45     6.97
-1580.888  -1577.944     1176.51      390.12      128.42       26.04       -4.71       -9.57    19.99    11.51     6.61
-1577.944  -1575.000     1166.64      406.87      140.00       16.18       12.04        2.01    19.91    11.76     6.90
-1575.000  -1572.056     1155.68      410.98      135.59        5.21       16.15       -2.41    19.81    11.81     6.79
-1572.056  -1569.112     1139.76      396.95      144.43      -10.71        2.12        6.43    19.68    11.61     7.00
-1569.112  -1566.168     1139.10      379.56      135.93      -11.37      -15.28       -2.07    19.67    11.36     6.79
-1566.168  -1563.224     1166.60      413.68      132.16       16.14       18.84       -5.83    19.91    11.85     6.70
-1563.224  -1560.280     1132.15      392.83      129.43      -18.32       -2.00       -8.56    19.61    11.55     6.63
-1560.280  -1557.336     1124.36      403.44      144.77      -26.11        8.60        6.77    19.54    11.71     7.01
-1557.336  -1554.392     1161.36      377.83      134.22       10.89      -17.00       -3.78    19.86    11.33     6.75
-1554.392  -1551.448     1165.49      380.57      135.58       15.02      -14.27       -2.42    19.90    11.37     6.79
-1551.448  -1548.504     1149.02      389.76      142.38       -1.45       -5.07        4.38    19.76    11.51     6.95
-1548.504  -1545.560     1122.27      375.10      147.16      -28.20      -19.73        9.16    19.52    11.29     7.07
